Trajectories
100
,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )''
87,0,687.057,-3.60843,1538.22,458.007,-27.306,1291.32,759.402,1.69945,1323.32,524.875,-28.4271,1434.12,528.673,-3.48275,1442.3,595.367,141.368,1483.59,725.484,80.3898,1461.62,756.142,83.8793,1343.07,664.192,194.613,1442.02,623.787,204.013,1454.99,534.457,291.223,1186.08,570.615,218.101,1134.46,430.576,369.371,942.907,395.688,296.08,934.2,-6.181,-0.441773,-0.417233,-6.44028,-1.01104,1.23978,-5.34058,2.45824,0.0357628,-5.85318,0.705943,2.0504,-7.41482,-0.559585,0.786781,-8.57711,-0.527501,0.667572,-6.39558,0.644475,-0.190735,-7.01547,3.04058,1.40667,-7.22408,0.746548,2.07424,-9.31025,-0.223517,0.154972,-7.28369,-1.93715,2.26498,-8.37445,2.67178,0.858307,-9.0301,4.4018,2.13385,-7.18534,5.24819,4.18425,-2.98023,54.0866,-129.938,59.9027,-58.0773,-112.057,-18.4774,7.74278,-168.085,-4.76837,15.4413,-10.7288,-7.15256,56.9643,-47.6837,-18.4774,9.68575,-205.04,-15.4972,66.3847,-183.582,-1.19209,35.4648,16.6893,-7.15256,49.1738,-77.486,41.7233,63.926,-137.091,105.5,-60.4987,-108.48,43.5114,87.3208,-123.978,18.1794,33.0806,-81.6584,97.1556,96.2615,45.2995,1684.69,1370.41,1525.73,1527.42,1536.14,1604.83,1633.75,1543.58,1599.51,1596.16,1333.13,1288.48,1100.41,1056.86,-2.89679,-0.965595,-2.63453,-0.0953674,-1.80006,-2.6226,-2.98023,-2.0504,-1.03712,-3.51667,-1.33514,-2.5034,-0.226498,2.47955,-119.209,-85.8307,-156.164,-11.9209,-45.2995,-197.887,-168.085,15.4972,-66.7572,-98.9437,-69.1414,-76.2939,-52.4521,103.712
88,0,686.995,-3.60638,1538.21,457.945,-27.3192,1291.33,759.345,1.72243,1323.31,524.817,-28.4183,1434.14,528.603,-3.47466,1442.3,595.289,141.366,1483.59,725.419,80.4046,1461.61,756.072,83.913,1343.09,664.124,194.626,1442.04,623.709,204.018,1454.98,534.394,291.196,1186.1,570.535,218.132,1134.47,430.487,369.421,942.93,395.635,296.146,934.247,-6.19888,0.204984,-1.21593,-6.20484,-1.32229,1.04904,-5.71012,2.2982,-0.989437,-5.87106,0.877492,1.94311,-7.02739,0.809599,0.238419,-7.80821,-0.169873,-0.405312,-6.48499,1.47074,-1.20401,-6.97374,3.36617,1.56164,-6.84857,1.26809,1.97887,-7.83205,0.534952,-0.536442,-6.25849,-2.69115,1.70469,-7.9155,3.15458,0.190735,-8.93474,5.04255,2.31862,-5.30183,6.61314,4.73261,-1.78814,64.6757,-79.8702,23.5438,-31.1248,-19.0735,-36.9549,-16.0036,-102.52,-1.78814,17.155,-10.7288,38.743,136.918,-54.8363,76.89,35.7628,-107.288,-8.9407,82.6269,-101.328,4.17233,32.559,15.4972,37.5509,52.1541,-9.53674,147.82,75.8469,-69.1414,102.52,-75.3999,-56.0284,45.8956,48.2798,-66.7572,9.53674,64.075,18.4774,188.351,136.495,54.8363,1684.66,1370.4,1525.7,1527.42,1536.12,1604.8,1633.71,1543.56,1599.5,1596.13,1333.12,1288.45,1100.41,1056.9,-3.6478,-1.06096,-3.69549,-0.214577,-2.20537,-3.29018,-3.88622,-1.87159,-0.917912,-3.48091,-1.57356,-2.81334,0.178814,4.05312,-75.1019,-9.53674,-106.096,-11.9209,-40.5312,-66.7572,-90.5991,17.8814,11.9209,3.57628,-23.8419,-30.9944,40.5312,157.356
89,0,686.934,-3.60081,1538.2,457.878,-27.3282,1291.35,759.286,1.73862,1323.3,524.758,-28.4077,1434.16,528.538,-3.4568,1442.3,595.22,141.367,1483.59,725.358,80.4226,1461.6,756.003,83.9491,1343.1,664.065,194.644,1442.07,623.646,204.028,1454.99,534.336,291.169,1186.12,570.458,218.163,1134.47,430.396,369.479,942.966,395.608,296.23,934.301,-6.07371,0.556605,-0.846386,-6.6489,-0.897422,2.31266,-5.91874,1.61916,-1.06096,-5.88298,1.06227,1.83582,-6.52671,1.78549,0.333786,-6.87242,0.0983477,0.13113,-6.04987,1.80081,-0.739098,-6.8903,3.61353,1.66893,-5.8949,1.7941,3.18289,-6.31809,0.956655,0.584126,-5.83529,-2.71499,2.02656,-7.73072,3.1203,0.298023,-9.10163,5.80251,3.61204,-2.67327,8.39531,5.36442,12.517,35.1621,36.9549,-44.4055,42.4869,126.362,-20.8616,-67.9039,-7.15256,-1.19209,18.4774,-10.7288,50.0679,97.5886,9.53674,93.5793,26.8221,53.6442,43.5114,33.0061,46.4916,8.34465,24.7359,10.7288,95.3674,52.6011,120.401,151.396,42.1703,112.057,42.3193,-2.38419,32.1865,18.4774,-3.42727,10.7288,-16.6893,75.9959,129.342,262.856,178.218,63.1809,1684.62,1370.4,1525.66,1527.42,1536.1,1604.78,1633.68,1543.54,1599.51,1596.11,1333.1,1288.42,1100.43,1056.97,-3.24249,-0.0238419,-3.85046,-0.321865,-1.93119,-2.40803,-3.25441,-1.72853,0.64373,-1.81198,-1.13249,-2.6226,1.4782,6.09159,40.5312,103.712,-15.4972,-10.7288,27.4181,88.2149,63.1809,14.3051,156.164,166.893,44.1074,19.0735,129.938,203.848
90,0,686.876,-3.59571,1538.21,457.802,-27.3305,1291.39,759.227,1.74352,1323.29,524.699,-28.3952,1434.18,528.477,-3.44216,1442.32,595.159,141.369,1483.61,725.307,80.4348,1461.61,755.936,83.9867,1343.12,664.017,194.667,1442.12,623.587,204.037,1455.02,534.271,291.162,1186.15,570.38,218.195,1134.48,430.3,369.542,943.021,395.609,296.334,934.361,-5.81741,0.509759,0.596046,-7.56383,-0.238046,3.6478,-5.90682,0.489259,-0.524521,-5.8651,1.25151,1.75238,-6.04391,1.46413,1.18017,-6.07967,0.168383,1.88351,-5.12004,1.21891,1.07288,-6.76513,3.75658,1.69277,-4.81606,2.31266,5.28097,-5.90682,0.950694,3.06368,-6.47902,-0.622869,3.17097,-7.82609,3.13222,1.18017,-9.61721,6.30021,5.46575,0.0685453,10.4249,6.04987,25.63,-4.68455,144.243,-91.4931,65.9376,133.514,1.19209,-112.99,53.6442,1.78814,18.9245,-8.34465,48.2798,-32.1353,84.6386,79.2742,7.00355,175.238,92.9832,-58.189,181.198,12.517,14.3051,2.38419,107.884,51.856,209.808,41.1272,-0.596046,247.955,-64.373,209.212,114.441,-9.53674,1.19209,88.2149,-51.558,49.7699,185.37,274.181,202.954,68.5453,1684.61,1370.41,1525.62,1527.41,1536.09,1604.77,1633.66,1543.52,1599.54,1596.11,1333.11,1288.41,1100.46,1057.05,-1.83582,0.917912,-3.40939,-0.38147,-0.977516,-0.500679,-1.2517,-1.63317,3.05176,0.607967,0.0953674,-1.89543,3.03984,8.29697,140.667,94.1753,44.1074,-5.96046,95.3674,190.735,200.272,9.53674,240.803,241.995,122.786,72.7177,156.164,220.537
91,0,686.822,-3.5924,1538.23,457.722,-27.3278,1291.43,759.17,1.73651,1323.29,524.641,-28.3808,1434.2,528.423,-3.4405,1442.34,595.102,141.369,1483.64,725.262,80.4352,1461.65,755.87,84.0246,1343.14,663.971,194.689,1442.19,623.519,204.043,1455.07,534.192,291.198,1186.19,570.3,218.231,1134.51,430.197,369.606,943.09,395.628,296.457,934.429,-5.45382,0.331155,2.32458,-8.00192,0.276044,3.93391,-5.69224,-0.700308,0.25034,-5.82337,1.4348,1.63317,-5.45979,0.16659,2.37226,-5.66244,0.0193715,3.60012,-4.48227,0.0476837,3.12328,-6.61612,3.79533,1.64509,-4.55976,2.22027,6.62804,-6.78301,0.628829,5.1856,-7.92742,3.52263,4.49419,-7.96318,3.65376,2.67029,-10.2371,6.36578,6.89626,1.89543,12.2875,6.74129,36.3588,-17.8604,172.853,-43.8094,51.409,28.6102,21.4577,-118.957,77.486,4.17233,18.3284,-11.9209,58.4126,-129.754,119.209,41.7233,-14.9012,171.661,63.777,-117.123,205.04,14.9012,3.8743,-4.76837,25.63,-9.23872,134.706,-87.6188,-32.1865,212.193,-144.839,414.55,132.322,-13.7091,52.1541,149.012,-61.9888,6.55651,143.051,182.688,186.265,69.1414,1684.6,1370.42,1525.6,1527.41,1536.09,1604.78,1633.67,1543.51,1599.58,1596.13,1333.12,1288.4,1100.5,1057.15,-0.107288,1.0252,-2.59876,-0.500679,0.357628,1.22786,0.810623,-1.5974,4.35114,2.15769,1.58548,-0.560284,4.04119,10.1089,172.853,10.7288,81.0623,-11.9209,133.514,172.853,206.232,3.57628,129.938,154.972,149.012,133.514,100.136,181.198
92,0,686.771,-3.58889,1538.26,457.647,-27.321,1291.46,759.117,1.72552,1323.31,524.583,-28.3648,1434.21,528.375,-3.44963,1442.37,595.043,141.368,1483.69,725.218,80.4307,1461.69,755.805,84.0623,1343.15,663.915,194.699,1442.25,623.44,204.048,1455.13,534.096,291.28,1186.25,570.22,218.278,1134.55,430.092,369.668,943.162,395.645,296.591,934.502,-5.05447,0.351202,3.33786,-7.51019,0.681542,2.96831,-5.26309,-1.09917,1.18017,-5.74589,1.60094,1.52588,-4.72665,-0.913697,2.71797,-5.91874,-0.102818,4.30346,-4.47035,-0.45076,4.17233,-6.46114,3.76627,1.50204,-5.65648,1.03116,5.85318,-7.89165,0.478327,5.49555,-9.5427,8.21948,5.30481,-7.98106,4.71771,4.54187,-10.5113,6.1959,7.26581,1.72853,13.3902,7.31945,39.9351,2.00467,101.328,49.1738,40.5498,-96.5595,42.9153,-39.8862,92.9832,7.7486,16.6148,-10.7288,73.3137,-108.029,34.5707,-25.63,-12.219,70.3335,1.19209,-49.8444,104.904,15.4972,-2.90573,-14.3051,-109.673,-118.911,-77.486,-110.865,-15.0502,30.9944,-161.529,469.685,81.0623,-1.78814,106.394,187.159,-27.4181,-16.9873,36.9549,-16.6893,110.269,57.8165,1684.61,1370.42,1525.58,1527.4,1536.1,1604.8,1633.69,1543.49,1599.61,1596.15,1333.15,1288.41,1100.54,1057.26,1.00136,0.274181,-1.60933,-0.572205,0.917912,1.77622,1.72853,-1.65701,3.05176,1.9908,2.69413,1.26362,4.20809,10.8838,110.865,-75.1019,98.9437,-7.15256,56.0284,54.8363,91.7912,-5.96046,-129.938,-16.6893,110.865,182.39,16.6893,77.486
93,0,686.725,-3.58223,1538.29,457.581,-27.3127,1291.47,759.074,1.72547,1323.33,524.527,-28.3474,1434.22,528.334,-3.45736,1442.38,594.98,141.369,1483.72,725.17,80.4333,1461.73,755.742,84.0994,1343.17,663.843,194.696,1442.28,623.357,204.058,1455.17,533.991,291.393,1186.3,570.141,218.337,1134.61,429.99,369.727,943.226,395.636,296.724,934.579,-4.62532,0.665616,2.99215,-6.65486,0.829063,1.03712,-4.35114,-0.00492437,2.13385,-5.65052,1.74139,1.44243,-4.17829,-0.773207,1.4782,-6.3777,0.0804663,3.69549,-4.78029,0.2563,3.77893,-6.29425,3.71635,1.29938,-7.1764,-0.296533,3.32594,-8.32081,0.964105,3.98159,-10.5202,11.3338,5.22137,-7.89165,5.88596,6.02007,-10.2222,5.90682,6.34789,-0.867248,13.2889,7.72476,42.9153,31.4415,-34.5707,85.5327,14.7521,-193.119,91.1951,109.425,95.3674,9.53674,14.0443,-8.34465,54.8363,14.049,-123.978,-45.8956,18.3284,-60.7967,-30.9944,70.706,-39.3391,16.6893,-4.99189,-20.2656,-151.992,-132.769,-252.724,-42.9153,48.5778,-151.396,-97.7516,311.434,-8.34465,8.9407,116.825,147.82,28.9083,-28.9083,-91.7912,-259.578,-10.1328,40.5312,1684.62,1370.41,1525.58,1527.39,1536.1,1604.81,1633.7,1543.47,1599.61,1596.16,1333.18,1288.44,1100.57,1057.36,0.846386,-1.26362,-0.309944,-0.619888,-0.0476837,1.06096,1.26362,-1.74046,-0.0119209,0.500679,2.90871,2.80142,3.42131,10.2162,-15.4972,-153.78,129.938,-4.76837,-96.5595,-71.5256,-46.4916,-8.34465,-306.368,-149.012,21.4577,153.78,-78.6781,-66.7572
94,0,686.684,-3.57275,1538.31,457.519,-27.3063,1291.46,759.043,1.74522,1323.35,524.472,-28.3289,1434.24,528.294,-3.45103,1442.37,594.916,141.37,1483.74,725.12,80.4448,1461.75,755.681,84.1363,1343.18,663.768,194.693,1442.29,623.278,204.077,1455.19,533.887,291.507,1186.34,570.063,218.402,1134.68,429.895,369.78,943.272,395.582,296.844,934.659,-4.05908,0.948203,1.52588,-6.17504,0.639632,-0.798702,-3.0756,1.97465,2.37226,-5.53131,1.8483,1.33514,-3.96371,0.633742,-0.655651,-6.34789,0.0610948,1.84774,-5.00679,1.15186,2.20537,-6.13928,3.68506,1.00136,-7.4923,-0.38594,0.834465,-7.86185,1.88649,1.77622,-10.4308,11.3636,4.49419,-7.85589,6.43432,6.40154,-9.47714,5.29587,4.60744,-5.39124,12.0312,7.96914,56.6244,28.2587,-146.627,47.9817,-18.9431,-183.582,127.554,197.957,23.8419,11.9209,10.6916,-10.7288,21.4577,140.695,-213.385,2.98023,-1.93715,-184.774,-22.6498,89.556,-157.356,15.4972,-3.12924,-29.8023,-31.5905,-8.9407,-249.147,45.8956,92.2382,-220.537,8.9407,2.98023,-72.7177,3.57628,54.8363,38.147,74.5058,-61.0948,-174.046,-452.399,-125.766,24.4379,1684.62,1370.38,1525.58,1527.39,1536.08,1604.81,1633.7,1543.46,1599.59,1596.15,1333.2,1288.47,1100.59,1057.44,-0.274181,-2.82526,0.524521,-0.679493,-1.97887,-0.64373,-0.190735,-1.93119,-2.40803,-1.20401,2.31266,3.26633,2.03848,8.40425,-112.057,-156.164,83.4465,-5.96046,-193.119,-170.469,-145.435,-19.0735,-239.611,-170.469,-59.6046,46.4916,-138.283,-181.198
95,0,686.651,-3.56381,1538.31,457.458,-27.3059,1291.45,759.019,1.7795,1323.36,524.418,-28.3097,1434.25,528.255,-3.43013,1442.35,594.862,141.368,1483.74,725.073,80.46,1461.75,755.621,84.1732,1343.18,663.71,194.703,1442.29,623.213,204.101,1455.19,533.79,291.597,1186.38,569.984,218.461,1134.73,429.811,369.824,943.303,395.474,296.944,934.739,-3.37362,0.894349,-0.190735,-6.05881,0.0420958,-0.953674,-2.36034,3.42797,1.37091,-5.3823,1.91778,1.26362,-3.88026,2.0894,-1.97887,-5.43594,-0.12815,-0.202656,-4.673,1.52215,0.274181,-6.01411,3.68655,0.667572,-5.82933,0.998378,-0.154972,-6.53863,2.43634,0.190735,-9.66191,9.03308,3.60012,-7.92146,5.96046,5.57899,-8.42512,4.36902,3.0756,-10.854,9.98378,8.07047,68.5453,-5.38537,-171.661,11.6229,-59.7537,-15.4972,71.5256,145.332,-100.136,14.9012,6.94767,-7.15256,8.34465,145.566,-132.322,91.1951,-18.9245,-205.04,33.3786,37.0294,-193.119,12.517,0.149012,-33.3786,166.297,138.432,-98.9437,132.322,54.9853,-158.548,76.89,-233.054,-89.407,-6.55651,-47.3857,-82.2544,105.202,-92.6852,-153.184,-546.277,-204.742,10.1328,1684.6,1370.35,1525.58,1527.38,1536.05,1604.78,1633.68,1543.43,1599.57,1596.13,1333.21,1288.5,1100.6,1057.5,-1.54972,-2.92063,0.0238419,-0.703335,-3.19481,-2.21729,-1.75238,-2.16961,-2.43187,-2.07424,1.29938,2.40803,0.810623,5.88894,-127.554,-9.53674,-50.0679,-2.38419,-121.593,-157.356,-156.164,-23.8419,-2.38419,-87.0228,-101.328,-85.8307,-122.786,-251.532
96,0,686.624,-3.5595,1538.3,457.4,-27.3134,1291.46,758.994,1.81475,1323.36,524.366,-28.2903,1434.26,528.216,-3.40499,1442.35,594.819,141.367,1483.73,725.035,80.4755,1461.74,755.561,84.2105,1343.19,663.677,194.725,1442.29,623.164,204.124,1455.19,533.701,291.66,1186.41,569.903,218.509,1134.77,429.738,369.858,943.328,395.309,297.021,934.821,-2.71201,0.430946,-1.27554,-5.85914,-0.755303,0.548363,-2.57492,3.52474,-0.214577,-5.22137,1.94702,1.16825,-3.94583,2.51427,-0.965595,-4.23193,-0.154972,-1.03712,-3.82662,1.54898,-0.953674,-5.94854,3.73125,0.357628,-3.28422,2.28137,0.429153,-4.83394,2.28286,-0.0238419,-8.9407,6.24061,3.08752,-8.06451,4.79519,4.14848,-7.24792,3.43025,2.5332,-16.439,7.6741,8.11815,66.1612,-46.3403,-108.48,19.9676,-79.7398,150.204,-21.4577,9.67761,-158.548,16.0933,2.92435,-9.53674,-6.55651,42.4869,101.328,120.401,-2.68221,-83.4465,84.6386,2.68221,-122.786,6.55651,4.47035,-30.9944,254.512,128.299,58.4126,170.469,-15.3482,-21.4577,72.1216,-279.248,-51.26,-14.3051,-116.527,-143.051,117.719,-93.8773,-54.2402,-558.496,-230.968,4.76837,1684.58,1370.34,1525.57,1527.37,1536.03,1604.76,1633.66,1543.41,1599.56,1596.11,1333.22,1288.51,1100.61,1057.54,-2.26498,-1.43051,-1.46627,-0.727177,-2.2769,-2.53916,-2.47955,-2.39611,-0.703335,-1.62125,0.536442,0.905991,0.488758,3.18289,-71.5256,149.012,-149.012,-2.38419,91.7912,-32.1865,-72.7177,-22.6498,172.853,45.2995,-76.2939,-150.204,-32.1865,-270.605
97,0,686.602,-3.56058,1538.28,457.348,-27.3246,1291.48,758.964,1.84378,1323.35,524.315,-28.2709,1434.27,528.177,-3.3874,1442.36,594.786,141.364,1483.73,725.007,80.4899,1461.73,755.502,84.2487,1343.19,663.662,194.746,1442.31,623.129,204.139,1455.2,533.615,291.7,1186.44,569.823,218.546,1134.8,429.675,369.887,943.358,395.097,297.077,934.902,-2.14577,-0.108615,-1.46627,-5.22733,-1.11517,2.77758,-2.90275,2.90342,-1.51396,-5.03063,1.93436,1.04904,-3.8743,1.75855,1.63317,-3.34382,-0.227988,0.0834465,-2.77162,1.44243,-1.35899,-5.93066,3.82587,0.0476837,-1.45435,2.07275,1.41859,-3.56436,1.5378,0.977516,-8.58903,4.0859,3.03984,-7.99298,3.64333,2.89679,-6.35386,2.93255,2.99811,-21.2818,5.60284,8.15392,56.6244,-53.9562,-19.0735,63.1809,-35.9863,222.921,-32.7826,-62.132,-129.938,19.0735,-1.2666,-11.9209,7.15256,-75.5722,259.876,88.8109,-7.30157,112.057,105.5,-10.6543,-40.5312,1.78814,9.46224,-30.9944,182.986,-20.8616,98.9437,126.958,-74.5058,100.136,35.1667,-215.471,-4.76837,7.15256,-115.186,-125.17,89.407,-49.7699,46.4916,-484.288,-207.126,3.57628,1684.56,1370.35,1525.54,1527.37,1536.03,1604.75,1633.63,1543.38,1599.57,1596.11,1333.22,1288.5,1100.62,1057.54,-2.21729,0.905991,-2.75373,-0.77486,0.202656,-1.18017,-2.37226,-2.64645,0.929832,-0.309944,0.166893,-0.369549,1.07288,0.822544,4.76837,233.65,-128.746,-4.76837,247.955,135.899,10.7288,-25.034,163.317,131.13,-36.9549,-127.554,58.4126,-236.034
98,0,686.584,-3.56204,1538.27,457.302,-27.3339,1291.53,758.938,1.86961,1323.33,524.267,-28.2521,1434.28,528.143,-3.38476,1442.4,594.754,141.36,1483.75,724.99,80.5023,1461.71,755.442,84.2884,1343.18,663.651,194.752,1442.32,623.097,204.145,1455.22,533.529,291.726,1186.47,569.747,218.575,1134.83,429.613,369.918,943.397,394.852,297.117,934.983,-1.81198,-0.145892,-0.882149,-4.56274,-0.929274,4.48227,-2.67625,2.58316,-2.00272,-4.82202,1.88258,0.929832,-3.37362,0.264752,3.69549,-3.14713,-0.435114,2.01464,-1.74046,1.23978,-1.23978,-5.99027,3.97041,-0.226498,-1.14441,0.621378,1.93119,-3.18289,0.616908,2.5034,-8.60095,2.5928,3.26633,-7.62343,2.96831,2.32458,-6.1661,3.12328,3.93987,-24.429,4.07696,8.10623,33.3786,-3.72762,58.4126,66.4592,18.5892,170.469,22.6498,-32.0259,-48.8758,20.8616,-5.17815,-11.9209,50.0679,-149.379,206.232,19.6695,-20.7126,193.119,103.116,-20.2656,11.9209,-5.96046,14.4541,-27.4181,30.9944,-145.137,51.26,38.147,-92.0892,152.588,-1.19209,-149.31,22.6498,36.9549,-67.5023,-57.2205,18.7755,19.0735,94.1753,-314.713,-152.588,-4.76837,1684.54,1370.37,1525.51,1527.36,1536.05,1604.75,1633.62,1543.35,1599.58,1596.12,1333.22,1288.49,1100.64,1057.54,-1.5378,2.71797,-3.06368,-0.810623,2.31266,0.655651,-1.8239,-2.92063,1.33514,1.12057,0.0238419,-0.810623,2.01464,-0.810623,67.9493,181.198,-30.9944,-3.57628,211,183.582,54.8363,-27.4181,40.5312,143.051,-14.3051,-44.1074,94.1753,-163.317
99,0,686.567,-3.55838,1538.27,457.259,-27.3388,1291.58,758.913,1.89584,1323.31,524.221,-28.2341,1434.29,528.117,-3.39465,1442.44,594.718,141.359,1483.78,724.977,80.5122,1461.71,755.381,84.3299,1343.18,663.63,194.746,1442.34,623.064,204.148,1455.26,533.439,291.743,1186.51,569.674,218.606,1134.85,429.547,369.958,943.446,394.6,297.15,935.062,-1.69873,0.365847,0.0476837,-4.28259,-0.497699,4.63724,-2.49147,2.6223,-1.88351,-4.59552,1.79857,0.810623,-2.64049,-0.989414,3.91006,-3.60608,-0.159442,3.1352,-1.25766,0.984967,-0.929832,-6.09159,4.14699,-0.405312,-2.0802,-0.679493,1.9908,-3.28422,0.204146,3.69549,-8.9407,1.64807,3.49283,-7.24792,3.02643,2.563,-6.60717,3.91603,4.82202,-25.183,3.26633,7.86781,11.3249,51.1738,92.9832,28.0142,43.1575,15.4972,18.4774,3.91388,11.9209,22.6498,-8.40053,-11.9209,73.3137,-125.417,21.4577,-45.8956,27.5671,112.057,48.2798,-25.481,30.9944,-10.1328,17.6579,-17.8814,-93.5793,-130.087,5.96046,-10.1328,-41.2762,119.209,-33.9746,-94.4734,22.6498,37.5509,5.81145,23.8419,-44.1074,79.2742,88.2149,-75.3999,-81.0623,-23.8419,1684.54,1370.4,1525.48,1527.35,1536.08,1604.77,1633.6,1543.32,1599.59,1596.14,1333.22,1288.49,1100.67,1057.52,-0.655651,2.94447,-2.87294,-0.858307,2.76566,1.54972,-1.34706,-3.11136,0.858307,2.12193,-0.107288,-0.441074,2.87294,-1.52588,88.2149,22.6498,19.0735,-4.76837,45.2995,89.407,47.6837,-19.0735,-47.6837,100.136,-13.113,36.9549,85.8307,-71.5256
100,0,686.55,-3.54803,1538.28,457.218,-27.3375,1291.61,758.879,1.91705,1323.29,524.178,-28.2172,1434.3,528.093,-3.40381,1442.46,594.677,141.364,1483.81,724.959,80.5227,1461.7,755.319,84.3733,1343.17,663.597,194.737,1442.36,623.03,204.152,1455.3,533.346,291.758,1186.55,569.604,218.642,1134.89,429.474,370.008,943.499,394.366,297.181,935.135,-1.68085,1.03523,0.596046,-4.15742,0.137649,3.1352,-3.34382,2.12119,-1.56164,-4.3571,1.69221,0.64373,-2.40803,-0.916212,2.53916,-4.14252,0.521541,3.05176,-1.83582,1.05575,-0.751019,-6.24061,4.33475,-0.584126,-3.24845,-0.846386,1.88351,-3.40939,0.411272,4.05312,-9.31025,1.47521,3.69549,-7.08103,3.6031,3.38554,-7.28965,5.04851,5.32269,-23.4216,3.1203,7.34329,1.78814,66.9388,54.8363,12.517,63.5348,-150.204,-85.2346,-50.111,32.1865,23.8419,-10.6357,-16.6893,23.2458,7.3202,-137.091,-53.6442,68.0983,-8.34465,-57.8165,7.07805,17.8814,-14.9012,18.7755,-17.8814,-116.825,-16.6893,-10.7288,-12.517,20.7126,35.7628,-36.9549,-17.2853,20.2656,16.6893,57.6675,82.2544,-68.2473,113.249,50.0679,176.132,-14.6031,-52.4521,1684.54,1370.42,1525.45,1527.34,1536.1,1604.78,1633.59,1543.29,1599.59,1596.16,1333.22,1288.5,1100.7,1057.51,-0.13113,1.57356,-3.016,-0.917912,1.56164,1.32322,-1.43051,-3.31402,0.238419,2.41995,-0.119209,0.452995,3.42131,-1.35899,52.4521,-137.091,-14.3051,-5.96046,-120.401,-22.6498,-8.34465,-20.2656,-61.9888,29.8023,-1.19209,89.407,54.8363,16.6893
