Trajectories
100
,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )''
41,0,704.136,-23.0679,1535.08,464.013,-38.3674,1294.34,767.707,-19.3603,1318.56,535.272,-44.2127,1435.55,539.41,-19.7513,1444.83,620.236,119.422,1492.46,743.499,51.1325,1459.7,770.306,57.0679,1338.61,697.026,164.296,1453.59,658.397,178.911,1467.52,640.056,265.195,1181.06,652.59,180.262,1131.44,400.545,262.658,1035.73,381.432,248.701,1111.5,6.20484,-0.657514,-2.3365,4.35114,-7.56532,0.500679,3.44515,-1.11572,-3.26633,5.46575,-3.65488,0.274181,4.69685,-0.79684,1.14441,5.34058,-2.15173,-1.5974,4.59552,-2.6729,-4.3273,2.5034,-5.60842,-3.55244,4.8995,-5.75632,-4.82798,6.07371,-4.31836,-3.54052,3.29614,-7.61449,-5.43594,2.0206,-21.9807,-8.74996,0.840425,-5.05447,0.0119209,-7.02441,-15.9115,0.0238419,28.0142,20.0979,139.475,101.924,-78.6409,-87.0228,-69.7374,-30.7709,59.6046,-45.8956,14.2306,-3.57628,-38.743,-92.7597,-19.0735,-91.7912,-27.4181,103.712,1.19209,30.5846,44.1074,5.36442,-41.4997,-40.5312,-181.198,-18.6265,64.373,-73.9098,142.455,5.96046,7.7486,25.034,-14.3051,182.39,-351.071,32.1865,35.4648,-60.2007,2.38419,-357.032,-548.214,21.4577,1689.03,1375.53,1525.89,1532.74,1542.36,1620.61,1638.94,1545.48,1620.42,1618.37,1369.27,1318.53,1141.13,1201.16,0.476837,2.15769,-1.0848,2.26498,2.71797,0.405312,-1.84774,-2.03848,-2.80142,-1.21593,-4.62532,-9.5129,-0.858307,-5.49555,138.283,-44.1074,15.4972,-20.2656,-30.9944,57.2205,41.7233,-34.5707,-20.2656,-8.34465,-4.76837,70.3335,1.19209,-205.04
42,0,704.195,-23.0783,1535.07,464.065,-38.4506,1294.33,767.761,-19.3701,1318.51,535.323,-44.2553,1435.55,539.456,-19.7817,1444.83,620.268,119.397,1492.47,743.545,51.109,1459.66,770.335,57.0079,1338.58,697.057,164.243,1453.56,658.452,178.88,1467.48,640.088,265.115,1181,652.61,180.12,1131.38,400.559,262.601,1035.72,381.363,248.563,1111.5,5.80549,-1.04494,-1.29938,5.15878,-8.32565,-0.166893,5.46575,-0.985526,-4.24385,5.07832,-4.25614,0.202656,4.54783,-3.04338,0.584126,3.19481,-2.54884,1.78814,4.68493,-2.35736,-4.07696,2.87294,-5.99809,-3.71933,3.11136,-5.36442,-3.91006,5.45979,-3.08156,-4.08888,3.15309,-7.93338,-5.60284,1.92523,-14.2425,-5.3525,1.43647,-5.73993,-0.917912,-6.88136,-13.7568,0.178814,-39.9351,-38.743,103.712,80.7643,-76.0332,-66.7572,202.06,13.0199,-97.7516,-38.743,-60.1262,-7.15256,-14.9012,-224.654,-56.0284,-214.577,-39.7116,338.554,8.9407,31.5532,25.034,36.9549,-38.9665,-16.6893,-178.814,39.1901,91.7912,-61.3928,123.68,-54.8363,-14.3051,-31.8885,-16.6893,-9.53674,773.817,339.746,59.6046,-68.5453,-92.9832,14.3051,215.471,15.4972,1689.04,1375.55,1525.88,1532.76,1542.38,1620.64,1638.92,1545.46,1620.4,1618.35,1369.22,1318.47,1141.11,1201.11,1.23978,1.81198,-0.905991,2.08616,2.18153,2.69413,-1.58548,-2.00272,-2.71797,-1.8239,-4.8995,-5.59092,-1.64509,-4.87566,76.2939,-34.5707,17.8814,-17.8814,-53.6442,228.882,26.226,3.57628,8.34465,-60.7967,-27.4181,392.199,-78.6781,61.9888
43,0,704.243,-23.0918,1535.06,464.121,-38.5404,1294.33,767.846,-19.3782,1318.46,535.372,-44.313,1435.56,539.503,-19.8377,1444.84,620.283,119.369,1492.52,743.593,51.0874,1459.62,770.367,56.9458,1338.54,697.086,164.19,1453.51,658.498,178.853,1467.43,640.119,265.034,1180.95,652.615,180.077,1131.36,400.574,262.549,1035.71,381.32,248.489,1111.51,4.83394,-1.34949,-1.33514,5.56707,-8.98093,-0.393391,8.47578,-0.80429,-5.65052,4.8995,-5.76675,0.178814,4.73857,-5.60358,0.286102,1.50204,-2.78503,4.36306,4.78625,-2.15732,-4.07696,3.21865,-6.21192,-3.70741,2.82526,-5.2467,-4.54187,4.6432,-2.63005,-5.01871,3.11732,-8.16286,-5.55515,0.572205,-4.26173,-2.0504,1.49608,-5.15282,-1.64509,-4.3124,-7.40588,0.500679,-97.1556,-30.4542,-3.57628,40.8292,-65.5279,-22.6498,301.003,18.1235,-140.667,-17.8814,-151.061,-2.38419,19.0735,-256.021,-29.8023,-169.277,-23.6183,257.492,10.1328,20.0048,0,34.5707,-21.3832,1.19209,-28.6102,11.7719,-63.1809,-81.6584,45.1505,-92.9832,-3.57628,-22.9478,4.76837,-135.303,998.08,330.21,5.96046,58.7106,-72.7177,256.896,635.087,32.1865,1689.05,1375.57,1525.87,1532.78,1542.4,1620.68,1638.91,1545.44,1620.36,1618.32,1369.17,1318.45,1141.09,1201.09,0.822544,1.75238,-0.607967,2.0504,2.00272,4.37498,-1.52588,-1.83582,-3.39746,-2.95639,-4.91142,-2.06232,-2.15769,-2.43187,-41.7233,-5.96046,29.8023,-3.57628,-17.8814,168.085,5.96046,16.6893,-67.9493,-113.249,-1.19209,352.859,-51.26,244.379
44,0,704.295,-23.1082,1535.04,464.176,-38.6346,1294.33,767.951,-19.3883,1318.39,535.423,-44.3897,1435.56,539.555,-19.9117,1444.84,620.305,119.339,1492.53,743.641,51.0656,1459.57,770.4,56.8857,1338.5,697.124,164.136,1453.45,658.531,178.827,1467.38,640.152,264.957,1180.89,652.614,180.047,1131.34,400.585,262.513,1035.69,381.306,248.474,1111.52,5.17964,-1.63484,-2.13385,5.52237,-9.41269,-0.214577,10.4964,-1.01458,-6.28233,5.10812,-7.67633,0.119209,5.23329,-7.39843,0.464916,2.26498,-2.9631,1.68085,4.73857,-2.18339,-4.30346,3.23057,-6.00629,-3.75509,3.82066,-5.40018,-5.68628,3.30806,-2.64496,-5.17368,3.30806,-7.71582,-5.19753,-0.190735,-3.00109,-2.08616,1.11163,-3.59118,-1.43051,-1.37687,-1.55121,0.941753,34.5707,-28.5357,-79.8702,-4.47035,-43.1761,17.8814,202.06,-21.0293,-63.1809,20.8616,-190.958,-5.96046,49.4719,-179.484,17.8814,76.2939,-17.8069,-268.221,-4.76837,-2.6077,-22.6498,1.19209,20.5636,-4.76837,99.5398,-15.3482,-114.441,-133.514,-1.49012,-15.4972,19.0735,44.7035,35.7628,-76.2939,126.064,-3.57628,-38.445,156.164,21.4577,293.553,585.467,44.1074,1689.05,1375.59,1525.87,1532.8,1542.43,1620.7,1638.89,1545.43,1620.32,1618.28,1369.13,1318.43,1141.07,1201.09,0.238419,1.93119,-0.119209,2.12193,2.34842,2.19345,-1.75238,-1.87159,-3.99351,-3.63588,-4.43459,-2.28882,-1.72853,0.119209,-58.4126,17.8814,48.8758,7.15256,34.5707,-218.153,-22.6498,-3.57628,-59.6046,-67.9493,47.6837,-22.6498,42.9153,255.108
45,0,704.365,-23.13,1535.01,464.227,-38.7301,1294.33,768.069,-19.4025,1318.33,535.479,-44.4819,1435.56,539.612,-19.9911,1444.85,620.345,119.301,1492.51,743.685,51.0414,1459.53,770.429,56.8321,1338.46,697.167,164.092,1453.4,658.548,178.797,1467.33,640.189,264.893,1180.85,652.614,179.947,1131.29,400.591,262.493,1035.69,381.314,248.492,1111.53,7.00951,-2.17874,-2.89679,5.1111,-9.55574,0.166893,11.8315,-1.42232,-6.46114,5.60284,-9.21376,0.0596046,5.6386,-7.94139,0.870228,3.95775,-3.82215,-2.49147,4.45843,-2.42032,-4.64916,2.98619,-5.3566,-3.77893,4.3273,-4.37051,-5.43594,1.69277,-2.96235,-4.64916,3.70145,-6.36578,-4.54187,0.0596046,-9.98378,-5.13792,0.551343,-2.05934,-0.762939,0.718236,1.80751,1.12057,182.986,-54.3892,-76.2939,-41.1272,-14.3051,38.147,133.514,-40.7733,-17.8814,49.4719,-153.743,-5.96046,40.5312,-54.2961,40.5312,169.277,-85.9052,-417.233,-28.0142,-23.6928,-34.5707,-24.4379,64.9691,-2.38419,50.6639,102.967,25.034,-161.529,-31.7395,52.4521,39.3391,135.005,65.5651,25.034,-698.268,-305.176,-56.0284,153.184,66.7572,209.51,335.872,17.8814,1689.06,1375.61,1525.88,1532.82,1542.46,1620.69,1638.87,1545.41,1620.29,1618.24,1369.09,1318.37,1141.06,1201.1,0.321865,2.14577,0.393391,2.2769,2.89679,-1.06096,-2.19345,-1.96695,-3.45707,-3.85046,-3.42131,-5.74589,-0.977516,1.63317,8.34465,21.4577,51.26,15.4972,54.8363,-325.441,-44.1074,-9.53674,53.6442,-21.4577,101.328,-345.707,75.1019,151.396
46,0,704.456,-23.158,1534.98,464.272,-38.8244,1294.34,768.199,-19.4202,1318.26,535.54,-44.5808,1435.56,539.669,-20.0661,1444.86,620.396,119.253,1492.47,743.727,51.0139,1459.48,770.456,56.787,1338.43,697.205,164.061,1453.36,658.555,178.763,1467.29,640.23,264.849,1180.81,652.62,179.809,1131.22,400.592,262.479,1035.68,381.332,248.524,1111.54,9.07183,-2.80868,-2.86102,4.50611,-9.42312,0.607967,13.0177,-1.76243,-6.73532,6.13332,-9.89661,0.190735,5.75185,-7.49696,1.29938,5.08428,-4.85405,-3.5882,4.1306,-2.74666,-4.99487,2.65241,-4.51244,-3.73125,3.76105,-3.18289,-4.13656,0.685453,-3.45111,-4.12464,4.11272,-4.37498,-3.60012,0.554323,-13.8238,-7.02143,0.104308,-1.37985,-0.64373,1.79112,3.2708,0.846386,206.232,-62.9947,3.57628,-60.4987,13.262,44.1074,118.613,-34.0119,-27.4181,53.0481,-68.2846,13.113,11.3249,44.4427,42.9153,112.653,-103.191,-109.673,-32.7826,-32.6335,-34.5707,-33.3786,84.4151,4.76837,-56.6244,118.762,129.938,-100.732,-48.8758,52.4521,41.1272,199.08,94.1753,49.4719,-384.003,-188.351,-44.7035,67.9493,11.9209,107.288,146.329,-27.4181,1689.07,1375.63,1525.88,1532.85,1542.49,1620.68,1638.84,1545.38,1620.26,1618.21,1369.07,1318.3,1141.05,1201.12,1.22786,2.36034,0.751019,2.59876,3.32594,-1.70469,-2.65837,-2.08616,-2.41995,-3.85046,-2.01464,-7.62939,-0.870228,2.02656,90.5991,21.4577,35.7628,32.1865,42.9153,-64.373,-46.4916,-11.9209,103.712,0,140.667,-188.351,10.7288,39.3391
47,0,704.557,-23.1914,1534.96,464.311,-38.9153,1294.35,768.331,-19.4414,1318.2,535.606,-44.6781,1435.57,539.727,-20.1321,1444.88,620.444,119.196,1492.45,743.767,50.9839,1459.42,770.478,56.7493,1338.39,697.235,164.03,1453.33,658.562,178.723,1467.25,640.273,264.826,1180.79,652.627,179.684,1131.16,400.593,262.461,1035.67,381.352,248.562,1111.54,10.1805,-3.33637,-2.22921,3.89814,-9.09045,0.929832,13.1309,-2.12323,-6.58035,6.634,-9.73083,0.667572,5.76973,-6.59749,1.54972,4.85182,-5.70342,-2.55108,3.99947,-2.99849,-5.1856,2.22325,-3.77484,-3.85046,3.08156,-3.05772,-2.88486,0.721216,-3.98755,-3.6478,4.26769,-2.30074,-2.58684,0.762939,-12.5393,-5.71012,0.077486,-1.82092,-1.34706,2.08616,3.75062,0.166893,110.865,-52.7687,63.1809,-60.7967,33.2668,32.1865,11.3249,-36.0794,15.4972,50.0679,16.5775,47.6837,1.78814,89.9471,25.034,-23.2458,-84.9366,103.712,-13.113,-25.183,-19.0735,-42.9153,73.7607,-11.9209,-67.9493,12.517,125.17,3.57628,-53.6442,47.6837,15.4972,207.424,101.328,20.8616,128.448,131.13,-2.68221,-44.1074,-70.3335,29.5043,47.9817,-67.9493,1689.09,1375.66,1525.89,1532.88,1542.52,1620.67,1638.81,1545.36,1620.25,1618.17,1369.06,1318.23,1141.04,1201.14,2.26498,2.45571,0.941753,3.23057,3.55244,-0.917912,-2.89679,-2.36034,-1.56164,-3.44515,-0.691414,-6.23465,-1.60933,1.5974,103.712,9.53674,19.0735,63.1809,22.6498,78.6781,-23.8419,-27.4181,85.8307,40.5312,132.322,139.475,-73.9098,-42.9153
48,0,704.655,-23.2271,1534.93,464.345,-39.0018,1294.36,768.449,-19.4658,1318.14,535.679,-44.7695,1435.58,539.788,-20.1907,1444.89,620.485,119.142,1492.43,743.809,50.9531,1459.37,770.497,56.7155,1338.35,697.268,163.997,1453.3,658.576,178.677,1467.22,640.312,264.817,1180.77,652.628,179.588,1131.13,400.596,262.436,1035.64,381.37,248.597,1111.53,9.81092,-3.56678,-2.3365,3.38852,-8.65795,1.18017,11.7838,-2.43671,-6.09159,7.24792,-9.13925,1.45435,6.04987,-5.85839,1.29938,4.06504,-5.30854,-1.68085,4.21405,-3.0756,-5.25713,1.87755,-3.37623,-4.18425,3.22461,-3.30061,-2.7895,1.43647,-4.58807,-3.23057,3.8743,-0.920892,-1.77622,0.0298023,-9.53823,-3.24249,0.277162,-2.45273,-2.03848,1.7494,3.50624,-0.619888,-36.9549,-23.0409,-10.7288,-50.962,43.2506,25.034,-134.706,-31.3483,48.8758,61.3928,59.1576,78.6781,28.0142,73.9098,-25.034,-78.6781,39.4881,87.0228,21.4577,-7.71135,-7.15256,-34.5707,39.8606,-33.3786,14.3051,-24.2889,9.53674,71.5256,-60.0517,41.7233,-39.3391,137.985,81.0623,-73.3137,300.109,246.763,19.9676,-63.1809,-69.1414,-33.6766,-24.4379,-78.6781,1689.11,1375.68,1525.9,1532.92,1542.56,1620.66,1638.78,1545.33,1620.23,1618.14,1369.07,1318.19,1141.01,1201.15,2.01464,2.49147,0.703335,4.1604,3.42131,-0.38147,-2.86102,-2.81334,-1.45435,-2.86102,0.107288,-4.06504,-2.31266,0.703335,-25.034,3.57628,-23.8419,92.9832,-13.113,53.6442,3.57628,-45.2995,10.7288,58.4126,79.8702,216.961,-70.3335,-89.407
49,0,704.737,-23.2585,1534.89,464.375,-39.0843,1294.37,768.545,-19.4913,1318.08,535.759,-44.8557,1435.6,539.855,-20.2471,1444.9,620.53,119.098,1492.41,743.856,50.9235,1459.32,770.516,56.6812,1338.3,697.304,163.961,1453.27,658.604,178.626,1467.19,640.341,264.807,1180.75,652.613,179.525,1131.11,400.598,262.412,1035.62,381.377,248.619,1111.52,8.11219,-3.13837,-4.39882,3.03686,-8.2463,1.3113,9.64403,-2.55685,-5.66244,7.99894,-8.62181,2.13385,6.73532,-5.64046,0.429153,4.49419,-4.41819,-1.68085,4.69685,-2.96645,-5.43594,1.90139,-3.4336,-4.68493,3.67761,-3.59416,-3.49283,2.76566,-5.0962,-3.11136,2.89083,-1.01924,-1.57356,-1.4782,-6.35833,-2.21729,0.26226,-2.39015,-2.47955,0.697374,2.19196,-1.38283,-169.873,42.8408,-206.232,-35.1667,41.1645,13.113,-213.981,-12.0141,42.9153,75.1019,51.7443,67.9493,68.5453,21.7929,-87.0228,42.9153,89.0344,0,48.2798,10.9151,-17.8814,2.38419,-5.73695,-50.0679,45.2995,-29.3553,-70.3335,132.918,-50.813,11.9209,-98.3477,-9.83477,20.2656,-150.8,317.991,102.52,-1.49012,6.25849,-44.1074,-105.202,-131.428,-76.2939,1689.11,1375.71,1525.9,1532.97,1542.59,1620.66,1638.76,1545.3,1620.22,1618.12,1369.06,1318.16,1140.99,1201.14,-0.560284,2.49147,0,5.04255,2.82526,-0.143051,-2.80142,-3.24249,-1.90735,-2.25306,-0.202656,-3.50475,-2.71797,-0.596046,-257.492,0,-70.3335,88.2149,-59.6046,23.8419,5.96046,-42.9153,-45.2995,60.7967,-30.9944,56.0284,-40.5312,-129.938
50,0,704.803,-23.2848,1534.82,464.404,-39.1639,1294.39,768.625,-19.5163,1318.02,535.846,-44.9386,1435.62,539.932,-20.3059,1444.89,620.589,119.053,1492.39,743.908,50.8958,1459.26,770.54,56.6436,1338.25,697.341,163.92,1453.23,658.643,178.576,1467.16,640.356,264.783,1180.73,652.589,179.486,1131.08,400.598,262.394,1035.59,381.366,248.614,1111.5,6.62208,-2.63676,-6.8903,2.87294,-7.95834,1.45435,7.9453,-2.49892,-5.51939,8.74996,-8.28616,2.09808,7.72476,-5.88149,-0.727177,5.90682,-4.50835,-2.34842,5.22137,-2.77124,-5.75781,2.43783,-3.75919,-5.25713,3.63588,-4.13507,-3.65973,3.93391,-5.06788,-3.39746,1.5378,-2.41399,-1.9908,-2.41995,-3.92497,-2.90871,-0.0298023,-1.85072,-2.7895,-1.09375,-0.494719,-2.11,-149.012,50.161,-249.147,-16.3913,28.7965,14.3051,-169.873,5.79283,14.3051,75.1019,33.5649,-3.57628,98.9437,-24.1026,-115.633,141.263,-9.0152,-66.7572,52.4521,19.5205,-32.1865,53.6442,-32.559,-57.2205,-4.17233,-54.0912,-16.6893,116.825,2.83122,-28.6102,-135.303,-139.475,-41.7233,-94.1753,243.336,-69.1414,-29.2063,53.9422,-30.9944,-179.112,-268.668,-72.7177,1689.07,1375.73,1525.89,1533.02,1542.61,1620.66,1638.73,1545.27,1620.19,1618.1,1369.05,1318.12,1140.96,1201.12,-3.45707,2.57492,-0.727177,5.26905,2.09808,-0.238419,-2.8491,-3.46899,-2.14577,-2.03848,-1.46627,-4.23193,-2.95639,-2.40803,-289.679,8.34465,-72.7177,22.6498,-72.7177,-9.53674,-4.76837,-22.6498,-23.8419,21.4577,-126.362,-72.7177,-23.8419,-181.198
51,0,704.87,-23.3117,1534.74,464.433,-39.2422,1294.4,768.699,-19.5399,1317.97,535.939,-45.0174,1435.63,540.02,-20.3678,1444.87,620.656,119.004,1492.36,743.965,50.8698,1459.2,770.576,56.6038,1338.19,697.376,163.877,1453.19,658.689,178.533,1467.12,640.36,264.749,1180.71,652.564,179.46,1131.04,400.59,262.382,1035.57,381.334,248.573,1111.47,6.69956,-2.68966,-7.99894,2.88486,-7.83317,1.52588,7.4625,-2.35513,-5.71012,9.31025,-7.88234,0.941753,8.80361,-6.19646,-1.77622,6.6936,-4.90621,-2.77758,5.68032,-2.59541,-6.25849,3.57032,-3.97749,-5.94854,3.49879,-4.26769,-3.77893,4.55379,-4.2364,-3.68357,0.441074,-3.36766,-2.52724,-2.41995,-2.59876,-3.76701,-0.751019,-1.12355,-2.30074,-3.21865,-4.07994,-2.70605,7.7486,-5.28991,-110.865,1.19209,12.517,7.15256,-48.2798,14.3796,-19.0735,56.0284,40.3821,-115.633,107.884,-31.4973,-104.904,78.6781,-39.7861,-42.9153,45.8956,17.5834,-50.0679,113.249,-21.8302,-69.1414,-13.7091,-13.262,-11.9209,61.9888,83.1485,-28.6102,-109.673,-95.3674,-53.6442,0,132.62,-85.8307,-72.1216,72.7177,48.8758,-212.491,-358.522,-59.6046,1689.03,1375.76,1525.88,1533.07,1542.62,1620.65,1638.7,1545.23,1620.17,1618.08,1369.02,1318.07,1140.93,1201.07,-4.44651,2.6226,-1.14441,4.37498,1.50204,-0.357628,-3.0756,-3.51667,-2.31266,-1.95503,-2.6226,-4.78029,-2.61068,-4.36306,-98.9437,4.76837,-41.7233,-89.407,-59.6046,-11.9209,-22.6498,-4.76837,-16.6893,8.34465,-115.633,-54.8363,34.5707,-195.503
52,0,704.954,-23.3442,1534.66,464.463,-39.3204,1294.42,768.779,-19.5623,1317.91,536.037,-45.0907,1435.62,540.118,-20.4292,1444.85,620.721,118.956,1492.33,744.025,50.8439,1459.13,770.628,56.5664,1338.12,697.418,163.845,1453.15,658.74,178.5,1467.08,640.36,264.723,1180.68,652.541,179.435,1131.01,400.574,262.376,1035.56,381.284,248.501,1111.45,8.38041,-3.24417,-7.90358,3.05176,-7.81491,1.49012,7.9453,-2.23815,-6.07967,9.75132,-7.32578,-0.858307,9.799,-6.1363,-2.41995,6.57439,-4.79072,-2.76566,6.06775,-2.59057,-6.73532,5.17964,-3.73647,-6.91414,4.26173,-3.24249,-4.44651,5.06639,-3.32445,-3.60012,-0.0417233,-2.63453,-2.72989,-2.34842,-2.42144,-3.65973,-1.61827,-0.655651,-1.34706,-4.99189,-7.19279,-2.72989,168.085,-55.4509,9.53674,16.6893,1.82539,-3.57628,48.2798,11.6974,-36.9549,44.1074,55.6558,-180.006,99.5398,6.01634,-64.373,-11.9209,11.5484,1.19209,38.743,0.484288,-47.6837,160.933,24.1026,-96.5595,76.2939,102.52,-66.7572,51.26,91.1951,8.34465,-48.2798,73.3137,-20.2656,7.15256,17.7324,10.7288,-86.7248,46.7896,95.3674,-177.324,-311.285,-2.38419,1688.99,1375.78,1525.87,1533.1,1542.64,1620.65,1638.66,1545.2,1620.15,1618.07,1368.99,1318.02,1140.91,1201.02,-3.63588,2.65837,-1.21593,2.81334,1.2517,-0.38147,-3.32594,-3.54052,-2.47955,-1.56164,-2.88486,-4.62532,-1.94311,-5.60284,81.0623,3.57628,-7.15256,-156.164,-25.034,-2.38419,-25.034,-2.38419,-16.6893,39.3391,-26.226,15.4972,66.7572,-123.978
53,0,705.063,-23.3823,1534.59,464.497,-39.3983,1294.43,768.862,-19.5845,1317.84,536.139,-45.1582,1435.6,540.224,-20.4855,1444.82,620.79,118.903,1492.3,744.089,50.8157,1459.06,770.698,56.5378,1338.03,697.481,163.822,1453.1,658.796,178.465,1467.05,640.357,264.712,1180.65,652.518,179.405,1130.98,400.552,262.364,1035.55,381.226,248.419,1111.43,10.9017,-3.80836,-7.14064,3.40044,-7.78809,1.35899,8.38637,-2.22288,-6.38962,10.1805,-6.75097,-2.53916,10.5739,-5.63264,-2.51532,6.84857,-5.33089,-3.5882,6.40154,-2.81632,-7.05719,7.05719,-2.86289,-8.36849,6.25849,-2.26498,-4.72069,5.64456,-3.44217,-3.63588,-0.2563,-1.09076,-2.61068,-2.32458,-2.9996,-2.6226,-2.18451,-1.20997,-0.536442,-5.79655,-8.25375,-1.77622,252.128,-56.4195,76.2939,34.8687,2.68221,-13.113,44.1074,1.52737,-30.9944,42.9153,57.4812,-168.085,77.486,50.3659,-9.53674,27.4181,-54.0167,-82.2544,33.3786,-22.5753,-32.1865,187.755,87.3581,-145.435,199.676,97.7516,-27.4181,57.8165,-11.7719,-3.57628,-21.4577,154.376,11.9209,2.38419,-57.8165,103.712,-56.6244,-55.4323,81.0623,-80.4663,-106.096,95.3674,1688.97,1375.81,1525.86,1533.11,1542.65,1620.64,1638.63,1545.16,1620.13,1618.05,1368.97,1317.98,1140.9,1200.96,-1.88351,2.65837,-1.26362,1.38283,1.41859,-1.06096,-3.44515,-3.83854,-1.77622,-1.38283,-2.58684,-3.8147,-1.5378,-5.19753,175.238,0,-4.76837,-143.051,16.6893,-67.9493,-11.9209,-29.8023,70.3335,17.8814,29.8023,81.0623,40.5312,40.5312
