Trajectories
100
,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )''
94,0,704.118,14.6208,1533.6,468.425,-19.7613,1293.56,767.125,9.86791,1317.48,538.915,-14.571,1434.83,543.034,10.5732,1442.26,606.351,159.998,1472.42,737.569,95.4466,1452.39,768.805,92.4845,1334.05,674.451,210,1426.07,634.021,221.547,1439.05,555.149,253.278,1148.99,519.166,167.841,1132.08,431.448,283.653,896.583,421.995,351.089,932.926,-2.83718,0.322144,0.619888,-5.55217,0.874698,0.476837,-4.65512,2.266,-0.500679,-3.94583,-1.31717,2.7895,-4.23789,0.404194,2.41995,-4.78625,-0.77635,2.02656,-4.29153,0.38743,0.691414,-1.17421,-0.155717,0.452995,-5.94854,0.621378,1.84774,-4.48823,0.354648,2.25306,-6.22869,3.15905,3.77893,-20.7841,-5.88,10.0374,-9.59337,2.65539,4.48227,-9.52184,2.27988,3.11136,-16.6893,28.0328,143.051,-30.1003,-28.8151,110.865,196.695,11.7533,35.7628,-2.98023,-15.7394,-4.76837,-86.4267,37.2808,189.543,-143.051,-74.6548,197.887,-60.7967,-1.41561,196.695,256.3,107.884,116.825,-131.13,91.0461,226.498,-106.692,51.856,190.735,-116.229,-157.654,202.656,76.89,-360.161,263.453,-339.746,-102.222,81.6584,-76.2939,16.6893,184.774,1687.58,1375.91,1524.57,1532.77,1541.14,1600.4,1631.74,1542.5,1591.43,1588.06,1300.97,1256.7,1034.63,1082.45,-0.607967,-1.45435,-2.75373,1.23978,0.77486,-0.0238419,-1.28746,-0.202656,-0.77486,0.298023,1.29938,-0.333786,0.607967,-0.298023,125.17,94.1753,131.13,-4.76837,146.627,120.401,150.204,234.842,160.933,137.091,98.9437,221.729,-100.136,134.706
95,0,704.089,14.6255,1533.62,468.37,-19.7645,1293.58,767.101,9.891,1317.48,538.875,-14.5857,1434.86,542.989,10.581,1442.29,606.292,159.983,1472.45,737.52,95.4548,1452.42,768.788,92.4912,1334.06,674.386,210.011,1426.1,633.971,221.557,1439.09,555.079,253.296,1149.04,518.988,167.77,1132.18,431.33,283.672,896.633,421.889,351.112,932.976,-2.94447,0.471808,1.77622,-5.427,-0.322796,1.28746,-2.3663,2.30884,-0.0715256,-3.99351,-1.46963,2.40803,-4.48227,0.782125,3.26633,-5.94854,-1.43051,3.57628,-4.98891,0.810623,2.24113,-1.69873,0.672042,0.965595,-6.50883,1.07288,3.62396,-5.00679,1.02669,3.61204,-7.02739,1.81198,4.66108,-17.786,-7.17193,10.848,-11.8673,1.93417,5.03659,-10.6096,2.38419,5.04851,-10.7288,14.9664,115.633,12.517,-119.749,81.0623,228.882,4.28408,42.9153,-4.76837,-15.2458,-38.147,-24.4379,37.7931,84.6386,-116.229,-65.4161,154.972,-69.7374,42.3193,154.972,-52.4521,82.7759,51.26,-56.0284,45.1505,177.622,-51.856,67.2042,135.899,-79.8702,-134.706,88.2149,299.811,-129.193,81.0623,-227.392,-72.1216,55.4323,-108.778,10.4308,193.715,1687.58,1375.9,1524.56,1532.78,1541.15,1600.41,1631.73,1542.5,1591.44,1588.07,1300.99,1256.72,1034.63,1082.46,0.38147,-0.631809,-1.23978,0.870228,1.4782,0.89407,-0.214577,0.0238419,0.631809,1.41859,1.46627,1.46627,-0.0596046,1.00136,98.9437,82.2544,151.396,-36.9549,70.3335,91.7912,107.288,22.6498,140.667,112.057,16.6893,180.006,-66.7572,129.938
96,0,704.059,14.6307,1533.64,468.321,-19.7805,1293.59,767.103,9.91373,1317.48,538.835,-14.6014,1434.87,542.947,10.5863,1442.32,606.23,159.969,1472.49,737.465,95.4702,1452.44,768.736,92.504,1334.07,674.321,210.023,1426.14,633.918,221.569,1439.12,555.01,253.306,1149.08,518.855,167.714,1132.27,431.206,283.695,896.684,421.774,351.136,933.035,-2.95043,0.519119,2.07424,-4.98593,-1.59722,1.16825,0.196695,2.27345,0.393391,-4.03523,-1.57608,1.74046,-4.20213,0.528432,2.563,-6.21676,-1.44243,3.67165,-5.41806,1.54525,2.57492,-5.25713,1.27181,0.596046,-6.51479,1.24276,3.99351,-5.25713,1.22488,3.62396,-6.82473,1.055,4.06504,-13.3634,-5.57452,9.01222,-12.365,2.25008,5.06639,-11.5335,2.34842,5.88894,-0.596046,4.73112,29.8023,44.1074,-127.442,-11.9209,256.3,-3.53903,46.4916,-4.17233,-10.645,-66.7572,28.0142,-25.3692,-70.3335,-26.8221,-1.19209,9.53674,-42.9153,73.4627,33.3786,-355.84,59.9772,-36.9549,-0.596046,16.9873,36.9549,-25.034,19.8185,1.19209,20.2656,-75.6979,-59.6046,442.266,159.74,-183.582,-49.7699,31.5905,2.98023,-92.3872,-3.57628,84.0425,1687.59,1375.9,1524.57,1532.78,1541.16,1600.42,1631.73,1542.48,1591.45,1588.09,1300.99,1256.74,1034.63,1082.47,0.667572,-0.584126,0.452995,0.214577,0.917912,0.870228,-0.0715256,-2.02656,0.989437,1.35899,0.882149,1.85966,-0.13113,1.33514,28.6102,4.76837,169.277,-65.5651,-56.0284,-2.38419,14.3051,-205.04,35.7628,-5.96046,-58.4126,39.3391,-7.15256,33.3786
97,0,704.03,14.6368,1533.65,468.277,-19.8035,1293.59,767.133,9.93535,1317.49,538.794,-14.6176,1434.88,542.909,10.5863,1442.32,606.171,159.962,1472.51,737.411,95.4929,1452.46,768.634,92.52,1334.06,674.258,210.035,1426.17,633.865,221.579,1439.15,554.95,253.313,1149.1,518.768,167.692,1132.33,431.09,283.73,896.726,421.652,351.159,933.088,-2.96831,0.605732,1.37091,-4.372,-2.30782,0.298023,2.99215,2.1616,0.846386,-4.1008,-1.61929,0.953674,-3.78489,-0.00214204,0.667572,-5.82337,-0.739098,1.9908,-5.39422,2.27168,1.62125,-10.2103,1.60038,-0.572205,-6.25253,1.17123,2.75373,-5.31673,0.992417,2.40803,-6.09159,0.649691,2.13385,-8.70824,-2.2307,5.20945,-11.5663,3.54648,4.22597,-12.1802,2.31564,5.25713,-1.78814,8.6613,-70.3335,61.3928,-71.0599,-87.0228,279.546,-11.1852,45.2995,-6.55651,-4.32134,-78.6781,41.7233,-53.0574,-189.543,39.3391,70.3335,-168.085,2.38419,72.6432,-95.3674,-495.315,32.8571,-116.825,26.226,-7.15256,-123.978,-5.96046,-23.2458,-121.593,73.3137,-40.5312,-193.119,465.512,334.382,-380.278,79.8702,129.64,-84.0425,-64.671,-3.27826,-63.1809,1687.59,1375.88,1524.59,1532.78,1541.16,1600.41,1631.73,1542.43,1591.45,1588.09,1300.99,1256.74,1034.63,1082.48,0.0119209,-1.16825,2.25306,-0.536442,-0.703335,-0.441074,-0.858307,-5.48363,-0.0357628,0.190735,-0.584126,0.798702,-0.190735,0.548363,-65.5651,-58.4126,180.006,-75.1019,-162.125,-131.13,-78.6781,-345.707,-102.52,-116.825,-146.627,-106.096,-5.96046,-78.6781
98,0,703.998,14.6442,1533.65,468.238,-19.8246,1293.58,767.192,9.95516,1317.5,538.752,-14.6337,1434.89,542.874,10.585,1442.31,606.12,159.964,1472.5,737.361,95.5194,1452.46,768.493,92.539,1334.04,674.2,210.042,1426.18,633.812,221.584,1439.15,554.893,253.32,1149.1,518.717,167.706,1132.33,430.995,283.781,896.755,421.527,351.184,933.124,-3.1352,0.742357,0.0476837,-3.87132,-2.10255,-0.715256,5.8651,1.98083,1.35899,-4.20809,-1.60327,0.178814,-3.54052,-0.130571,-0.989437,-5.13196,0.265241,-0.64373,-5.00679,2.64496,0,-14.0727,1.89841,-2.09808,-5.85914,0.724196,0.536442,-5.27501,0.467896,0.572205,-5.67436,0.730157,-0.154972,-5.07236,1.43349,0.77486,-9.5576,5.12004,2.88486,-12.5289,2.49147,3.64184,-16.6893,13.6625,-132.322,50.0679,20.5264,-101.328,287.294,-18.077,51.26,-10.7288,1.60187,-77.486,24.4379,-12.8429,-165.701,69.1414,100.434,-263.453,38.743,37.3274,-162.125,-386.238,29.8023,-152.588,39.3391,-44.7035,-221.729,4.17233,-52.4521,-183.582,41.7233,8.04663,-228.882,363.588,366.42,-443.459,200.868,157.356,-134.11,-34.8687,17.5834,-161.529,1687.58,1375.86,1524.63,1532.76,1541.13,1600.39,1631.7,1542.34,1591.43,1588.07,1300.96,1256.73,1034.63,1082.47,-1.26362,-1.95503,4.13656,-1.28746,-2.16961,-2.5034,-2.11,-8.70228,-1.90735,-1.51396,-2.41995,-1.20401,-0.0834465,-0.941753,-127.554,-78.6781,188.351,-75.1019,-146.627,-206.232,-125.17,-321.865,-187.159,-170.469,-183.582,-200.272,10.7288,-149.012
99,0,703.964,14.6516,1533.64,468.199,-19.8374,1293.57,767.278,9.9726,1317.52,538.708,-14.6493,1434.88,542.839,10.5842,1442.3,606.075,159.974,1472.48,737.314,95.545,1452.44,768.338,92.559,1334.01,674.144,210.043,1426.16,633.759,221.579,1439.14,554.833,253.334,1149.09,518.683,167.748,1132.31,430.926,283.839,896.773,421.402,351.212,933.146,-3.47495,0.734627,-1.21593,-3.90708,-1.28113,-1.21593,8.60691,1.74399,1.83582,-4.3869,-1.56611,-0.38147,-3.43919,-0.0737607,-1.68085,-4.47631,0.959635,-2.72989,-4.70281,2.56598,-1.32322,-15.4436,2.00197,-3.38554,-5.56707,0.0625849,-1.4782,-5.31077,-0.450015,-1.01328,-6.00815,1.37687,-1.49012,-3.42727,4.19915,-2.8491,-6.86049,5.70416,1.8239,-12.4753,2.76864,2.15173,-33.9746,-0.772998,-126.362,-3.57628,82.1427,-50.0679,274.181,-23.6835,47.6837,-17.8814,3.71598,-56.0284,10.1328,5.68107,-69.1414,65.5651,69.4394,-208.616,30.3984,-7.89762,-132.322,-137.091,10.3563,-128.746,29.2063,-66.1612,-201.464,-3.57628,-91.7912,-158.548,-33.3786,64.671,-133.514,164.509,276.566,-362.396,269.711,58.4126,-106.096,5.36442,27.7162,-149.012,1687.55,1375.84,1524.69,1532.74,1541.11,1600.34,1631.67,1542.24,1591.39,1588.04,1300.93,1256.7,1034.63,1082.45,-2.55108,-2.45571,5.9247,-1.88351,-2.7895,-4.11272,-3.15905,-10.5143,-3.68357,-3.11136,-3.60012,-3.40939,0.286102,-2.09808,-128.746,-50.0679,178.814,-59.6046,-61.9888,-160.933,-104.904,-181.198,-177.622,-159.74,-118.017,-220.537,36.9549,-115.633
100,0,703.925,14.6565,1533.62,468.153,-19.8441,1293.56,767.387,9.98726,1317.54,538.662,-14.665,1434.87,542.809,10.5728,1442.28,606.035,159.982,1472.44,737.267,95.5641,1452.43,768.191,92.5747,1333.97,674.088,210.036,1426.14,633.706,221.565,1439.13,554.765,253.356,1149.08,518.644,167.802,1132.26,430.879,283.889,896.787,421.283,351.24,933.163,-3.85642,0.490341,-1.88351,-4.61042,-0.667572,-0.834465,10.9792,1.46581,2.25306,-4.61936,-1.56509,-0.679493,-3.02196,-1.14134,-2.0504,-4.06504,0.825524,-3.21865,-4.72069,1.90586,-1.7643,-14.7581,1.57207,-3.98159,-5.63264,-0.683963,-2.2769,-5.30481,-1.40965,-1.4782,-6.77109,2.20239,-0.965595,-3.8743,5.37187,-4.64916,-4.72963,5.09918,1.43647,-11.903,2.8193,1.69873,-38.147,-24.4286,-66.7572,-70.3335,61.3555,38.147,237.226,-27.8186,41.7233,-23.2458,0.102445,-29.8023,41.7233,-106.758,-36.9549,41.1272,-13.411,-48.8758,-1.78814,-66.0121,-44.1074,68.5453,-42.9898,-59.6046,-6.55651,-74.6548,-79.8702,0.596046,-95.9635,-46.4916,-76.2939,82.5524,52.4521,-44.7035,117.272,-180.006,213.087,-60.4987,-38.743,57.2205,5.06639,-45.2995,1687.52,1375.82,1524.76,1532.72,1541.08,1600.3,1631.64,1542.13,1591.35,1588,1300.9,1256.65,1034.64,1082.42,-3.31402,-2.34842,7.48634,-2.24113,-2.99215,-4.42266,-3.57628,-10.705,-4.50611,-3.6478,-3.31402,-5.07832,0.679493,-2.26498,-76.2939,10.7288,156.164,-35.7628,-20.2656,-30.9944,-41.7233,-19.0735,-82.2544,-53.6442,28.6102,-166.893,39.3391,-16.6893
101,0,703.884,14.6579,1533.6,468.098,-19.8504,1293.57,767.514,9.99889,1317.57,538.613,-14.6813,1434.87,542.787,10.5358,1442.25,605.994,159.981,1472.42,737.218,95.5721,1452.41,768.061,92.5806,1333.93,674.03,210.024,1426.13,633.654,221.546,1439.12,554.691,253.383,1149.09,518.584,167.851,1132.22,430.842,283.934,896.802,421.173,351.264,933.187,-4.14848,0.138395,-1.70469,-5.54621,-0.634044,0.13113,12.6779,1.16332,2.6226,-4.88758,-1.63503,-0.679493,-2.25902,-3.69707,-2.5034,-4.03523,-0.0968575,-1.95503,-4.95315,0.800192,-1.26362,-12.9521,0.593811,-3.54052,-5.77569,-1.19954,-1.38283,-5.22137,-1.87606,-0.762939,-7.37906,2.65539,1.21593,-5.93662,4.93973,-4.25577,-3.68953,4.44949,1.50204,-11.0269,2.42889,2.43187,-29.2063,-35.1947,17.8814,-93.5793,3.35276,96.5595,169.873,-30.2494,36.9549,-26.8221,-6.99423,0,76.2939,-255.574,-45.2995,2.98023,-92.2382,126.362,-23.2458,-110.567,50.0679,180.602,-97.8261,44.1074,-14.3051,-51.558,89.407,8.34465,-46.6406,71.5256,-60.7967,45.2995,218.153,-206.232,-43.2134,39.3391,104.01,-64.9691,6.55651,87.6188,-39.041,73.3137,1687.48,1375.8,1524.85,1532.7,1541.04,1600.27,1631.6,1542.03,1591.31,1587.97,1300.88,1256.59,1034.65,1082.41,-3.27826,-1.75238,8.65459,-2.34842,-3.17097,-3.33786,-3.32594,-9.47714,-3.83854,-3.03984,-1.56164,-5.62668,0.989437,-1.40667,3.57628,59.6046,116.825,-10.7288,-17.8814,108.48,25.034,122.786,66.7572,60.7967,175.238,-54.8363,30.9944,85.8307
102,0,703.841,14.6558,1533.59,468.038,-19.8603,1293.58,767.649,10.0074,1317.6,538.562,-14.6991,1434.86,542.769,10.4739,1442.23,605.95,159.969,1472.43,737.166,95.5707,1452.41,767.955,92.5754,1333.91,673.972,210.009,1426.13,633.601,221.531,1439.12,554.617,253.41,1149.13,518.493,167.883,1132.19,430.802,283.973,896.82,421.07,351.282,933.224,-4.20809,-0.203308,-0.917912,-5.98431,-0.987947,0.953674,13.5243,0.853837,2.88486,-5.13792,-1.77957,-0.417233,-1.81198,-6.19953,-2.46763,-4.40478,-1.21742,0.405312,-5.10812,-0.141561,-0.190735,-10.6752,-0.51856,-2.14577,-5.75185,-1.48714,0.393391,-5.23329,-1.49459,0.572205,-7.46846,2.71499,3.74317,-9.16123,3.17842,-2.19345,-3.94285,3.94583,1.7941,-10.2162,1.7792,3.68953,-5.96046,-34.1702,78.6781,-43.8094,-35.3903,82.2544,84.6386,-30.9478,26.226,-25.034,-14.4541,26.226,44.7035,-250.246,3.57628,-36.9549,-112.057,236.034,-15.4972,-94.1753,107.288,227.69,-111.237,139.475,2.38419,-28.7592,177.622,-1.19209,38.147,133.514,-8.9407,5.96046,252.724,-322.461,-176.132,206.232,-25.332,-50.3659,29.2063,81.0623,-64.9691,125.766,1687.46,1375.79,1524.94,1532.68,1541.01,1600.25,1631.58,1541.96,1591.29,1587.96,1300.89,1256.54,1034.66,1082.41,-2.58684,-1.13249,9.31025,-2.16961,-2.99215,-1.40667,-2.47955,-7.20024,-2.2769,-1.77622,0.655651,-5.32866,0.989437,-0.214577,69.1414,61.9888,65.5651,17.8814,17.8814,193.119,84.6386,227.69,156.164,126.362,221.729,29.8023,0,119.209
103,0,703.802,14.6502,1533.59,467.981,-19.8721,1293.59,767.784,10.013,1317.63,538.508,-14.7189,1434.86,542.745,10.4087,1442.21,605.9,159.948,1472.45,737.116,95.5661,1452.42,767.866,92.5617,1333.91,673.918,209.995,1426.15,633.549,221.525,1439.14,554.547,253.436,1149.18,518.366,167.89,1132.2,430.747,284.004,896.842,420.975,351.294,933.271,-3.95179,-0.557117,0.0953674,-5.6982,-1.18054,1.13249,13.4289,0.556279,3.00407,-5.31077,-1.97748,0.0119209,-2.39015,-6.51376,-1.80006,-4.97699,-2.07573,2.59876,-5.00083,-0.45523,0.929832,-8.82745,-1.37389,-0.548363,-5.41806,-1.38581,1.95503,-5.28693,-0.654161,1.94311,-6.9499,2.64943,5.11408,-12.6839,0.758469,0.464916,-5.58794,3.01003,2.18749,-9.55462,1.2368,4.74453,25.63,-35.3809,101.328,28.6102,-19.2598,17.8814,-9.53674,-29.7558,11.9209,-17.2853,-19.7906,42.9153,-57.8165,-31.4228,66.7572,-57.2205,-85.8307,219.345,10.7288,-31.3669,112.057,184.774,-85.5327,159.74,33.3786,10.1328,156.164,-5.36442,84.0425,137.091,51.856,-6.55651,137.091,-352.263,-241.995,265.837,-164.509,-93.5793,39.3391,66.1612,-54.2402,105.5,1687.44,1375.78,1525.04,1532.66,1540.99,1600.26,1631.56,1541.91,1591.28,1587.95,1300.91,1256.49,1034.66,1082.42,-1.57356,-0.846386,9.35793,-1.83582,-2.563,0.298023,-1.46627,-4.94719,-0.727177,-0.441074,2.06232,-4.72069,0.405312,0.786781,101.328,28.6102,4.76837,33.3786,42.9153,170.469,101.328,225.306,154.972,133.514,140.667,60.7967,-58.4126,100.136
104,0,703.767,14.6417,1533.6,467.93,-19.8803,1293.59,767.909,10.0159,1317.66,538.454,-14.7408,1434.87,542.711,10.3665,1442.19,605.848,159.924,1472.49,737.07,95.5634,1452.44,767.786,92.5427,1333.91,673.869,209.984,1426.18,633.495,221.522,1439.17,554.486,253.457,1149.23,518.214,167.877,1132.23,430.672,284.021,896.869,420.886,351.302,933.322,-3.52263,-0.856444,0.858307,-5.09918,-0.82422,0.798702,12.4812,0.287499,2.99215,-5.42402,-2.19559,0.5126,-3.3319,-4.21908,-1.40667,-5.27501,-2.43485,3.56436,-4.63724,-0.273436,1.5378,-8.04067,-1.89766,0.536442,-4.8995,-1.07288,2.65837,-5.31077,-0.265241,2.75373,-6.10948,2.0355,4.86374,-15.229,-1.37836,2.76566,-7.44164,1.77026,2.63453,-8.91984,0.783801,5.01275,42.9153,-29.9327,76.2939,59.9027,35.6324,-33.3786,-94.7714,-26.878,-1.19209,-11.3249,-21.8116,50.0679,-94.1753,229.469,39.3391,-29.8023,-35.9118,96.5595,36.3588,18.1794,60.7967,78.6781,-52.3776,108.48,51.856,31.2924,70.3335,-2.38419,38.892,81.0623,84.0425,-61.3928,-25.034,-254.512,-213.683,230.074,-185.37,-123.978,44.7035,63.4789,-45.2995,26.8221,1687.44,1375.77,1525.13,1532.64,1540.96,1600.27,1631.56,1541.88,1591.28,1587.96,1300.93,1256.45,1034.66,1082.43,-0.691414,-0.977516,8.86917,-1.40667,-2.51532,1.03712,-0.739098,-3.65973,0.166893,0.345707,2.09808,-3.96967,-0.333786,1.09673,88.2149,-13.113,-48.8758,42.9153,4.76837,73.9098,72.7177,128.746,89.407,78.6781,3.57628,75.1019,-73.9098,30.9944
105,0,703.735,14.632,1533.61,467.883,-19.8808,1293.6,768.016,10.0165,1317.69,538.4,-14.7649,1434.88,542.675,10.3525,1442.18,605.797,159.901,1472.52,737.029,95.5633,1452.45,767.708,92.5202,1333.92,673.825,209.976,1426.2,633.444,221.52,1439.2,554.433,253.463,1149.26,518.06,167.851,1132.27,430.589,284.034,896.898,420.804,351.304,933.365,-3.18885,-0.967178,1.10865,-4.67598,-0.0448897,0.369549,10.7408,0.0623986,2.82526,-5.45979,-2.40663,1.0848,-3.67761,-1.3981,-1.49012,-5.09024,-2.25753,3.02792,-4.15444,-0.0119209,1.52588,-7.82013,-2.25231,0.989437,-4.46439,-0.868738,2.6226,-5.10812,-0.25779,2.8491,-5.27501,0.599027,3.31402,-15.3661,-2.60621,4.13656,-8.28505,1.23978,2.96831,-8.21948,0.184774,4.30942,33.3786,-11.0734,25.034,42.3193,77.9331,-42.9153,-174.046,-22.5101,-16.6893,-3.57628,-21.1038,57.2205,-34.5707,282.098,-8.34465,18.4774,17.7324,-53.6442,48.2798,26.1515,-1.19209,22.0537,-35.4648,45.2995,43.5114,20.4146,-3.57628,20.2656,0.745058,9.53674,83.4465,-143.647,-154.972,-13.7091,-122.786,137.091,-84.3406,-53.0481,33.3786,70.0355,-59.9027,-70.3335,1687.43,1375.76,1525.2,1532.64,1540.94,1600.27,1631.55,1541.84,1591.28,1587.96,1300.94,1256.42,1034.65,1082.43,-0.321865,-1.23978,7.84397,-0.882149,-2.70605,0.631809,-0.524521,-3.17097,0.333786,0.5126,0.786781,-2.95639,-0.536442,0.584126,36.9549,-26.226,-102.52,52.4521,-19.0735,-40.5312,21.4577,48.8758,16.6893,16.6893,-131.13,101.328,-20.2656,-51.26
106,0,703.703,14.6233,1533.62,467.837,-19.8757,1293.6,768.1,10.0154,1317.71,538.345,-14.7908,1434.9,542.638,10.3534,1442.17,605.75,159.883,1472.54,736.989,95.5636,1452.46,767.635,92.4944,1333.93,673.781,209.968,1426.22,633.395,221.514,1439.23,554.387,253.452,1149.27,517.93,167.824,1132.31,430.507,284.044,896.924,420.728,351.3,933.395,-3.18289,-0.870973,0.905991,-4.58956,0.510365,0.178814,8.41022,-0.107847,2.563,-5.4419,-2.59327,1.70469,-3.67165,0.0895001,-0.929832,-4.66704,-1.8537,1.57356,-3.93391,0.0312924,1.03712,-7.23004,-2.58461,1.20401,-4.38094,-0.762939,2.30074,-4.96507,-0.527501,2.6226,-4.66108,-1.03712,1.35899,-12.958,-2.68966,4.00543,-8.25524,1.03414,2.60472,-7.51019,-0.39041,3.06368,0.596046,9.62056,-20.2656,8.64267,55.5255,-19.0735,-233.054,-17.0246,-26.226,1.78814,-18.6637,61.9888,0.596046,148.76,56.0284,42.3193,40.3821,-145.435,22.0537,4.32134,-48.8758,59.0086,-33.2296,21.4577,8.34465,10.5798,-32.1865,14.3051,-26.9711,-22.6498,61.3928,-163.615,-195.503,240.803,-8.34465,-13.113,2.98023,-20.5636,-36.3588,70.9295,-57.5185,-124.574,1687.43,1375.74,1525.27,1532.63,1540.92,1600.27,1631.54,1541.82,1591.28,1587.96,1300.93,1256.4,1034.65,1082.43,-0.5126,-1.40667,6.44922,-0.286102,-2.15769,-0.5126,-0.846386,-2.71797,0.107288,0.309944,-0.977516,-2.08616,-0.89407,-0.405312,-19.0735,-16.6893,-139.475,59.6046,54.8363,-114.441,-32.1865,45.2995,-22.6498,-20.2656,-176.43,87.0228,-35.7628,-98.9437
107,0,703.668,14.6164,1533.63,467.79,-19.8729,1293.6,768.157,10.0133,1317.73,538.292,-14.8181,1434.92,542.596,10.3479,1442.18,605.704,159.869,1472.54,736.948,95.5625,1452.47,767.575,92.4663,1333.95,673.732,209.958,1426.24,633.34,221.504,1439.25,554.343,253.432,1149.27,517.841,167.806,1132.33,430.43,284.048,896.941,420.658,351.294,933.417,-3.51071,-0.685826,0.429153,-4.66108,0.274554,0.238419,5.73993,-0.21439,2.21729,-5.34058,-2.72682,2.28882,-4.15444,-0.557769,0.619888,-4.62532,-1.34259,0.5126,-4.14848,-0.109524,0.488758,-6.02007,-2.80812,1.34706,-4.88758,-0.979006,1.93119,-5.42402,-1.07735,2.41995,-4.3869,-2.05636,0.274181,-8.98242,-1.75238,2.38419,-7.70092,0.369549,1.72257,-7.08699,-0.596046,2.16961,-32.7826,18.5147,-47.6837,-7.15256,-23.5811,5.96046,-267.029,-10.6543,-34.5707,10.1328,-13.3552,58.4126,-48.2798,-64.7269,154.972,4.17233,51.111,-106.096,-21.4577,-14.0816,-54.8363,120.997,-22.3517,14.3051,-50.6639,-21.6067,-36.9549,-45.8956,-54.9853,-20.2656,27.4181,-101.924,-108.48,397.563,93.7283,-162.125,55.4323,-66.4592,-88.2149,42.3193,-20.5636,-89.407,1687.42,1375.73,1525.32,1532.64,1540.91,1600.25,1631.53,1541.8,1591.28,1587.96,1300.91,1256.38,1034.63,1082.42,-1.0848,-1.35899,4.80413,0.286102,-0.882149,-1.40667,-1.44243,-2.00272,-0.464916,-0.107288,-2.02656,-1.78814,-1.60933,-1.07288,-57.2205,4.76837,-164.509,57.2205,127.554,-89.407,-59.6046,71.5256,-57.2205,-41.7233,-104.904,29.8023,-71.5256,-66.7572
