Trajectories
100
,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )''
265,0,679.31,-19.6592,1543.38,459.942,-32.397,1283.7,760.033,-11.3428,1331.21,518.752,-33.3298,1429.15,522.432,-8.36888,1438.62,600.37,121.836,1509.63,725.604,55.8068,1474.61,753.956,64.9305,1351.54,682.646,163.619,1479.83,644.445,177.378,1492.79,722.658,303.261,1259.09,734.234,225.087,1190.95,495.802,208.884,1299.92,522.963,185.84,1375.05,-25.8088,-40.8987,5.48363,-10.9315,5.21466,2.11,-17.5476,-6.4061,3.26633,-14.7164,-0.741333,-10.9553,-14.8118,-5.9939,4.3273,16.9516,-42.8371,25.034,-0.578165,-46.5713,19.4073,-5.93066,-20.6277,17.9529,24.6704,-52.169,50.9381,27.0188,-41.765,49.0189,107.831,-26.84,77.1165,96.7622,-33.7467,86.2122,114.131,-48.6001,76.735,95.9992,47.2397,108.171,-125.17,110.101,-222.921,-3.27826,188.5,-51.26,106.096,-391.211,-141.859,-47.6837,-6.55651,23.8419,110.269,-241.119,-70.3335,399.947,386.015,-1171.83,1134.28,65.4906,183.582,506.043,-403.97,-95.3674,461.34,73.7607,-1196.86,67.3532,70.7805,-1467.47,-479.817,51.26,-722.408,72.7177,751.913,-1053.81,-2283.75,2014.04,-5570.65,-4150.27,684.559,-5598.07,1686.38,1363.99,1532.94,1520.75,1530.57,1629.19,1644.41,1548.98,1637.89,1635.6,1483.08,1417.08,1406.85,1482.83,-4.91142,-1.8239,-5.82933,-15.2946,-0.965595,26.238,15.5687,11.909,51.0812,50.8428,112.51,117.218,103.867,140.071,-255.108,-53.6442,-69.1414,7.15256,-28.6102,-907.183,668.764,145.435,-878.572,-1304.15,-832.081,-724.792,-5643.37,-6566.05
266,0,679.062,-20.0321,1543.43,459.83,-32.3386,1283.71,759.874,-11.4565,1331.23,518.602,-33.3591,1429.08,522.284,-8.45609,1438.66,600.512,121.491,1509.82,725.677,55.3469,1474.8,753.931,64.6612,1351.7,682.925,163.093,1480.24,644.708,176.958,1493.15,723.65,302.989,1259.81,735.246,224.789,1191.72,496.719,208.586,1300.19,523.575,186.351,1375.62,-24.8611,-37.2889,5.30481,-11.2653,5.84647,1.16825,-15.8429,-11.3714,2.00272,-15.0204,-2.92882,-6.98566,-14.7879,-8.72137,3.94583,14.2038,-34.4411,19.455,7.34925,-45.9962,19.6099,-2.46763,-26.9242,15.4495,27.8592,-52.5922,41.3895,26.2856,-41.9766,36.3588,99.1821,-27.1738,71.8236,101.25,-29.8679,77.1999,91.6868,-29.8247,27.4062,61.1663,51.1199,57.7331,94.7714,360.981,-17.8814,-33.3786,63.1809,-94.1753,170.469,-496.535,-126.362,-30.3984,-218.749,396.967,2.38419,-272.747,-38.147,-274.777,839.606,-557.899,792.742,57.5185,20.2656,346.303,-629.649,-250.34,318.885,-42.3193,-954.866,-73.3137,-21.1596,-1266,-864.863,-33.3786,-529.289,448.823,387.877,-901.222,-2244.41,1877.55,-4932.88,-3483.3,388.026,-5043.75,1686.33,1363.97,1532.88,1520.63,1530.56,1629.4,1644.6,1549.09,1638.32,1635.99,1484.11,1418.21,1407.39,1483.64,-4.72069,-2.83718,-6.03199,-11.6348,-1.28746,20.6828,19.2642,11.158,43.7737,39.0053,103.76,112.617,53.2389,81.5392,19.0735,-101.328,-20.2656,365.973,-32.1865,-555.515,369.549,-75.1019,-730.753,-1183.75,-874.996,-460.148,-5062.82,-5853.18
267,0,678.837,-20.3577,1543.49,459.715,-32.2864,1283.71,759.737,-11.6304,1331.24,518.454,-33.4244,1429.05,522.13,-8.57527,1438.69,600.6,121.21,1509.98,725.714,54.8943,1474.94,753.929,64.3169,1351.81,683.197,162.568,1480.56,644.952,176.548,1493.41,724.52,302.732,1260.48,736.298,224.524,1192.41,497.426,208.465,1300.04,523.91,186.897,1375.76,-22.4233,-32.5557,5.51939,-11.4918,5.21876,-0.154972,-13.6912,-17.3899,1.22786,-14.7521,-6.52559,-2.7895,-15.4197,-11.9183,3.00407,8.77976,-28.0932,15.7356,3.67761,-45.253,13.3634,-0.172853,-34.4262,11.8256,27.2512,-52.5132,31.9839,24.3962,-41.0557,25.1651,86.9632,-25.7164,66.6499,105.155,-26.4898,68.4261,70.709,-12.1012,-14.7343,33.5157,54.6336,13.6971,243.783,473.317,21.4577,-22.6498,-62.7711,-132.322,215.173,-601.849,-77.486,26.8221,-359.677,419.617,-63.1809,-319.695,-94.1753,-542.402,634.789,-371.933,-367.165,74.3195,-624.657,229.478,-750.199,-362.396,-60.7967,7.89762,-940.561,-188.947,92.0892,-1119.38,-1221.9,145.733,-517.368,390.41,337.809,-877.38,-2097.79,1772.34,-4214.05,-2765.06,351.369,-4403.59,1686.29,1363.92,1532.82,1520.56,1530.53,1629.55,1644.72,1549.18,1638.67,1636.27,1485.05,1419.29,1407.48,1483.96,-3.5882,-4.13656,-5.59092,-7.49826,-2.37226,15.7237,12.0997,8.79765,35.0356,28.1334,93.7462,107.825,9.56059,31.3878,113.249,-129.938,44.1074,413.656,-108.48,-495.911,-716.448,-236.034,-873.804,-1087.19,-1001.36,-479.221,-4367.83,-5015.13
268,0,678.643,-20.6401,1543.53,459.601,-32.2503,1283.69,759.621,-11.8726,1331.25,518.317,-33.5252,1429.04,521.971,-8.72793,1438.71,600.636,120.963,1510.08,725.66,54.4648,1474.99,753.944,63.907,1351.9,683.424,162.073,1480.78,645.16,176.172,1493.56,725.271,302.537,1261.08,737.34,224.315,1192.99,497.959,208.479,1299.55,524.026,187.448,1375.53,-19.4013,-28.2472,4.68493,-11.3428,3.60757,-1.71661,-11.5871,-24.2257,1.15633,-13.6733,-10.0773,-0.965595,-15.9383,-15.2658,1.41859,3.61204,-24.7225,10.4904,-5.37038,-42.9519,4.74453,1.47223,-40.9938,8.23736,22.7213,-49.5315,21.708,20.7782,-37.5688,14.9846,75.1019,-19.5354,59.9742,104.207,-20.8676,58.651,53.2568,1.46925,-49.2215,11.6348,55.106,-22.5782,302.196,430.848,-83.4465,14.9012,-161.119,-156.164,210.404,-683.572,-7.15256,107.884,-355.169,182.39,-51.856,-334.745,-158.548,-516.772,337.064,-524.521,-904.799,230.111,-861.883,164.509,-656.769,-358.82,-452.995,298.172,-1027.58,-361.8,348.687,-1018.05,-1186.13,618.1,-667.572,-94.7714,562.221,-977.516,-1745.22,1357.05,-3448.72,-2188.09,47.2367,-3627.54,1686.26,1363.87,1532.78,1520.51,1530.49,1629.65,1644.73,1549.24,1638.92,1636.45,1485.89,1420.29,1407.22,1483.86,-3.17097,-5.53131,-4.54187,-5.3525,-4.00543,9.21488,0.441074,6.2108,24.1876,17.8218,83.5657,100.052,-26.4049,-9.85861,41.7233,-139.475,104.904,214.577,-163.317,-650.883,-1165.87,-258.684,-1084.8,-1031.16,-1018.05,-777.245,-3596.54,-4124.64
269,0,678.478,-20.893,1543.56,459.494,-32.2351,1283.66,759.521,-12.1801,1331.27,518.198,-33.6468,1429.02,521.815,-8.90692,1438.7,600.635,120.743,1510.11,725.554,54.0733,1474.98,753.97,63.4615,1351.95,683.587,161.644,1480.89,645.315,175.844,1493.61,725.931,302.441,1261.59,738.321,224.179,1193.47,498.36,208.573,1298.79,523.969,187.93,1375.02,-16.5522,-25.2873,2.72989,-10.7616,1.5229,-3.24249,-10.0434,-30.7473,1.72853,-11.8852,-12.1687,-2.02656,-15.5747,-17.899,-1.16825,-0.0834465,-22.0291,2.86102,-10.6871,-39.1562,-0.298023,2.57492,-44.5478,5.68628,16.278,-42.9004,11.0388,15.4614,-32.784,5.29289,65.9943,-9.59039,51.4984,98.1569,-13.6405,47.8745,40.1169,9.36091,-75.9602,-5.75185,48.2276,-51.6295,284.91,295.993,-195.503,58.1145,-208.467,-152.588,154.376,-652.168,57.2205,178.814,-209.138,-106.096,36.3588,-263.322,-258.684,-369.549,269.339,-762.939,-531.673,379.57,-504.255,110.269,-355.393,-255.108,-644.326,663.102,-1066.92,-531.673,478.476,-969.172,-910.759,994.503,-847.578,-604.987,722.706,-1077.65,-1313.98,789.166,-2673.86,-1738.67,-687.838,-2905.13,1686.22,1363.8,1532.74,1520.45,1530.43,1629.66,1644.67,1549.28,1639.04,1636.53,1486.63,1421.18,1406.67,1483.42,-3.85046,-6.71148,-3.24249,-5.68628,-6.31809,0.989437,-6.25849,4.3869,12.517,7.4029,73.9694,89.0255,-54.5502,-43.7975,-67.9493,-118.017,129.938,-33.3786,-231.266,-822.544,-669.956,-182.39,-1167.06,-1041.89,-959.635,-1102.69,-2814.53,-3393.89
270,0,678.33,-21.1324,1543.57,459.395,-32.2413,1283.62,759.431,-12.5317,1331.3,518.098,-33.7751,1428.98,521.676,-9.09821,1438.66,600.614,120.56,1510.05,725.442,53.7262,1474.97,754.004,63.0163,1352,683.684,161.301,1480.91,645.407,175.567,1493.56,726.526,302.434,1262,739.198,224.123,1193.84,498.667,208.705,1297.85,523.779,188.283,1374.27,-14.7641,-23.938,0.548363,-9.84371,-0.618398,-4.43459,-8.99434,-35.156,2.57492,-10.0553,-12.8269,-4.50611,-13.9177,-19.1288,-3.77893,-2.09212,-18.3284,-5.90086,-11.1103,-34.7067,-1.28746,3.41535,-44.5187,4.51803,9.63211,-34.3233,1.44243,9.25064,-27.7579,-4.31538,59.545,-0.625849,41.2703,87.6725,-5.62817,36.9549,30.6785,13.1786,-94.7475,-18.9364,35.2696,-74.4462,178.814,134.93,-218.153,91.7912,-214.13,-119.209,104.904,-440.869,84.6386,182.986,-65.8259,-247.955,165.701,-122.981,-261.068,-200.868,370.07,-876.188,-42.3193,444.949,-98.9437,84.0425,2.90573,-116.825,-664.592,857.711,-959.635,-621.08,502.616,-960.827,-644.922,896.454,-1022.82,-1048.45,801.235,-1091.96,-943.84,381.768,-1878.74,-1318.45,-1295.8,-2281.67,1686.17,1363.73,1532.73,1520.38,1530.35,1629.58,1644.59,1549.32,1639.06,1636.49,1487.27,1421.94,1405.93,1482.71,-5.13792,-7.47442,-1.93119,-7.37906,-8.17776,-7.59363,-7.20024,3.77893,1.94311,-3.26633,63.9796,75.7098,-74.6369,-71.2156,-128.746,-76.2939,131.13,-169.277,-185.966,-858.307,-94.1753,-60.7967,-1057.39,-1066.92,-998.974,-1331.57,-2008.68,-2741.81
271,0,678.187,-21.3722,1543.56,459.308,-32.2675,1283.56,759.347,-12.901,1331.33,518.008,-33.9007,1428.92,521.564,-9.27987,1438.61,600.582,120.415,1509.91,725.34,53.4271,1474.96,754.047,62.6017,1352.04,683.716,161.04,1480.85,645.44,175.343,1493.44,727.07,302.458,1262.3,739.938,224.139,1194.11,498.902,208.849,1296.79,523.508,188.551,1373.38,-14.3707,-23.9812,-0.953674,-8.76784,-2.62,-5.25713,-8.41022,-36.9331,3.3021,-8.94666,-12.5591,-6.10352,-11.1699,-18.1655,-4.93526,-3.22461,-14.4199,-14.4124,-10.2162,-29.9096,-0.965595,4.31538,-41.4669,4.07696,3.27229,-26.0487,-5.88894,3.29614,-22.3443,-12.9223,54.4369,2.33352,29.3255,73.9515,1.67936,26.4883,23.5587,14.4586,-105.643,-27.1857,26.7431,-88.8944,39.3391,-4.32134,-150.204,107.586,-200.16,-82.2544,58.4126,-177.706,72.7177,110.865,26.7848,-159.74,274.777,96.3267,-115.633,-113.249,390.857,-851.154,89.407,479.706,32.1865,90.003,305.176,-44.1074,-635.982,827.461,-733.137,-595.45,541.359,-860.691,-510.812,295.937,-1194.48,-1372.1,730.753,-1046.66,-711.977,128.001,-1089.57,-824.928,-852.644,-1444.82,1686.11,1363.65,1532.72,1520.29,1530.26,1629.42,1644.53,1549.36,1639,1636.36,1487.78,1422.55,1405.06,1481.82,-6.35386,-7.84397,-1.00136,-8.49962,-8.33273,-15.6045,-6.34193,3.98159,-6.52075,-12.8865,51.9514,60.9517,-87.0109,-88.5963,-121.593,-36.9549,92.9832,-112.057,-15.4972,-801.086,85.8307,20.2656,-846.386,-962.019,-1202.82,-1475.81,-1237.39,-1738.07
272,0,678.036,-21.6196,1543.54,459.23,-32.3118,1283.51,759.265,-13.268,1331.37,517.92,-34.0183,1428.86,521.474,-9.44217,1438.56,600.532,120.301,1509.68,725.243,53.1696,1474.94,754.095,62.2281,1352.07,683.7,160.843,1480.74,645.426,175.179,1493.24,727.556,302.44,1262.46,740.534,224.192,1194.27,499.077,208.981,1295.69,523.2,188.814,1372.45,-15.0323,-24.7398,-1.5378,-7.75456,-4.43384,-5.66244,-8.19564,-36.6986,3.63588,-8.81553,-11.7559,-5.81741,-8.99434,-16.2307,-4.92334,-4.95911,-11.4277,-22.8524,-9.74536,-25.75,-1.54972,4.78625,-37.3617,3.38554,-1.65105,-19.7619,-11.0984,-1.42455,-16.4241,-19.3715,48.5301,-1.73748,16.5939,59.6106,5.21988,16.6416,17.4731,13.2069,-109.935,-30.7262,26.3527,-93.6627,-66.1612,-75.8655,-58.4126,101.328,-181.384,-40.5312,21.4577,23.4507,33.3786,13.113,80.3173,28.6102,217.557,193.482,1.19209,-173.45,299.215,-844.002,47.0877,415.966,-58.4126,47.0877,410.527,-69.1414,-492.334,628.68,-520.945,-472.069,592.023,-644.922,-590.682,-407.1,-1273.16,-1434.09,354.052,-984.669,-608.563,-125.17,-429.153,-354.052,-39.041,-476.837,1686.04,1363.57,1532.71,1520.21,1530.19,1629.19,1644.47,1549.4,1638.87,1636.16,1488.16,1423,1404.12,1480.88,-7.14064,-7.83205,-0.584126,-8.21352,-7.60555,-23.8538,-6.52075,3.77893,-12.6481,-20.0152,37.4436,45.8121,-93.2813,-94.3065,-78.6781,1.19209,41.7233,28.6102,72.7177,-824.928,-17.8814,-20.2656,-612.736,-712.872,-1450.78,-1513.96,-627.041,-571.013
273,0,677.875,-21.8682,1543.52,459.16,-32.3721,1283.45,759.184,-13.6196,1331.4,517.823,-34.1332,1428.81,521.392,-9.59423,1438.51,600.464,120.209,1509.36,725.157,52.9504,1474.91,754.138,61.8845,1352.09,683.657,160.684,1480.58,645.383,175.062,1493.01,727.956,302.358,1262.51,741.005,224.229,1194.35,499.2,209.075,1294.59,522.881,189.06,1371.52,-16.0992,-24.8648,-1.71661,-6.97672,-6.03199,-5.81741,-8.07047,-35.1612,3.39746,-9.69768,-11.4962,-4.97103,-8.2612,-15.2057,-5.01871,-6.86049,-9.19178,-31.7335,-8.61883,-21.923,-3.02792,4.3571,-34.3584,1.84774,-4.25577,-15.8384,-15.1157,-4.29749,-11.6721,-23.6273,40.0186,-8.23736,4.93526,47.1234,3.70443,7.4029,12.2696,9.32366,-109.994,-31.9421,24.6137,-93.0309,-106.692,-12.4983,-17.8814,77.7841,-159.815,-15.4972,12.517,153.743,-23.8419,-88.2149,25.9653,84.6386,73.3137,102.501,-9.53674,-190.139,223.592,-888.109,112.653,382.699,-147.82,-42.9153,300.333,-153.78,-260.472,392.348,-401.735,-287.294,475.198,-425.577,-851.154,-649.989,-1165.87,-1248.72,-151.545,-923.872,-520.349,-388.324,-5.96046,-121.593,-173.897,63.1809,1685.96,1363.49,1532.7,1520.13,1530.11,1628.86,1644.39,1549.42,1638.7,1635.92,1488.38,1423.32,1403.17,1479.94,-7.71284,-7.67708,-0.739098,-7.72476,-7.43866,-32.6157,-7.22408,2.36034,-16.9992,-24.4975,22.0895,31.3163,-95.737,-94.3661,-57.2205,15.4972,-15.4972,48.8758,16.6893,-876.188,-70.3335,-141.859,-435.114,-448.227,-1535.42,-1449.58,-245.571,-5.96046
274,0,677.706,-22.0989,1543.51,459.095,-32.4455,1283.39,759.105,-13.948,1331.43,517.706,-34.2532,1428.75,521.307,-9.74775,1438.45,600.38,120.136,1509,725.094,52.7699,1474.87,754.169,61.5533,1352.09,683.606,160.549,1480.4,645.328,174.963,1492.74,728.251,302.225,1262.47,741.39,224.204,1194.34,499.275,209.103,1293.52,522.556,189.243,1370.61,-16.9694,-23.0636,-1.71661,-6.53267,-7.3377,-5.96046,-7.92742,-32.8405,2.77758,-11.76,-11.9969,-5.49555,-8.4877,-15.3515,-5.40018,-8.32677,-7.30231,-35.8582,-6.22272,-18.0449,-4.1604,3.09944,-33.1186,-0.429153,-5.11408,-13.499,-18.2271,-5.51343,-9.94057,-26.4406,29.5043,-13.3365,-4.43459,38.4986,-2.46912,-0.798702,7.52211,2.84016,-107.372,-32.4667,18.3061,-91.2189,-87.0228,180.118,0,44.4055,-130.571,-14.3051,14.3051,232.067,-61.9888,-206.232,-50.0679,-52.4521,-22.6498,-14.5845,-38.147,-146.627,188.947,-412.464,239.611,387.803,-113.249,-125.766,123.978,-227.69,-85.8307,233.948,-311.136,-121.593,173.151,-281.334,-1051.43,-509.918,-936.985,-862.479,-617.355,-820.16,-474.751,-648.35,262.26,-52.4521,-630.766,181.198,1685.88,1363.42,1532.69,1520.04,1530.04,1628.49,1644.32,1549.42,1638.5,1635.65,1488.46,1423.51,1402.21,1479,-8.10623,-7.64132,-1.21593,-8.89301,-7.86781,-36.8357,-7.05719,-0.190735,-19.9199,-27.3705,7.96318,18.99,-95.9516,-93.6627,-39.3391,3.57628,-47.6837,-116.825,-42.9153,-422.001,16.6893,-255.108,-292.063,-287.294,-1412.63,-1232.62,-21.4577,70.3335
275,0,677.535,-22.2956,1543.49,459.031,-32.5283,1283.33,759.026,-14.2497,1331.45,517.565,-34.377,1428.67,521.208,-9.91388,1438.39,600.282,120.076,1508.71,725.038,52.6173,1474.81,754.185,61.2298,1352.06,683.559,160.43,1480.2,645.264,174.858,1492.46,728.438,302.064,1262.35,741.74,224.078,1194.27,499.3,209.053,1292.49,522.233,189.34,1369.72,-17.0231,-19.6714,-1.70469,-6.38962,-8.28318,-6.24657,-7.92742,-30.1721,2.15769,-14.0429,-12.381,-7.86781,-9.93013,-16.6136,-6.41346,-9.799,-6.03199,-29.2659,-5.61476,-15.2592,-6.05583,1.5676,-32.3456,-3.03984,-4.70877,-11.9001,-20.2894,-6.38962,-10.483,-28.4076,18.7457,-16.0456,-11.5156,34.976,-12.5632,-7.08103,2.50041,-4.99934,-102.127,-32.2938,9.68128,-88.7513,-5.36442,339.225,1.19209,14.3051,-94.5479,-28.6102,0,266.843,-61.9888,-228.286,-38.4077,-237.226,-144.243,-126.204,-101.328,-147.223,127.032,659.227,60.7967,278.577,-189.543,-153.184,77.2998,-261.068,40.5312,159.889,-206.232,-87.6188,-54.2402,-196.695,-1075.86,-270.903,-708.103,-352.263,-1009.4,-628.233,-502.169,-783.95,524.521,17.2853,-862.479,246.763,1685.8,1363.34,1532.67,1519.92,1529.94,1628.18,1644.24,1549.39,1638.29,1635.35,1488.42,1423.61,1401.27,1478.07,-8.14199,-7.83205,-1.77622,-11.8971,-9.31025,-31.1732,-8.40425,-3.17097,-21.4577,-29.5639,-3.86238,10.2997,-94.0681,-92.423,-3.57628,-19.0735,-56.0284,-300.407,-144.243,566.244,-134.706,-298.023,-153.78,-219.345,-1182.56,-869.036,188.351,123.978
276,0,677.376,-22.4524,1543.47,458.966,-32.617,1283.26,758.944,-14.5258,1331.47,517.416,-34.4942,1428.57,521.09,-10.0833,1438.31,600.182,120.018,1508.53,724.923,52.4654,1474.69,754.193,60.9313,1352,683.526,160.321,1479.98,645.189,174.759,1492.16,728.527,301.897,1262.18,742.094,223.832,1194.16,499.273,208.923,1291.55,521.92,189.328,1368.88,-15.9025,-15.6835,-1.94311,-6.49989,-8.86992,-6.68764,-8.17776,-27.6042,1.75238,-14.9071,-11.7224,-10.6454,-11.7719,-16.9459,-8.13007,-10.0911,-5.79804,-18.3582,-11.5156,-15.1951,-12.1832,0.745058,-29.8575,-5.50747,-3.30806,-10.9628,-21.8987,-7.44462,-9.91523,-29.85,8.89897,-16.6655,-17.0708,35.429,-24.6122,-10.9553,-2.66135,-12.9744,-94.8191,-31.3342,-1.25319,-84.2214,112.057,398.792,-23.8419,-11.0269,-58.6733,-44.1074,-25.034,256.784,-40.5312,-86.4267,65.8631,-277.758,-184.178,-33.2296,-171.661,-29.2063,23.3948,1090.77,-590.086,6.4075,-612.736,-82.2544,248.812,-246.763,140.071,93.7283,-160.933,-105.5,56.7734,-144.243,-984.669,-61.9888,-555.515,45.2995,-1204.91,-387.43,-516.176,-797.51,730.753,95.9635,-1093.45,452.995,1685.72,1363.26,1532.65,1519.77,1529.83,1627.97,1644.07,1549.33,1638.06,1635.04,1488.29,1423.66,1400.36,1477.18,-7.96318,-8.27312,-2.26498,-14.8177,-11.5395,-21.1596,-16.4866,-5.61476,-22.2445,-31.2448,-13.4945,5.40018,-90.3368,-89.2758,17.8814,-44.1074,-48.8758,-292.063,-222.921,1001.36,-808.239,-244.379,-78.6781,-168.085,-963.211,-489.95,373.125,314.713
277,0,677.237,-22.5684,1543.45,458.899,-32.7087,1283.19,758.859,-14.7805,1331.48,517.278,-34.5921,1428.45,520.969,-10.2365,1438.21,600.104,119.947,1508.39,724.689,52.2814,1474.47,754.205,60.6794,1351.93,683.512,160.205,1479.75,645.113,174.682,1491.86,728.531,301.727,1261.96,742.446,223.49,1194.03,499.208,208.707,1290.68,521.62,189.171,1368.1,-13.9177,-11.5974,-2.38419,-6.75917,-9.16459,-7.10487,-8.49962,-25.475,1.5378,-13.8402,-9.7923,-12.0759,-12.0461,-15.3182,-9.7394,-7.78437,-7.06464,-13.7448,-23.4544,-18.4,-21.7557,1.28746,-25.1833,-7.45058,-1.43051,-11.5573,-23.0074,-7.67708,-7.70539,-30.2076,0.345707,-17.0976,-22.0537,35.1727,-34.1803,-12.9342,-6.48797,-21.6186,-86.236,-29.9931,-15.6835,-77.8198,198.483,408.608,-44.1074,-25.928,-29.467,-41.7233,-32.1865,212.919,-21.4577,106.692,193.007,-143.051,-27.4181,162.767,-160.933,230.67,-126.66,461.34,-1193.88,-320.487,-957.251,54.2402,467.412,-194.311,187.755,-59.4556,-110.865,-23.2458,220.984,-35.7628,-855.327,-43.2134,-498.295,-25.63,-956.804,-197.887,-382.662,-864.416,858.307,134.11,-1443.03,640.154,1685.64,1363.17,1532.62,1519.62,1529.7,1627.81,1643.77,1549.26,1637.84,1634.72,1488.07,1423.69,1399.51,1476.33,-7.61747,-8.74996,-2.6226,-15.8429,-13.1488,-16.129,-30.4461,-6.86646,-22.5186,-31.4236,-22.006,2.12193,-85.0677,-84.7101,34.5707,-47.6837,-35.7628,-102.52,-160.933,503.063,-1395.94,-125.17,-27.4181,-17.8814,-851.154,-327.826,526.905,456.572
278,0,677.122,-22.6516,1543.42,458.827,-32.8014,1283.12,758.772,-15.0181,1331.5,517.161,-34.6709,1428.33,520.862,-10.3557,1438.11,600.075,119.858,1508.2,724.385,52.064,1474.21,754.233,60.4765,1351.84,683.519,160.068,1479.52,645.056,174.604,1491.57,728.46,301.523,1261.69,742.741,223.118,1193.89,499.126,208.389,1289.92,521.338,188.858,1367.39,-11.5395,-8.31932,-2.63453,-7.15554,-9.26927,-7.29561,-8.69632,-23.7603,1.29938,-11.6765,-7.87638,-11.5275,-10.7348,-11.9165,-9.83477,-2.84314,-8.97124,-18.8947,-30.3209,-21.7356,-26.2856,2.72393,-20.2905,-8.36849,0.756979,-13.7299,-22.8763,-5.63264,-7.77245,-28.2288,-7.03335,-20.3937,-26.6671,29.4983,-37.2276,-14.1501,-8.20756,-31.811,-76.2701,-28.2407,-31.2313,-70.6911,237.823,327.807,-25.034,-39.6371,-10.4681,-19.0735,-19.6695,171.475,-23.8419,216.365,191.592,54.8363,131.13,340.175,-9.53674,494.122,-190.66,-514.984,-686.646,-333.563,-452.995,143.647,489.28,-91.7912,218.749,-217.259,13.113,204.444,-6.70552,197.887,-737.906,-329.614,-461.34,-567.436,-304.729,-121.593,-171.959,-1019.24,996.59,175.238,-1554.79,712.872,1685.57,1363.08,1532.59,1519.47,1529.57,1627.61,1643.39,1549.19,1637.62,1634.44,1487.76,1423.66,1398.73,1475.54,-6.93798,-9.04799,-2.95639,-14.627,-12.8269,-19.2165,-37.6344,-6.77109,-21.6842,-28.8129,-30.1838,-2.31266,-78.0106,-79.5007,67.9493,-29.8023,-33.3786,121.593,32.1865,-308.752,-718.832,9.53674,83.4465,261.068,-817.776,-443.459,705.719,520.945
