Trajectories
100
,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )''
38,0,687.343,7.42163,1535.54,453.44,-23.7671,1292.15,751.973,11.2111,1320.53,522.666,-22.1164,1435.21,526.389,3.3252,1443.45,579.167,152.379,1477.33,714.836,93.8146,1456.82,746.083,93.6465,1339.5,643.48,207.561,1432.1,602.424,216.301,1444.56,540.266,251.728,1151.23,508.302,165.727,1130.66,450.081,283.204,886.822,420.587,346.006,921.556,1.62721,-1.74413,-1.06096,3.05474,-3.95104,-1.97887,2.54512,-4.1618,-0.691414,3.06368,-0.161119,-2.0504,3.60012,-4.84346,-2.39611,6.39558,-2.64049,-2.63453,3.89218,-4.10527,-1.7643,4.42266,-5.72652,-1.95503,6.55651,-0.843406,-2.25306,6.30021,-3.58522,-3.91006,-3.41535,1.55866,3.15905,7.27177,5.66542,-0.214577,-21.2997,24.5273,10.1984,-11.8464,25.8952,16.4032,36.3588,64.5127,-132.322,60.2007,93.9518,-184.774,-4.76837,33.9281,-48.8758,-218.153,109.468,35.7628,48.2798,-44.1098,-98.9437,123.978,47.6837,-71.5256,39.3391,111.535,-214.577,10.1328,44.5545,-132.322,110.865,115.782,28.6102,47.0877,64.373,-106.096,-140.071,-455.081,-110.865,91.7912,-65.4161,-54.8363,-101.328,-90.5991,47.0877,41.1272,57.2205,26.8221,1682.37,1369.61,1519.67,1527.58,1536.44,1594.1,1625.46,1536.12,1583.69,1580.02,1296.38,1250.69,1034.04,1070.46,-0.321865,-0.786781,0.631809,-0.870228,-1.0252,-0.369549,-0.119209,0.107288,0.524521,-1.66893,1.68085,3.50475,6.18696,17.8337,-107.288,-156.164,-44.1074,-41.7233,-76.2939,-16.6893,-170.469,-106.096,87.0228,-70.3335,-245.571,-21.4577,-27.4181,58.4126
39,0,687.368,7.40727,1535.52,453.477,-23.7889,1292.12,752,11.1733,1320.53,522.68,-22.1118,1435.19,526.429,3.29248,1443.43,579.242,152.363,1477.3,714.878,93.7805,1456.78,746.128,93.6012,1339.47,643.56,207.556,1432.08,602.504,216.274,1444.52,540.216,251.705,1151.25,508.39,165.805,1130.65,449.879,283.439,886.93,420.471,346.267,921.725,2.57492,-1.43652,-2.21729,3.68059,-2.17743,-3.21865,2.71797,-3.78201,-0.905991,1.40071,0.461191,-1.80006,4.02331,-3.2722,-2.2769,7.45654,-1.58846,-2.89679,4.23193,-3.41162,-3.67165,4.48823,-4.53442,-2.81334,8.04067,-0.531971,-1.97887,7.99298,-2.67476,-4.02927,-4.98295,-2.35736,1.46627,8.74996,7.78139,-1.23978,-20.209,23.4455,10.8659,-11.5752,26.1128,16.9158,94.7714,30.7616,-115.633,62.5849,177.361,-123.978,17.2853,37.9793,-21.4577,-166.297,62.231,25.034,42.3193,157.126,11.9209,106.096,105.202,-26.226,33.9746,69.3649,-190.735,6.55651,119.209,-85.8307,148.416,31.1434,27.4181,169.277,91.0461,-11.9209,-156.76,-391.603,-169.277,147.82,211.596,-102.52,109.076,-108.182,66.7572,27.1201,21.7557,51.26,1682.36,1369.59,1519.68,1527.57,1536.43,1594.1,1625.44,1536.12,1583.7,1580.01,1296.36,1250.73,1034.11,1070.64,-0.977516,-1.77622,0.536442,-1.21593,-0.762939,-0.119209,-1.62125,-0.560284,1.40667,-0.989437,-1.22786,3.46899,6.9499,18.4655,-65.5651,-98.9437,-9.53674,-34.5707,26.226,25.034,-150.204,-66.7572,88.2149,67.9493,-290.871,-3.57628,76.2939,63.1809
40,0,687.406,7.39163,1535.5,453.519,-23.7974,1292.09,752.031,11.1373,1320.52,522.692,-22.1204,1435.17,526.469,3.28459,1443.42,579.322,152.357,1477.28,714.927,93.7428,1456.74,746.172,93.5625,1339.45,643.656,207.544,1432.07,602.606,216.255,1444.5,540.165,251.688,1151.25,508.473,165.905,1130.64,449.699,283.66,887.045,420.358,346.524,921.902,3.77893,-1.56322,-2.18153,4.26471,-0.856631,-3.08752,3.12924,-3.59276,-0.727177,1.21593,-0.861846,-1.8239,3.98159,-0.788178,-1.4782,7.98106,-0.569224,-1.95503,4.87566,-3.76403,-4.17233,4.45843,-3.86238,-2.88486,9.55462,-1.21891,-1.33514,10.2103,-1.86563,-2.46763,-5.09024,-1.64211,0.798702,8.30293,10.0449,-1.16825,-18.0513,22.0746,11.4977,-11.304,25.773,17.7264,120.401,-12.6706,3.57628,58.4126,132.08,13.113,41.1272,18.9245,17.8814,-18.4774,-132.304,-2.38419,-4.17233,248.402,79.8702,52.4521,101.924,94.1753,64.373,-35.2412,-50.0679,-2.98023,67.2042,-7.15256,151.396,-68.6944,64.373,221.729,80.9133,156.164,-10.7288,71.5256,-66.7572,-44.7035,226.349,7.15256,215.769,-137.091,63.1809,27.1201,-33.9746,81.0623,1682.36,1369.57,1519.69,1527.55,1536.43,1594.11,1625.42,1536.11,1583.73,1580.02,1296.35,1250.76,1034.19,1070.83,-0.452995,-1.49012,0.882149,-1.28746,-0.0238419,1.0252,-1.81198,-0.584126,2.51532,1.38283,-1.72853,3.6478,8.05855,19.1569,52.4521,28.6102,34.5707,-7.15256,73.9098,114.441,-19.0735,-2.38419,110.865,237.226,-50.0679,17.8814,110.865,69.1414
41,0,687.452,7.37173,1535.49,453.565,-23.7982,1292.07,752.067,11.0999,1320.52,522.725,-22.1693,1435.16,526.506,3.29343,1443.41,579.402,152.355,1477.29,714.987,93.6965,1456.71,746.216,93.5166,1339.42,643.765,207.517,1432.07,602.728,216.24,1444.51,540.142,251.741,1151.28,508.524,166.011,1130.65,449.536,283.865,887.164,420.251,346.772,922.088,4.63128,-1.99019,-0.846386,4.5687,-0.0730157,-1.81198,3.59416,-3.74187,-0.298023,3.23653,-4.88833,-1.45435,3.71337,0.883243,-0.584126,8.01682,-0.211596,0.13113,6.03199,-4.63352,-2.72989,4.3869,-4.59552,-2.19345,10.9196,-2.69562,-0.214577,12.1415,-1.46627,0.822544,-2.31266,5.22435,2.95639,5.10216,10.6141,1.09673,-16.281,20.5219,11.8375,-10.7378,24.7627,18.5549,85.2346,-42.6965,133.514,30.3984,78.3615,127.554,46.4916,-14.9105,42.9153,202.06,-402.648,36.9549,-26.8221,167.142,89.407,3.57628,35.7628,208.616,115.633,-86.9483,144.243,-7.15256,-73.3137,69.1414,136.495,-147.671,112.057,193.119,39.9351,329.018,277.758,686.646,215.769,-320.077,56.9224,226.498,177.026,-155.27,33.9746,56.6244,-101.03,82.8505,1682.37,1369.57,1519.7,1527.55,1536.44,1594.14,1625.42,1536.11,1583.77,1580.08,1296.37,1250.81,1034.27,1071.03,1.10865,-0.190735,1.50204,-0.190735,0.715256,3.016,-0.0596046,-0.0596046,3.88622,5.17368,2.67029,4.48227,8.7142,19.7768,156.164,129.938,61.9888,109.673,73.9098,199.08,175.238,52.4521,137.091,379.086,439.882,83.4465,65.5651,61.9888
42,0,687.5,7.34412,1535.5,453.609,-23.7958,1292.07,752.106,11.0583,1320.52,522.79,-22.2611,1435.16,526.543,3.30491,1443.41,579.48,152.349,1477.31,715.059,93.6446,1456.71,746.26,93.4514,1339.41,643.884,207.473,1432.08,602.858,216.225,1444.55,540.165,251.875,1151.36,508.531,166.116,1130.69,449.373,284.056,887.28,420.154,347.005,922.279,4.80413,-2.76128,1.06096,4.44353,0.232644,-0.107288,3.94583,-4.16478,0.25034,6.50883,-9.18321,-0.119209,3.67165,1.14837,0.0238419,7.84993,-0.612438,2.47955,7.11679,-5.19007,0.107288,4.4167,-6.52224,-1.01328,11.9269,-4.39882,1.27554,13.0653,-1.56313,4.3273,2.25306,13.4408,7.49826,0.7689,10.4666,4.82798,-16.3078,19.0765,11.6706,-9.70066,23.2667,19.0914,17.2853,-77.1089,190.735,-12.517,30.566,170.469,35.1667,-42.2914,54.8363,327.229,-429.489,133.514,-4.17233,26.5124,60.7967,-16.6893,-40.0841,234.842,108.48,-55.6558,283.718,2.98023,-192.672,118.017,100.732,-170.32,149.012,92.3872,-9.68575,350.475,456.572,821.65,454.187,-433.326,-14.7521,373.125,-2.68221,-144.541,-16.6893,103.712,-149.608,53.6442,1682.4,1369.58,1519.72,1527.57,1536.45,1594.19,1625.45,1536.12,1583.82,1580.16,1296.47,1250.87,1034.36,1071.23,2.93255,1.35899,2.13385,2.24113,1.28746,5.09024,2.92063,0.870228,5.42402,8.72612,10.2043,6.05583,8.16584,20.1702,182.39,154.972,63.1809,243.187,57.2205,207.424,298.023,92.9832,153.78,355.244,753.403,157.356,-54.8363,39.3391
43,0,687.547,7.30512,1535.52,453.648,-23.7972,1292.08,752.148,11.0128,1320.52,522.873,-22.3519,1435.16,526.585,3.30845,1443.41,579.56,152.335,1477.35,715.134,93.5896,1456.74,746.306,93.3698,1339.41,644.009,207.418,1432.11,602.989,216.204,1444.61,540.226,252.04,1151.48,508.499,166.225,1130.78,449.185,284.237,887.391,420.071,347.222,922.47,4.6432,-3.90005,2.20537,3.89814,-0.135042,0.977516,4.13656,-4.55165,0.596046,8.33273,-9.07257,0.822544,4.27961,0.353623,0.0119209,7.96318,-1.34259,3.98159,7.55191,-5.503,2.52724,4.55976,-8.15243,-0.0238419,12.4872,-5.43892,2.69413,13.0951,-2.09957,6.36578,6.1214,16.4509,11.7302,-3.23057,10.8629,8.73804,-18.7844,18.1317,11.0686,-8.31187,21.6901,19.0675,-16.0933,-113.877,114.441,-54.5382,-36.7686,108.48,19.0735,-38.6871,34.5707,182.39,11.0641,94.1753,60.7967,-79.4744,-1.19209,11.3249,-73.0157,150.204,43.5114,-31.2924,241.995,14.3051,-163.019,98.9437,56.0284,-104.01,141.859,2.98023,-53.6442,203.848,386.834,301.003,423.193,-399.947,39.6371,391.006,-247.657,-94.4734,-60.2007,138.879,-157.654,-2.38419,1682.44,1369.61,1519.75,1527.61,1536.47,1594.26,1625.5,1536.14,1583.89,1580.27,1296.64,1250.95,1034.42,1071.43,3.88622,2.21729,2.52724,3.75509,1.4782,6.44922,5.28097,1.69277,6.79493,10.5262,16.1648,8.03471,6.30617,20.1821,95.3674,85.8307,39.3391,151.396,19.0735,135.899,236.034,82.2544,137.091,180.006,596.046,197.887,-185.966,1.19209
44,0,687.595,7.25588,1535.54,453.682,-23.8048,1292.09,752.19,10.9682,1320.53,522.945,-22.3861,1435.16,526.636,3.30685,1443.41,579.647,152.317,1477.39,715.21,93.5256,1456.77,746.354,93.2913,1339.41,644.136,207.363,1432.14,603.116,216.176,1444.68,540.294,252.156,1151.6,508.476,166.347,1130.9,448.95,284.414,887.493,420.002,347.425,922.653,4.76837,-4.924,1.80006,3.32892,-0.762008,0.977516,4.22597,-4.46066,0.417233,7.2062,-3.41833,-0.286102,5.08428,-0.159838,-0.357628,8.73804,-1.80453,4.00543,7.61151,-6.40079,2.89679,4.73857,-7.8544,0.0715256,12.7077,-5.51939,3.39746,12.6898,-2.77162,6.2108,6.84261,11.6259,12.4574,-2.32458,12.283,11.3726,-23.4962,17.7532,10.2103,-6.88136,20.3401,18.3642,12.517,-102.394,-40.5312,-56.9224,-62.6966,0,8.9407,9.09902,-17.8814,-112.653,565.425,-110.865,80.4663,-51.3461,-36.9549,77.486,-46.1936,2.38419,5.96046,-89.7795,36.9549,17.8814,29.8023,9.53674,22.0537,-8.04663,70.3335,-40.5312,-67.2042,-15.4972,72.1216,-482.5,72.7177,90.5991,142.008,263.453,-471.175,-37.8489,-85.8307,143.051,-135.005,-70.3335,1682.47,1369.63,1519.77,1527.63,1536.48,1594.33,1625.56,1536.16,1583.96,1580.37,1296.8,1251.06,1034.45,1071.63,3.56436,2.03848,2.43187,2.26498,1.40667,6.7234,5.57899,1.89543,7.53403,10.1447,16.1767,10.9673,3.43323,19.7053,-32.1865,-17.8814,-9.53674,-149.012,-7.15256,27.4181,29.8023,20.2656,73.9098,-38.147,1.19209,293.255,-287.294,-47.6837
45,0,687.647,7.20428,1535.54,453.716,-23.8157,1292.09,752.234,10.9319,1320.52,522.999,-22.373,1435.13,526.694,3.30813,1443.4,579.748,152.302,1477.42,715.292,93.4358,1456.78,746.403,93.2342,1339.41,644.266,207.314,1432.17,603.245,216.144,1444.71,540.332,252.175,1151.69,508.53,166.49,1131.01,448.658,284.589,887.585,419.946,347.618,922.824,5.23329,-5.16023,0.309944,3.40343,-1.08462,0.0476837,4.36306,-3.62992,-0.417233,5.40018,1.30683,-2.81334,5.82933,0.127917,-0.834465,10.0851,-1.56611,2.7895,8.20756,-8.97646,1.09673,4.97699,-5.70416,-0.751019,12.9819,-4.91887,2.93255,12.8865,-3.23057,3.91006,3.74317,1.90735,8.88109,5.4121,14.2485,11.1699,-29.1705,17.4284,9.18508,-5.62072,19.3179,17.029,46.4916,-23.623,-149.012,7.45058,-32.261,-92.9832,13.7091,83.074,-83.4465,-180.602,472.516,-252.724,74.5058,28.7755,-47.6837,134.706,23.8419,-121.593,59.6046,-257.567,-180.006,23.8419,215.024,-82.2544,27.4181,60.0517,-46.4916,19.6695,-45.8956,-230.074,-309.944,-971.854,-357.628,773.668,196.546,-20.2656,-567.436,-32.4845,-102.52,126.064,-102.222,-133.514,1682.5,1369.64,1519.79,1527.62,1536.5,1594.39,1625.6,1536.17,1584.04,1580.45,1296.9,1251.2,1034.45,1071.82,2.40803,1.19209,1.7643,-0.822544,1.20401,6.10352,4.06504,1.41859,7.28369,8.05855,9.82285,14.1978,0.0238419,18.7278,-115.633,-84.6386,-66.7572,-308.752,-20.2656,-61.9888,-151.396,-47.6837,-25.034,-208.616,-635.385,323.057,-340.939,-97.7516
46,0,687.702,7.15811,1535.53,453.755,-23.8181,1292.08,752.283,10.91,1320.51,523.04,-22.3519,1435.09,526.756,3.31692,1443.39,579.864,152.295,1477.43,715.389,93.3159,1456.76,746.459,93.1944,1339.39,644.401,207.272,1432.18,603.385,216.112,1444.73,540.335,252.121,1151.73,508.621,166.63,1131.09,448.321,284.754,887.668,419.899,347.803,922.977,5.51343,-4.61647,-1.52588,3.97265,-0.247732,-0.977516,4.91738,-2.18274,-1.62125,4.1008,2.10553,-4.52995,6.15716,0.879657,-1.39475,11.5275,-0.676513,1.15633,9.7096,-11.9865,-1.35899,5.56707,-3.98532,-1.83582,13.4766,-4.22746,1.45435,13.9654,-3.20673,1.0848,0.298023,-5.36144,4.18425,9.11355,14.0473,8.41618,-33.7541,16.5343,8.25524,-4.64916,18.4625,15.3363,28.0142,54.3753,-183.582,56.9224,83.6886,-102.52,55.4323,144.718,-120.401,-129.938,79.8702,-171.661,32.7826,75.174,-56.0284,144.243,88.9599,-163.317,150.204,-301.003,-245.571,59.0086,171.885,-108.48,49.4719,69.1414,-147.82,107.884,2.38419,-282.526,-344.515,-726.879,-469.685,370.145,-20.1166,-275.373,-458.36,-89.407,-92.9832,97.1556,-85.5327,-169.277,1682.51,1369.64,1519.8,1527.6,1536.5,1594.44,1625.62,1536.18,1584.1,1580.51,1296.92,1251.33,1034.42,1071.99,0.834465,0.393391,1.01328,-2.88486,0.810623,5.19753,2.37226,0.846386,6.24657,5.87702,2.7895,13.1845,-2.99215,17.3688,-157.356,-79.8702,-75.1019,-206.232,-39.3391,-90.5991,-169.277,-57.2205,-103.712,-218.153,-703.335,-101.328,-301.599,-135.899
47,0,687.759,7.1195,1535.5,453.8,-23.8024,1292.06,752.341,10.9029,1320.48,523.068,-22.3324,1435.05,526.815,3.33159,1443.37,579.989,152.297,1477.43,715.497,93.2017,1456.74,746.524,93.1559,1339.36,644.541,207.232,1432.18,603.539,216.082,1444.72,540.336,252.071,1151.76,508.635,166.723,1131.14,447.973,284.903,887.746,419.859,347.977,923.115,5.69224,-3.86112,-2.45571,4.46141,1.57356,-1.37091,5.84126,-0.714231,-2.64645,2.74181,1.95783,-3.8147,5.85318,1.46639,-1.63317,12.5825,0.195205,0.178814,10.8123,-11.424,-2.89679,6.52671,-3.84822,-2.47955,14.0071,-3.92646,-0.202656,15.4614,-2.94894,-0.226498,0.101328,-5.03063,2.38419,1.34706,9.29534,5.126,-34.7823,14.9459,7.81417,-4.04716,17.4701,13.7627,17.8814,75.5349,-92.9832,48.8758,182.129,-39.3391,92.3872,146.851,-102.52,-135.899,-14.7708,71.5256,-30.3984,58.6733,-23.8419,105.5,87.1718,-97.7516,110.269,56.2519,-153.78,95.9635,13.7091,-64.373,53.0481,30.1003,-165.701,149.608,25.779,-131.13,-19.6695,33.0806,-180.006,-776.648,-475.198,-329.018,-102.818,-158.846,-44.1074,60.2007,-99.2417,-157.356,1682.51,1369.65,1519.8,1527.57,1536.51,1594.49,1625.64,1536.19,1584.15,1580.56,1296.94,1251.4,1034.38,1072.15,0.0715256,0.166893,0.584126,-2.67029,0.476837,4.76837,1.51396,0.786781,4.99487,5.29289,1.19209,6.41346,-4.25577,15.9264,-76.2939,-22.6498,-42.9153,21.4577,-33.3786,-42.9153,-85.8307,-5.96046,-125.17,-58.4126,-159.74,-677.109,-126.362,-144.243
48,0,687.821,7.08363,1535.48,453.848,-23.7723,1292.06,752.408,10.9,1320.45,523.085,-22.3043,1435.04,526.867,3.34566,1443.36,580.117,152.299,1477.44,715.597,93.1435,1456.7,746.598,93.1078,1339.34,644.684,207.19,1432.17,603.709,216.058,1444.73,540.363,252.098,1151.79,508.543,166.747,1131.18,447.663,285.035,887.827,419.822,348.139,923.241,6.19292,-3.5868,-1.93119,4.77433,3.0132,-0.667572,6.68168,-0.283588,-2.95639,1.74642,2.8016,-0.739098,5.22733,1.40737,-1.0252,12.7971,0.227988,0.429153,9.94802,-5.81667,-3.08752,7.37309,-4.81308,-2.563,14.2932,-4.28557,-1.07288,16.9516,-2.45869,0.619888,2.67625,2.67625,3.70741,-9.19104,2.32458,3.75509,-31.0153,13.116,8.15988,-3.74317,16.132,12.6243,50.0679,27.4321,52.4521,31.2924,143.964,70.3335,84.0425,43.0644,-30.9944,-99.5398,84.3778,307.56,-62.5849,-5.90226,60.7967,21.4577,3.27826,25.034,-86.4267,560.731,-19.0735,84.6386,-96.485,-8.34465,28.6102,-35.9118,-87.0228,149.012,49.0248,84.6386,257.492,770.688,132.322,-1053.81,-697.076,-137.091,376.701,-182.986,34.5707,30.3984,-133.812,-113.845,1682.51,1369.65,1519.81,1527.57,1536.52,1594.54,1625.65,1536.2,1584.19,1580.63,1296.98,1251.4,1034.35,1072.3,0.751019,0.89407,0.739098,-0.13113,0.822544,5.06639,1.27554,1.06096,4.27961,6.69956,4.92334,-0.0357628,-2.81334,14.6508,67.9493,72.7177,15.4972,253.916,34.5707,29.8023,-23.8419,27.4181,-71.5256,140.667,373.125,-644.922,144.243,-127.554
49,0,687.89,7.0459,1535.48,453.895,-23.7402,1292.06,752.477,10.8812,1320.43,523.111,-22.2714,1435.07,526.913,3.35081,1443.36,580.241,152.292,1477.45,715.68,93.1363,1456.68,746.673,93.0505,1339.32,644.826,207.137,1432.16,603.888,216.038,1444.75,540.42,252.213,1151.86,508.433,166.722,1131.23,447.42,285.148,887.917,419.787,348.284,923.361,6.88434,-3.77297,-0.727177,4.72367,3.21213,0.476837,6.87838,-1.88788,-2.31266,2.55704,3.29632,2.26498,4.65512,0.515301,0.357628,12.4037,-0.704825,1.54972,8.27909,-0.721216,-2.22921,7.55191,-5.73322,-2.01464,14.1919,-5.26756,-0.77486,17.8754,-1.93417,2.563,5.72205,11.4858,6.53267,-10.9851,-2.41995,4.70877,-24.268,11.3338,8.9705,-3.40939,14.5525,11.9865,69.1414,-18.6171,120.401,-5.06639,19.8931,114.441,19.6695,-160.43,64.373,81.0623,49.4719,300.407,-57.2205,-89.2067,138.283,-39.3391,-93.2813,112.057,-166.893,509.545,85.8307,17.8814,-92.0147,54.8363,-10.1328,-98.1987,29.8023,92.3872,52.4521,194.311,304.58,880.957,282.526,-179.41,-474.453,95.3674,674.725,-178.218,81.0623,33.3786,-157.952,-63.777,1682.54,1369.67,1519.83,1527.6,1536.54,1594.6,1625.67,1536.21,1584.23,1580.72,1297.09,1251.39,1034.36,1072.44,2.13385,1.95503,1.38283,2.94447,1.94311,5.87702,1.5974,1.56164,4.3869,8.91685,10.4189,-0.524521,0.333786,13.7091,138.283,106.096,64.373,307.56,112.057,81.0623,32.1865,50.0679,10.7288,221.729,549.555,-48.8758,314.713,-94.1753
50,0,687.963,7.00717,1535.48,453.936,-23.7222,1292.07,752.54,10.8302,1320.42,523.159,-22.2517,1435.11,526.963,3.33901,1443.38,580.36,152.272,1477.48,715.756,93.1267,1456.67,746.749,92.9914,1339.31,644.962,207.074,1432.17,604.059,216.02,1444.79,540.496,252.355,1151.95,508.412,166.7,1131.29,447.247,285.245,888.013,419.761,348.415,923.476,7.36117,-3.87337,0.321865,4.07696,1.79317,1.07288,6.33597,-5.09797,-1.00136,4.85182,1.9677,4.14848,4.93526,-1.18068,1.56164,11.8196,-1.97887,2.6226,7.63535,-0.96038,-1.01328,7.57575,-5.90012,-0.989437,13.6673,-6.31809,0.238419,17.1542,-1.84923,3.76701,7.61747,14.2395,8.85725,-2.04444,-2.23219,6.35386,-17.2853,9.73344,9.62019,-2.64347,13.0683,11.5752,47.6837,-10.0397,104.904,-64.671,-141.896,59.6046,-54.2402,-321.008,131.13,229.478,-132.862,188.351,28.0142,-169.598,120.401,-58.4126,-127.405,107.288,-64.373,-23.9164,121.593,2.38419,-16.6893,102.52,-52.4521,-105.053,101.328,-72.1216,8.49366,120.401,189.543,275.373,232.458,894.07,18.7755,164.509,698.268,-160.038,64.9691,76.592,-148.416,-41.1272,1682.57,1369.7,1519.85,1527.65,1536.57,1594.66,1625.69,1536.24,1584.28,1580.82,1297.23,1251.44,1034.39,1072.57,3.29018,2.3365,2.22921,5.54323,3.15905,6.54459,2.40803,2.45571,4.94719,9.7394,13.8044,4.6134,3.46899,13.1726,115.633,38.147,84.6386,259.876,121.593,66.7572,81.0623,89.407,56.0284,82.2544,338.554,513.792,313.52,-53.6442
51,0,688.038,6.9682,1535.49,453.966,-23.7234,1292.08,752.598,10.7529,1320.42,523.225,-22.2558,1435.15,527.026,3.30417,1443.39,580.471,152.244,1477.51,715.834,93.0858,1456.67,746.839,92.9389,1339.31,645.091,207.008,1432.18,604.208,216,1444.82,540.581,252.45,1152.04,508.54,166.753,1131.36,447.138,285.332,888.11,419.749,348.535,923.587,7.42078,-3.89693,0.786781,3.03388,-0.120699,0.953674,5.78165,-7.72383,0.107288,6.56843,-0.412576,4.31538,6.34789,-3.48352,1.66893,11.1461,-2.83271,2.90871,7.76649,-4.09186,-0.357628,8.98242,-5.25266,-0.107288,12.8627,-6.60121,1.07288,14.8416,-1.99676,3.08752,8.53539,9.48906,9.39369,12.7733,5.25862,6.67572,-10.9881,8.65757,9.71556,-1.15037,11.9686,11.0328,5.96046,-2.35625,46.4916,-104.308,-191.387,-11.9209,-55.4323,-262.586,110.865,171.661,-238.027,16.6893,141.263,-230.283,10.7288,-67.3532,-85.3837,28.6102,13.113,-313.148,65.5651,140.667,64.7455,88.2149,-80.4663,-28.3122,83.4465,-231.266,-14.7521,-67.9493,91.7912,-475.049,53.6442,1481.77,749.081,32.1865,629.723,-107.586,9.53674,149.31,-109.971,-54.2402,1682.61,1369.72,1519.88,1527.72,1536.6,1594.73,1625.72,1536.28,1584.34,1580.9,1297.36,1251.56,1034.45,1072.7,3.73125,1.90735,2.90871,6.30617,3.74317,6.48499,2.86102,3.95775,5.3525,8.21352,13.7448,11.9209,5.97239,12.9342,44.1074,-42.9153,67.9493,76.2939,58.4126,-5.96046,45.2995,150.204,40.5312,-152.588,-5.96046,730.753,250.34,-23.8419
