Trajectories
100
,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )''
134,0,699.951,-7.62346,1536.86,463.84,-22.632,1292.71,767.893,-6.29628,1321.6,532.712,-27.2634,1435.3,537.246,-2.66673,1444.49,619.966,133.121,1496.32,741.134,67.0675,1459.43,766.911,71.946,1340.06,695.542,179.683,1456.26,656.855,193.57,1472.05,633.007,279.58,1185.37,650.274,196.684,1135.74,396.742,262.848,1036.23,375.482,253.723,1112.17,-15.0084,-1.33007,0.524521,-5.3972,-3.10838,-5.14984,-25.8863,-4.80744,2.81334,-7.09891,1.75685,-1.0848,-9.69768,-2.64563,-1.66893,-10.0076,-1.70022,-0.786781,1.20401,1.74046,6.54459,-10.5023,-6.90073,1.69277,-8.75592,-2.79397,1.13249,-8.58903,-2.65092,0.274181,-6.69956,-12.8299,-2.59876,-2.74777,-3.22461,-0.941753,-0.533462,-6.83367,-4.00543,-2.61068,-1.74046,-2.45571,-107.288,124.974,-41.7233,-63.777,-151.303,76.2939,-922.084,24.8011,11.9209,7.15256,147.894,149.012,2.38419,-192.837,40.5312,-8.9407,-1.63913,-46.4916,866.055,511.855,488.758,-141.859,16.2423,-52.4521,-38.147,-3.12924,110.865,-39.3391,12.964,16.6893,-146.627,-223.517,0,-29.8023,192.374,-25.034,68.2473,-383.854,444.651,13.7091,-321.269,-16.6893,1688.76,1373.59,1528.5,1531.21,1541.16,1625.13,1638.21,1545.67,1623.81,1623.53,1372.58,1323.42,1140.29,1200.95,-5.74589,-6.61612,-10.5619,-3.52859,-4.93526,-4.68493,6.44922,-4.06504,-3.03984,-3.54052,-7.95126,-2.63453,-5.40018,-3.46899,-83.4465,53.6442,-454.187,138.283,40.5312,-47.6837,848.77,-114.441,83.4465,1.19209,-113.249,-7.15256,339.746,-79.8702
135,0,699.825,-7.63933,1536.87,463.779,-22.6773,1292.67,767.548,-6.34008,1321.63,532.645,-27.2315,1435.3,537.14,-2.68619,1444.47,619.86,133.11,1496.31,741.121,67.0849,1459.5,766.785,71.8877,1340.07,695.458,179.653,1456.28,656.766,193.542,1472.06,632.933,279.45,1185.35,650.24,196.665,1135.73,396.736,262.766,1036.21,375.455,253.689,1112.14,-12.5527,-1.58716,1.63317,-6.1065,-4.52604,-3.95775,-34.4992,-4.37996,2.86102,-6.74129,3.18997,-0.536442,-10.6215,-1.94602,-2.07424,-10.5798,-1.01924,-0.870228,-1.26958,1.74269,6.09159,-12.6123,-5.83231,0.77486,-8.35657,-3.00258,2.15769,-8.86321,-2.76119,0.286102,-7.4029,-12.9968,-2.49147,-3.39746,-1.85221,-1.03712,-0.602007,-8.22842,-1.23978,-2.64347,-3.42727,-2.87294,245.571,-25.7092,110.865,-70.9295,-141.766,119.209,-861.287,42.7477,4.76837,35.7628,143.312,54.8363,-92.3872,69.961,-40.5312,-57.2205,68.0983,-8.34465,-247.359,0.223517,-45.2995,-211,106.841,-91.7912,39.9351,-20.8616,102.52,-27.4181,-11.0269,1.19209,-70.3335,-16.6893,10.7288,-64.9691,137.24,-9.53674,-6.85453,-139.475,276.566,-3.27826,-168.681,-41.7233,1688.72,1373.54,1528.35,1531.18,1541.11,1625.08,1638.26,1545.61,1623.79,1623.5,1372.49,1323.39,1140.26,1200.91,-3.69549,-5.71012,-14.8296,-2.89679,-5.6386,-4.91142,4.92334,-5.85318,-1.96695,-3.65973,-8.21352,-2.83718,-3.23057,-4.20809,205.04,90.5991,-426.769,63.1809,-70.3335,-22.6498,-152.588,-178.814,107.288,-11.9209,-26.226,-20.2656,216.961,-73.9098
136,0,699.735,-7.66963,1536.9,463.713,-22.7202,1292.64,767.142,-6.37832,1321.65,532.583,-27.1987,1435.28,537.035,-2.69497,1444.44,619.751,133.109,1496.3,741.028,67.0685,1459.51,766.647,71.8504,1340.07,695.379,179.625,1456.29,656.678,193.514,1472.05,632.858,279.335,1185.32,650.204,196.649,1135.72,396.725,262.758,1036.19,375.428,253.658,1112.11,-8.96454,-3.03015,3.0756,-6.54459,-4.29843,-3.17097,-40.6504,-3.8249,2.71797,-6.15716,3.27695,-1.72853,-10.4308,-0.878121,-3.19481,-10.9434,-0.157952,-0.834465,-9.32813,-1.6436,1.57356,-13.7568,-3.72976,-0.357628,-7.92742,-2.72542,1.74046,-8.85725,-2.76864,-0.0596046,-7.4923,-11.4918,-2.69413,-3.54052,-1.65999,-0.739098,-1.15633,-0.780821,-2.51532,-2.74777,-3.14116,-3.3617,358.82,-144.299,144.243,-43.8094,22.7615,78.6781,-615.12,55.5068,-14.3051,58.4126,8.69855,-119.209,19.0735,106.79,-112.057,-36.3588,86.1287,3.57628,-805.855,-338.629,-451.803,-114.441,210.255,-113.249,42.9153,27.7162,-41.7233,0.596046,-0.745058,-34.5707,-8.9407,150.502,-20.2656,-14.3051,19.2225,29.8023,-55.4323,744.76,-127.554,-10.4308,28.6102,-48.8758,1688.71,1373.49,1528.17,1531.15,1541.04,1625.03,1638.23,1545.54,1623.76,1623.46,1372.41,1323.36,1140.23,1200.86,-0.905991,-5.126,-18.0483,-3.82662,-6.62804,-4.95911,-2.88486,-7.31945,-2.14577,-3.95775,-8.11815,-2.6226,-2.86102,-4.62532,278.95,58.4126,-321.865,-92.9832,-98.9437,-4.76837,-780.821,-146.627,-17.8814,-29.8023,9.53674,21.4577,36.9549,-41.7233
137,0,699.666,-7.71045,1536.94,463.65,-22.739,1292.61,766.718,-6.41043,1321.68,532.527,-27.1861,1435.24,536.952,-2.6981,1444.39,619.649,133.108,1496.29,741.031,67.0903,1459.57,766.525,71.8379,1340.06,695.307,179.604,1456.29,656.593,193.49,1472.05,632.79,279.259,1185.29,650.173,196.625,1135.71,396.712,262.845,1036.14,375.402,253.629,1112.07,-6.89626,-4.08171,3.6478,-6.3628,-1.8714,-3.37362,-42.3491,-3.2105,2.49147,-5.68032,1.25431,-3.89814,-8.33273,-0.313018,-4.07696,-10.1626,-0.116229,-1.21593,0.303984,2.18824,5.87702,-12.1534,-1.25319,-1.01328,-7.21812,-2.19345,-0.0357628,-8.51154,-2.47657,-0.786781,-6.74725,-7.63834,-2.98023,-3.16501,-2.33799,-0.405312,-1.2964,8.73208,-4.79221,-2.58684,-2.86996,-3.75509,206.828,-105.156,57.2205,18.1794,242.703,-20.2656,-169.873,61.4394,-22.6498,47.6837,-202.265,-216.961,209.808,56.5103,-88.2149,78.0821,4.17233,-38.147,963.211,383.183,430.346,160.336,247.657,-65.5651,70.9295,53.1971,-177.622,34.5707,29.2063,-72.7177,74.5058,385.344,-28.6102,37.5509,-67.8003,33.3786,-14.0071,951.29,-227.69,16.0933,27.1201,-39.3391,1688.72,1373.43,1527.98,1531.09,1540.97,1624.98,1638.28,1545.47,1623.73,1623.41,1372.34,1323.34,1140.2,1200.81,0.488758,-5.28097,-19.0854,-5.65052,-6.7234,-5.00679,5.45979,-6.9499,-3.3617,-4.45843,-7.24792,-2.24113,-2.80142,-4.8995,139.475,-15.4972,-103.712,-182.39,-9.53674,-4.76837,834.465,36.9549,-121.593,-50.0679,87.0228,38.147,5.96046,-27.4181
138,0,699.597,-7.75016,1536.97,463.594,-22.7327,1292.56,766.333,-6.43651,1321.7,532.47,-27.1833,1435.19,536.888,-2.69432,1444.35,619.562,133.102,1496.27,741.042,67.1065,1459.62,766.45,71.846,1340.05,695.249,179.581,1456.27,656.513,193.469,1472.03,632.735,279.241,1185.26,650.145,196.586,1135.71,396.703,262.936,1036.1,375.381,253.585,1112.03,-6.93202,-3.97167,3.06368,-5.55813,0.623614,-4.33922,-38.5642,-2.6077,2.11,-5.67436,0.286289,-5.16176,-6.35386,0.377768,-4.3869,-8.75592,-0.51558,-1.81198,1.055,1.61156,5.28097,-7.52211,0.813603,-0.691414,-5.75185,-2.21133,-2.20537,-7.9751,-2.00868,-1.70469,-5.48959,-1.73748,-3.03984,-2.81334,-3.87132,-0.0357628,-0.920892,9.04799,-3.86238,-2.11895,-4.42564,-4.27961,-3.57628,11.0036,-58.4126,80.4663,249.501,-96.5595,378.49,60.2799,-38.147,0.596046,-96.8017,-126.362,197.887,69.0785,-30.9944,140.667,-39.9351,-59.6046,75.1019,-57.6675,-59.6046,463.128,206.679,32.1865,146.627,-1.78814,-216.961,53.6442,46.7896,-91.7912,125.766,590.086,-5.96046,35.1667,-153.333,36.9549,37.5509,31.5905,92.9832,46.7896,-155.568,-52.4521,1688.72,1373.37,1527.81,1531.02,1540.91,1624.93,1638.34,1545.43,1623.68,1623.36,1372.29,1323.32,1140.18,1200.76,-0.0715256,-5.97239,-17.4999,-6.81877,-6.33001,-5.05447,5.24521,-4.30346,-4.68493,-5.00679,-5.50747,-1.9908,-1.74046,-5.55515,-56.0284,-69.1414,158.548,-116.825,39.3391,-4.76837,-21.4577,264.645,-132.322,-54.8363,174.046,25.034,106.096,-65.5651
139,0,699.517,-7.77931,1536.99,463.543,-22.7111,1292.51,766.029,-6.45731,1321.72,532.403,-27.1643,1435.14,536.83,-2.68666,1444.31,619.484,133.096,1496.25,740.988,67.0952,1459.63,766.43,71.8661,1340.05,695.196,179.554,1456.24,656.439,193.456,1472.01,632.691,279.286,1185.23,650.113,196.534,1135.71,396.704,262.954,1036.09,375.362,253.526,1111.98,-8.03471,-2.91443,1.65701,-5.10514,2.16644,-5.67436,-30.3507,-2.08025,1.70469,-6.6638,1.89561,-4.44651,-5.85318,0.766409,-3.76701,-7.76052,-0.622869,-2.0504,-5.39422,-1.12653,0.536442,-2.05636,2.01315,0.143051,-5.29885,-2.7582,-2.75373,-7.42674,-1.35601,-2.28882,-4.47631,4.48823,-2.83718,-3.12924,-5.28246,-0.107288,0.0953674,1.78814,-0.834465,-1.88649,-5.90086,-4.80413,-110.269,105.724,-140.667,45.2995,154.283,-133.514,821.352,52.7455,-40.5312,-98.9437,160.933,71.5256,50.0679,38.8641,61.9888,99.5398,-10.7288,-23.8419,-644.922,-273.809,-474.453,546.575,119.954,83.4465,45.2995,-54.6873,-54.8363,54.8363,65.2671,-58.4126,101.328,622.57,20.2656,-31.5905,-141.114,-7.15256,101.626,-725.985,302.792,23.2458,-147.521,-52.4521,1688.7,1373.3,1527.67,1530.96,1540.85,1624.88,1638.32,1545.42,1623.63,1623.31,1372.25,1323.3,1140.18,1200.69,-1.81198,-7.10487,-13.7448,-6.52075,-5.56707,-4.88758,-2.00272,-0.798702,-5.04255,-5.24521,-3.60012,-2.41995,-0.309944,-6.29425,-174.046,-113.249,375.509,29.8023,76.2939,16.6893,-724.792,350.475,-35.7628,-23.8419,190.735,-42.9153,143.051,-73.9098
140,0,699.426,-7.79899,1536.99,463.49,-22.6909,1292.44,765.831,-6.47384,1321.73,532.326,-27.1161,1435.12,536.763,-2.68685,1444.29,619.406,133.092,1496.24,740.906,67.0838,1459.62,766.439,71.8853,1340.06,695.141,179.528,1456.23,656.369,193.45,1471.98,632.651,279.37,1185.21,650.075,196.482,1135.7,396.709,262.907,1036.09,375.338,253.477,1111.93,-9.05991,-1.96821,0.679493,-5.34654,2.0124,-6.1512,-19.8543,-1.65314,1.32322,-7.74264,4.82481,-1.8239,-6.6936,-0.0192085,-2.19345,-7.81417,-0.441074,-1.78814,-8.2016,-1.13994,-0.989437,0.977516,1.9148,0.810623,-5.53727,-2.61366,-1.66893,-6.94394,-0.572205,-2.40803,-3.93391,8.34465,-2.49147,-3.85046,-5.14984,-1.18017,0.51558,-4.69089,-0.822544,-2.43187,-4.8995,-5.09024,-102.52,94.6224,-97.7516,-24.1399,-15.4041,-47.6837,1049.64,42.7105,-38.147,-107.884,292.92,262.26,-84.0425,-78.5617,157.356,-5.36442,18.1794,26.226,-280.738,-1.3411,-152.588,303.388,-9.83477,66.7572,-23.8419,14.4541,108.48,48.2798,78.3801,-11.9209,54.2402,385.642,34.5707,-72.1216,13.262,-107.288,42.0213,-647.902,1.19209,-54.5382,100.136,-28.6102,1688.67,1373.23,1527.58,1530.91,1540.81,1624.84,1638.27,1545.43,1623.59,1623.26,1372.23,1323.26,1140.16,1200.63,-3.12328,-7.62939,-8.80957,-4.48227,-4.3869,-4.673,-4.63724,1.27554,-4.1604,-5.05447,-2.26498,-3.67165,-1.65701,-6.49691,-131.13,-52.4521,493.526,203.848,118.017,21.4577,-263.453,207.424,88.2149,19.0735,133.514,-125.17,-134.706,-20.2656
141,0,699.328,-7.81231,1537,463.43,-22.6882,1292.4,765.737,-6.48687,1321.74,532.253,-27.0414,1435.14,536.685,-2.69993,1444.28,619.317,133.088,1496.22,740.813,67.0609,1459.62,766.446,71.8922,1340.07,695.08,179.515,1456.22,656.303,193.449,1471.96,632.617,279.439,1185.18,650.034,196.447,1135.67,396.7,262.851,1036.06,375.301,253.455,1111.87,-9.85861,-1.33235,0.953674,-5.99325,0.272878,-4.78029,-9.32813,-1.30255,0.977516,-7.27773,7.46865,1.3113,-7.82013,-1.30844,-1.3113,-8.90493,-0.405312,-1.49012,-9.2566,-2.2918,0,0.649691,0.690669,1.10865,-6.07967,-1.23978,-0.846386,-6.64592,-0.140071,-2.13385,-3.44515,6.97076,-2.08616,-4.03523,-3.4675,-2.68221,-0.843406,-5.54323,-2.53916,-3.67761,-2.22027,-5.42402,-79.8702,63.586,27.4181,-64.671,-173.952,137.091,1052.62,35.0596,-34.5707,46.4916,264.384,313.52,-112.653,-128.923,88.2149,-109.076,3.57628,29.8023,-105.5,-115.186,98.9437,-32.7826,-122.413,29.8023,-54.2402,137.389,82.2544,29.8023,43.2134,27.4181,48.8758,-137.389,40.5312,-18.4774,168.234,-150.204,-135.899,-85.2346,-171.661,-124.574,267.923,-33.3786,1688.64,1373.16,1527.54,1530.9,1540.77,1624.79,1638.23,1545.44,1623.56,1623.21,1372.21,1323.21,1140.13,1200.56,-3.20673,-6.52075,-3.8147,-1.44243,-3.95775,-4.79221,-4.27961,1.32322,-3.50475,-4.64916,-1.96695,-4.79221,-3.8743,-6.65188,-8.34465,110.865,499.487,303.984,42.9153,-11.9209,35.7628,4.76837,65.5651,40.5312,29.8023,-112.057,-221.729,-15.4972
142,0,699.226,-7.8185,1537.02,463.365,-22.7016,1292.37,765.732,-6.4967,1321.75,532.201,-26.9579,1435.16,536.603,-2.71664,1444.26,619.216,133.083,1496.21,740.724,67.0339,1459.63,766.441,71.8863,1340.08,695.007,179.515,1456.21,656.235,193.446,1471.94,632.59,279.442,1185.17,649.996,196.429,1135.64,396.675,262.827,1036.03,375.251,253.46,1111.82,-10.1507,-0.618724,1.71661,-6.51479,-1.34259,-3.016,-0.51856,-0.983011,0.691414,-5.22733,8.35303,2.28882,-8.15392,-1.67063,-2.15769,-10.0613,-0.488758,-1.52588,-8.94666,-2.70084,1.18017,-0.464916,-0.586361,1.32322,-7.37309,-0.0759959,-0.858307,-6.74725,-0.315905,-1.8239,-2.71201,0.312924,-1.71661,-3.83258,-1.86861,-3.32594,-2.52128,-2.48849,-3.39746,-4.99785,0.572205,-5.71012,-29.2063,71.3626,76.2939,-52.1541,-161.547,176.43,880.957,31.9537,-28.6102,205.04,88.4384,97.7516,-33.3786,-36.2191,-84.6386,-115.633,-8.34465,-3.57628,30.9944,-40.9037,118.017,-111.461,-127.703,21.4577,-129.342,116.378,-1.19209,-10.1328,-17.5834,30.9944,73.3137,-665.784,36.9549,20.2656,159.889,-64.373,-167.787,305.474,-85.8307,-132.024,279.248,-28.6102,1688.61,1373.11,1527.55,1530.9,1540.72,1624.74,1638.2,1545.45,1623.52,1623.17,1372.18,1323.16,1140.08,1200.5,-2.64645,-5.01871,0.333786,0.190735,-4.85182,-5.28097,-3.11136,0.882149,-3.93391,-4.42266,-2.67029,-5.01871,-4.54187,-6.7234,56.0284,150.204,414.848,163.317,-89.407,-48.8758,116.825,-44.1074,-42.9153,22.6498,-70.3335,-22.6498,-66.7572,-7.15256
143,0,699.127,-7.81219,1537.04,463.303,-22.7267,1292.34,765.789,-6.50342,1321.75,532.17,-26.8967,1435.16,536.528,-2.71674,1444.22,619.113,133.08,1496.19,740.651,67.0272,1459.65,766.426,71.8714,1340.1,694.917,179.517,1456.2,656.164,193.438,1471.93,632.566,279.385,1185.15,649.955,196.418,1135.61,396.642,262.834,1036,375.192,253.495,1111.76,-9.86457,0.631297,1.64509,-6.14524,-2.50861,-2.55108,5.71012,-0.672601,0.488758,-3.11136,6.11246,0,-7.55787,-0.0101048,-3.79086,-10.2997,-0.324845,-1.83582,-7.28369,-0.667572,1.52588,-1.57356,-1.48937,1.28746,-8.96454,0.223517,-1.45435,-7.1764,-0.721216,-1.80006,-2.41399,-5.70416,-1.80006,-4.09484,-1.0848,-2.69413,-3.29912,0.739098,-3.17097,-5.92768,3.44217,-5.3525,28.6102,125.002,-7.15256,36.9549,-116.602,46.4916,622.869,31.041,-20.2656,211.596,-224.058,-228.882,59.6046,166.052,-163.317,-23.8419,16.3913,-30.9944,166.297,203.326,34.5707,-110.865,-90.301,-3.57628,-159.144,29.9513,-59.6046,-42.9153,-40.5312,2.38419,29.8023,-601.709,-8.34465,-26.226,78.3801,63.1809,-77.7841,322.759,22.6498,-92.9832,286.996,35.7628,1688.59,1373.07,1527.58,1530.89,1540.66,1624.68,1638.18,1545.46,1623.47,1623.12,1372.14,1323.12,1140.04,1200.43,-2.58684,-4.43459,3.29018,-1.19209,-6.19888,-5.65052,-1.95503,0.274181,-5.11408,-4.6134,-3.82662,-4.48227,-3.86238,-6.09159,5.96046,58.4126,295.639,-138.283,-134.706,-36.9549,115.633,-60.7967,-118.017,-19.0735,-115.633,53.6442,67.9493,63.1809
144,0,699.03,-7.79135,1537.05,463.257,-22.7582,1292.31,765.883,-6.50702,1321.75,532.141,-26.8894,1435.12,536.464,-2.69674,1444.17,619.017,133.082,1496.17,740.589,67.0363,1459.65,766.382,71.8474,1340.1,694.827,179.516,1456.18,656.088,193.429,1471.91,632.536,279.34,1185.13,649.904,196.406,1135.6,396.609,262.857,1035.97,375.127,253.567,1111.72,-9.7394,2.08444,0.977516,-4.58658,-3.15104,-3.15905,9.36985,-0.360189,0.357628,-2.90275,0.732765,-4.19617,-6.35386,2.00022,-4.70877,-9.66191,0.190735,-2.15769,-6.2108,0.908971,0.488758,-4.3273,-2.40505,0.572205,-9.03606,-0.0596046,-2.00272,-7.61151,-0.89556,-1.96695,-2.98023,-4.48525,-2.31266,-5.10812,-1.18911,-1.69277,-3.32296,2.28882,-2.83718,-6.51181,7.20322,-4.12464,12.517,145.314,-66.7572,155.866,-64.2426,-60.7967,365.973,31.2412,-13.113,20.8616,-537.969,-419.617,120.401,201.033,-91.7912,63.777,51.558,-32.1865,107.288,157.654,-103.712,-275.373,-91.5676,-71.5256,-7.15256,-28.3122,-54.8363,-43.5114,-17.4344,-16.6893,-56.6244,121.891,-51.26,-101.328,-10.4308,100.136,-2.38419,154.972,33.3786,-58.4126,376.105,122.786,1688.55,1373.02,1527.63,1530.84,1540.59,1624.62,1638.15,1545.44,1623.41,1623.07,1372.1,1323.08,1140.01,1200.39,-3.14713,-4.45843,5.00679,-4.94719,-6.62804,-5.6386,-2.3365,-1.7643,-5.67436,-4.97103,-4.29153,-4.13656,-3.19481,-4.3273,-56.0284,-2.38419,171.661,-375.509,-42.9153,1.19209,-38.147,-203.848,-56.0284,-35.7628,-46.4916,34.5707,66.7572,176.43
145,0,698.932,-7.76525,1537.05,463.226,-22.7852,1292.27,765.999,-6.50689,1321.76,532.092,-26.9331,1435.05,536.41,-2.66887,1444.13,618.93,133.091,1496.14,740.522,67.0439,1459.65,766.296,71.8129,1340.1,694.751,179.514,1456.15,656.01,193.423,1471.88,632.499,279.378,1185.1,649.845,196.389,1135.59,396.581,262.879,1035.94,375.059,253.669,1111.7,-9.83477,2.60957,0.572205,-3.0756,-2.70214,-3.54052,11.5693,0.0133179,0.274181,-4.8399,-4.37275,-7.28369,-5.4419,2.78647,-3.8743,-8.6844,0.940263,-2.24113,-6.65784,0.762194,-0.286102,-8.64267,-3.44738,-0.631809,-7.56979,-0.2563,-2.19345,-7.76052,-0.613928,-2.12193,-3.6478,3.76403,-2.82526,-5.9247,-1.70916,-1.0848,-2.77162,2.16663,-3.21865,-6.74725,10.2758,-2.55108,-9.53674,52.5126,-40.5312,151.098,44.8897,-38.147,219.941,37.3507,-8.34465,-193.715,-510.551,-308.752,91.1951,78.6246,83.4465,97.7516,74.9528,-8.34465,-44.7035,-14.6776,-77.486,-431.538,-104.234,-120.401,146.627,-19.6695,-19.0735,-14.9012,28.1632,-15.4972,-66.7572,824.928,-51.26,-81.6584,-52.0051,60.7967,55.1343,-12.219,-38.147,-23.5438,307.262,157.356,1688.52,1372.98,1527.69,1530.75,1540.54,1624.57,1638.12,1545.39,1623.36,1623.02,1372.07,1323.04,1139.98,1200.37,-3.56436,-4.33922,6.04391,-8.44002,-5.53131,-5.30481,-3.23057,-4.99487,-5.23329,-5.126,-3.34978,-4.1008,-3.39746,-2.30074,-41.7233,11.9209,103.712,-349.283,109.673,33.3786,-89.407,-323.057,44.1074,-15.4972,94.1753,3.57628,-20.2656,202.656
146,0,698.833,-7.74431,1537.05,463.195,-22.7979,1292.24,766.137,-6.50182,1321.76,532.016,-27.002,1434.96,536.356,-2.65279,1444.11,618.851,133.107,1496.13,740.457,67.0453,1459.65,766.163,71.768,1340.08,694.686,179.504,1456.13,655.934,193.424,1471.86,632.458,279.494,1185.07,649.785,196.367,1135.58,396.559,262.89,1035.9,374.994,253.775,1111.68,-9.91225,2.09389,0.298023,-3.15011,-1.26045,-3.27826,13.8342,0.507431,0.238419,-7.6592,-6.88974,-8.16584,-5.37038,1.60879,-2.41995,-7.87377,1.57654,-1.83582,-6.52075,0.141561,0.202656,-13.262,-4.49568,-1.4782,-6.48499,-0.938773,-2.69413,-7.56383,0.0581145,-2.30074,-4.1604,11.6348,-3.03984,-5.99623,-2.2456,-0.917912,-2.18451,1.10567,-3.93391,-6.52075,10.55,-1.5378,-7.7486,-51.5673,-27.4181,-7.45058,144.169,26.226,226.498,49.4113,-3.57628,-281.93,-251.699,-88.2149,7.15256,-117.768,145.435,81.0623,63.628,40.5312,13.7091,-62.0633,48.8758,-461.936,-104.83,-84.6386,108.48,-68.2473,-50.0679,19.6695,67.2042,-17.8814,-51.26,787.079,-21.4577,-7.15256,-53.6442,16.6893,58.7106,-106.096,-71.5256,22.6498,27.4181,101.328,1688.48,1372.94,1527.76,1530.65,1540.5,1624.53,1638.09,1545.31,1623.3,1622.97,1372.04,1323,1139.93,1200.36,-3.83854,-4.12464,7.12872,-10.2043,-4.13656,-4.55379,-2.75373,-8.07047,-5.29289,-5.13792,-2.18153,-4.06504,-4.07696,-1.22786,-27.4181,21.4577,108.48,-176.43,139.475,75.1019,47.6837,-307.56,-5.96046,-1.19209,116.825,3.57628,-67.9493,107.288
