Trajectories
100
,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )''
132,0,690.917,-16.279,1537.65,461.137,-27.2001,1288.66,764.108,-17.1092,1325.08,526.925,-33.714,1431.31,531.72,-8.87036,1439.89,605.594,133.389,1478.79,733.128,62.4337,1463.77,770.569,63.9135,1345.76,680.564,178.631,1439.63,641.912,192.518,1450.57,599.464,294.182,1176.21,608.736,213.04,1119.83,361.061,300.453,1022.2,339.655,297.535,1098.43,5.84722,0.369363,-2.24113,5.11408,-3.24454,-0.619888,3.98159,0.915304,-1.43051,7.4327,-0.00223517,2.00272,7.93338,-3.25851,-2.19345,4.79221,-1.52886,-1.29938,4.87566,1.32024,-2.44379,7.57575,1.30683,-0.13113,5.51939,3.14265,0.0715256,4.76837,0.537932,-1.57356,2.31266,-2.85506,-1.32322,-0.244379,-1.44541,-1.3113,0.354648,0.0715256,1.0848,-1.00136,-4.4018,-3.06368,-154.972,-9.77889,-107.288,43.5114,-9.90927,-3.57628,2.38419,10.5239,-1.19209,-5.96046,17.8441,100.136,-115.037,28.7034,218.153,-22.0537,-10.1328,64.373,-84.6386,85.9797,-27.4181,-445.247,-29.7278,30.9944,4.76837,113.547,67.9493,-35.1667,-1.19209,-14.3051,-4.17233,-8.04663,34.5707,-33.9746,-14.6031,-15.4972,-32.4845,59.0086,-11.9209,-196.099,-383.258,-404.12,1685.83,1368.96,1529.7,1525.59,1534.96,1603.54,1638.29,1552.08,1602.37,1597.89,1352.54,1292.27,1124.95,1187.62,0.345707,1.20401,0.727177,4.44651,0.715256,0.476837,0.0357628,3.70741,2.76566,0.560284,-0.739098,-1.49012,1.12057,-4.22001,-162.125,11.9209,-2.38419,91.7912,165.701,48.8758,-60.7967,-194.311,76.2939,-26.226,27.4181,-32.1865,-4.76837,-524.521
133,0,690.958,-16.2773,1537.62,461.189,-27.2326,1288.66,764.147,-17.1007,1325.07,526.999,-33.7284,1431.33,531.783,-8.88885,1439.9,605.635,133.372,1478.79,733.166,62.451,1463.75,770.589,63.9246,1345.76,680.614,178.663,1439.63,641.956,192.521,1450.56,599.483,294.15,1176.2,608.731,213.025,1119.81,361.065,300.456,1022.22,339.631,297.468,1098.38,4.17233,0.171363,-3.48091,5.26011,-3.25087,-0.357628,3.88026,0.848621,-1.41859,7.37906,-1.43945,2.45571,6.28829,-1.84951,0.5126,4.20213,-1.73301,-0.25034,3.83258,1.73301,-1.35899,1.98483,1.11088,-0.452995,5.04255,3.22908,0.441074,4.35114,0.238419,-1.20401,1.88947,-3.17395,-0.810623,-0.470877,-1.49608,-1.41859,0.369549,0.301003,1.97887,-2.35736,-6.75023,-5.22137,-167.489,-19.7999,-123.978,14.6031,-0.633299,26.226,-10.1328,-6.66827,1.19209,-5.36442,-143.722,45.2995,-164.509,140.9,270.605,-59.0086,-20.4146,104.904,-104.308,41.2762,108.48,-559.092,-19.595,-32.1865,-47.6837,8.64267,36.9549,-41.7233,-29.9513,36.9549,-42.3193,-31.8885,51.26,-22.6498,-5.06639,-10.7288,1.49012,22.9478,89.407,-135.601,-234.842,-215.769,1685.81,1368.97,1529.71,1525.64,1534.98,1603.56,1638.29,1552.08,1602.4,1597.9,1352.53,1292.25,1124.97,1187.55,-1.46627,1.50204,0.703335,4.88758,2.67029,1.21593,0.572205,0.64373,2.88486,0.679493,-0.560284,-1.69277,2.00272,-7.18832,-181.198,29.8023,-2.38419,44.1074,195.503,73.9098,53.6442,-306.368,11.9209,11.9209,17.8814,-20.2656,88.2149,-296.831
134,0,690.993,-16.278,1537.58,461.24,-27.2643,1288.66,764.183,-17.093,1325.05,527.074,-33.7629,1431.35,531.836,-8.89528,1439.92,605.674,133.355,1478.79,733.204,62.4652,1463.75,770.547,63.9315,1345.74,680.655,178.685,1439.63,641.995,192.519,1450.55,599.496,294.116,1176.19,608.726,213.01,1119.8,361.072,300.46,1022.25,339.608,297.406,1098.34,3.50475,-0.0743195,-3.98159,5.10514,-3.16408,0.107288,3.64184,0.772066,-1.34706,7.48634,-3.45521,1.72853,5.34058,-0.642799,2.01464,3.82066,-1.74791,0.405312,3.74913,1.41598,-0.584126,-4.21405,0.693649,-1.56164,4.1306,2.19643,0.238419,3.95775,-0.137091,-0.619888,1.28746,-3.41237,-0.38147,-0.524521,-1.51098,-1.3113,0.77188,0.342727,3.03984,-2.31862,-6.15418,-4.19617,-66.7572,-24.5683,-50.0679,-15.4972,8.67993,46.4916,-23.8419,-7.65547,7.15256,10.7288,-201.575,-72.7177,-94.7714,120.671,150.204,-38.147,-1.49012,65.5651,-8.34465,-31.7022,77.486,-619.888,-41.7233,-110.865,-91.1951,-103.265,-20.2656,-39.3391,-37.5509,58.4126,-60.2007,-23.8419,42.9153,-5.36442,-1.49012,10.7288,40.2331,4.17233,106.096,3.8743,59.6046,102.52,1685.79,1368.99,1529.72,1525.68,1535.02,1603.57,1638.31,1552.05,1602.42,1597.91,1352.53,1292.24,1125,1187.49,-2.19345,1.88351,0.64373,4.29153,3.74317,1.66893,1.20401,-3.42131,2.21729,1.01328,-0.5126,-1.64509,3.09944,-6.09159,-72.7177,38.147,-5.96046,-59.6046,107.288,45.2995,63.1809,-406.504,-66.7572,33.3786,4.76837,4.76837,109.673,109.673
135,0,691.034,-16.2802,1537.55,461.288,-27.2944,1288.67,764.217,-17.0863,1325.04,527.152,-33.807,1431.35,531.889,-8.89489,1439.93,605.716,133.34,1478.79,733.246,62.4663,1463.74,770.451,63.9282,1345.71,680.688,178.693,1439.63,642.033,192.516,1450.55,599.504,294.084,1176.19,608.722,212.995,1119.79,361.083,300.463,1022.28,339.595,297.369,1098.32,4.10676,-0.216439,-3.3617,4.75049,-3.01655,0.619888,3.35574,0.666641,-1.20401,7.77841,-4.41298,0.345707,5.27501,0.0386499,1.65701,4.24981,-1.4618,0.274181,4.20213,0.105798,-0.751019,-9.57251,-0.335276,-3.08752,3.28422,0.840425,-0.548363,3.82662,-0.351667,-0.238419,0.810623,-3.20077,-0.178814,-0.435114,-1.53929,-1.00136,1.08778,0.348687,3.34978,-1.27554,-3.70145,-1.58548,60.2007,-14.212,61.9888,-35.4648,14.7521,51.26,-28.6102,-10.5426,14.3051,29.2063,-95.7772,-138.283,-6.55651,68.1449,-35.7628,42.9153,28.6102,-13.113,45.2995,-131.018,-16.6893,-535.846,-102.893,-152.588,-84.6386,-135.601,-78.6781,-13.113,-21.4577,38.147,-47.6837,21.1596,20.2656,8.9407,-2.83122,30.9944,31.5905,0.596046,30.9944,104.308,245.273,261.068,1685.78,1369.01,1529.72,1525.71,1535.06,1603.59,1638.32,1551.97,1602.43,1597.92,1352.52,1292.22,1125.04,1187.46,-1.38283,2.24113,0.631809,3.09944,3.38554,1.72853,1.21593,-7.45058,1.00136,1.27554,-0.488758,-1.32322,3.48091,-2.75373,81.0623,35.7628,-1.19209,-119.209,-35.7628,5.96046,1.19209,-402.927,-121.593,26.226,2.38419,32.1865,38.147,333.786
136,0,691.085,-16.2812,1537.52,461.331,-27.3232,1288.68,764.248,-17.0807,1325.03,527.232,-33.8455,1431.35,531.943,-8.89227,1439.93,605.768,133.33,1478.79,733.294,62.454,1463.73,770.335,63.9129,1345.67,680.716,178.69,1439.61,642.072,192.512,1450.55,599.508,294.052,1176.19,608.718,212.979,1119.78,361.092,300.463,1022.31,339.594,297.356,1098.33,5.02467,-0.101142,-2.38419,4.3273,-2.87257,1.07288,3.14116,0.562891,-1.09673,7.99298,-3.84375,-0.762939,5.42998,0.261795,-0.0596046,5.1558,-1.01775,-0.5126,4.81606,-1.22748,-1.28746,-11.6289,-1.53035,-4.14848,2.77162,-0.302494,-1.43051,3.8743,-0.38892,-0.178814,0.458956,-3.20673,-0.286102,-0.339746,-1.62125,-0.703335,0.935793,-0.0089407,2.69413,-0.154972,-1.2815,0.607967,91.7912,11.5298,97.7516,-42.3193,14.3982,45.2995,-21.4577,-10.3749,10.7288,21.4577,56.9224,-110.865,15.4972,22.3145,-171.661,90.5991,44.4055,-78.6781,61.3928,-133.328,-53.6442,-205.636,-119.507,-106.096,-51.26,-114.292,-88.2149,4.76837,-3.72529,5.96046,-35.1667,-0.596046,-10.7288,9.53674,-8.19564,29.8023,-15.1992,-35.7628,-65.5651,112.057,241.995,219.345,1685.77,1369.04,1529.73,1525.74,1535.07,1603.6,1638.33,1551.88,1602.43,1597.94,1352.51,1292.21,1125.07,1187.46,-0.107288,2.52724,0.607967,2.13385,1.81198,1.40667,0.965595,-9.42945,-0.143051,1.34706,-0.739098,-1.03712,2.75373,0.190735,127.554,28.6102,-2.38419,-96.5595,-157.356,-32.1865,-25.034,-197.887,-114.441,7.15256,-25.034,28.6102,-72.7177,294.447
137,0,691.141,-16.2822,1537.51,461.37,-27.351,1288.69,764.279,-17.0765,1325.02,527.31,-33.8691,1431.34,531.994,-8.894,1439.92,605.824,133.322,1478.77,733.343,62.4427,1463.71,770.245,63.8916,1345.63,680.745,178.684,1439.6,642.111,192.508,1450.54,599.51,294.015,1176.18,608.716,212.962,1119.78,361.097,300.457,1022.32,339.599,297.357,1098.35,5.63264,-0.102259,-1.60933,3.91901,-2.78372,1.37091,3.12328,0.423938,-1.14441,7.79033,-2.3596,-0.953674,5.0962,-0.172295,-1.64509,5.59092,-0.803173,-1.45435,4.87566,-1.12318,-1.75238,-8.95262,-2.12342,-4.04119,2.89679,-0.619888,-1.66893,3.89218,-0.356138,-0.417233,0.143051,-3.65078,-0.5126,-0.26226,-1.65701,-0.5126,0.491738,-0.655651,1.69277,0.539422,0.0655651,1.84774,60.7967,-0.111759,77.486,-40.8292,8.88482,29.8023,-1.78814,-13.8953,-4.76837,-20.2656,148.416,-19.0735,-33.3786,-43.4089,-158.548,43.5114,21.4577,-94.1753,5.96046,10.4308,-46.4916,267.625,-59.3066,10.7288,12.517,-31.7395,-23.8419,1.78814,3.27826,-23.8419,-31.5905,-44.4055,-22.6498,7.7486,-3.57628,19.0735,-44.4055,-64.671,-100.136,69.4394,134.706,123.978,1685.78,1369.06,1529.73,1525.75,1535.08,1603.61,1638.33,1551.8,1602.43,1597.95,1352.5,1292.21,1125.08,1187.48,0.834465,2.67029,0.560284,1.84774,0.238419,0.691414,0.572205,-8.03471,-0.345707,1.14441,-1.18017,-0.834465,1.51396,1.88351,94.1753,14.3051,-4.76837,-28.6102,-157.356,-71.5256,-39.3391,139.475,-20.2656,-20.2656,-44.1074,20.2656,-123.978,169.277
138,0,691.199,-16.287,1537.49,461.406,-27.3787,1288.71,764.312,-17.0736,1325,527.379,-33.8752,1431.33,532.038,-8.90809,1439.9,605.875,133.311,1478.75,733.384,62.4393,1463.69,770.206,63.8696,1345.6,680.782,178.685,1439.59,642.148,192.504,1450.54,599.51,293.982,1176.18,608.714,212.948,1119.78,361.097,300.444,1022.33,339.607,297.36,1098.37,5.78761,-0.470877,-1.14441,3.5733,-2.77553,1.4782,3.3021,0.286475,-1.38283,6.90818,-0.617281,-0.286102,4.38094,-1.40965,-1.74046,5.16772,-1.0699,-2.00272,4.14252,-0.340492,-1.51396,-3.94583,-2.20835,-2.99215,3.70145,0.0685453,-0.977516,3.73721,-0.406802,-0.607967,0.0536442,-3.29316,-0.441074,-0.154972,-1.45137,-0.298023,-0.0864267,-1.21593,1.0848,0.748038,0.360608,2.55108,15.4972,-36.8617,46.4916,-34.5707,0.819564,10.7288,17.8814,-13.7463,-23.8419,-88.2149,174.232,66.7572,-71.5256,-123.736,-9.53674,-42.3193,-26.6731,-54.8363,-73.3137,78.2683,23.8419,500.679,-8.49366,104.904,80.4663,68.8434,69.1414,-15.4972,-5.06639,-19.0735,-8.9407,35.7628,7.15256,10.7288,20.5636,21.4577,-57.8165,-56.0284,-60.7967,20.8616,29.5043,70.3335,1685.8,1369.09,1529.74,1525.78,1535.07,1603.61,1638.34,1551.75,1602.44,1597.96,1352.49,1292.2,1125.09,1187.51,1.33514,2.64645,0.452995,2.13385,-0.119209,0.0238419,0.488758,-4.64916,0.703335,0.89407,-1.07288,-0.572205,0.631809,2.65837,50.0679,-2.38419,-10.7288,28.6102,-35.7628,-66.7572,-8.34465,338.554,104.904,-25.034,10.7288,26.226,-88.2149,77.486
139,0,691.257,-16.2979,1537.49,461.439,-27.4074,1288.72,764.348,-17.0712,1324.99,527.437,-33.8693,1431.34,532.074,-8.93612,1439.9,605.918,133.295,1478.74,733.421,62.4479,1463.68,770.201,63.8476,1345.58,680.825,178.693,1439.58,642.182,192.499,1450.53,599.512,293.965,1176.18,608.714,212.938,1119.78,361.089,300.429,1022.34,339.613,297.36,1098.4,5.79357,-1.09971,-0.631809,3.33488,-2.86642,1.44243,3.5584,0.239536,-1.68085,5.77569,0.597909,0.846386,3.62396,-2.80254,-0.154972,4.27365,-1.63317,-1.72853,3.72529,0.857562,-0.953674,-0.542402,-2.19643,-2.03848,4.30942,0.76592,-0.226498,3.34978,-0.526011,-0.5126,0.172853,-1.71363,0.0834465,-0.0536442,-0.907481,0.107288,-0.736117,-1.52886,1.12057,0.616908,-0.0119209,2.89679,0.596046,-62.8829,51.26,-23.8419,-9.08971,-3.57628,25.63,-4.69387,-29.8023,-113.249,121.519,113.249,-75.6979,-139.289,158.548,-89.407,-56.3264,27.4181,-41.7233,119.805,56.0284,340.343,1.19209,95.3674,60.7967,69.7374,75.1019,-38.743,-11.9209,9.53674,11.9209,157.952,52.4521,10.1328,54.3892,40.5312,-64.9691,-31.2924,3.57628,-13.113,-37.2529,34.5707,1685.81,1369.12,1529.74,1525.8,1535.09,1603.61,1638.35,1551.73,1602.45,1597.97,1352.49,1292.2,1125.09,1187.54,1.81198,2.53916,0.321865,2.77758,1.13249,-0.119209,0.846386,-2.12193,1.71661,0.822544,-0.226498,-0.0834465,0.369549,2.86102,47.6837,-10.7288,-13.113,64.373,125.17,-14.3051,35.7628,252.724,101.328,-7.15256,84.6386,48.8758,-26.226,20.2656
140,0,691.311,-16.3115,1537.48,461.472,-27.4379,1288.73,764.384,-17.0674,1324.97,527.487,-33.8636,1431.36,532.106,-8.96557,1439.92,605.953,133.275,1478.73,733.457,62.4644,1463.68,770.185,63.8214,1345.56,680.864,178.697,1439.58,642.211,192.493,1450.53,599.516,293.968,1176.19,608.713,212.936,1119.78,361.075,300.411,1022.36,339.615,297.353,1098.43,5.40614,-1.35228,-0.476837,3.22461,-3.04952,1.27554,3.65973,0.378489,-1.93119,5.03659,0.568107,1.7643,3.21269,-2.94494,1.91927,3.52263,-2.02358,-0.989437,3.57032,1.65254,-0.739098,-1.50204,-2.61888,-2.22921,3.8743,0.450015,-0.286102,2.95043,-0.578165,-0.190735,0.38147,0.25034,0.739098,-0.107288,-0.222027,0.64373,-1.42455,-1.8537,1.12057,0.220537,-0.756979,2.67029,-38.743,-25.2575,15.4972,-11.0269,-18.3098,-16.6893,10.1328,13.8953,-25.034,-73.9098,-2.98023,91.7912,-41.1272,-14.2399,207.424,-75.1019,-39.041,73.9098,-15.4972,79.4977,21.4577,-95.9635,-42.2448,-19.0735,-43.5114,-31.5905,-5.96046,-39.9351,-5.21541,32.1865,20.8616,196.397,65.5651,-5.36442,68.5453,53.6442,-68.8434,-32.4845,0,-39.6371,-74.5058,-22.6498,1685.83,1369.14,1529.74,1525.84,1535.12,1603.61,1638.36,1551.7,1602.47,1597.98,1352.5,1292.2,1125.09,1187.56,1.78814,2.34842,0.143051,3.38554,2.93255,0.25034,1.00136,-2.7895,1.44243,0.941753,0.870228,0.476837,0.0715256,2.3365,-2.38419,-19.0735,-17.8814,60.7967,180.006,36.9549,15.4972,-66.7572,-27.4181,11.9209,109.673,56.0284,-29.8023,-52.4521
141,0,691.359,-16.3221,1537.47,461.503,-27.4707,1288.74,764.419,-17.0609,1324.95,527.538,-33.8707,1431.38,532.141,-8.98073,1439.95,605.988,133.256,1478.72,733.494,62.4689,1463.67,770.119,63.7831,1345.52,680.89,178.691,1439.57,642.238,192.487,1450.53,599.521,293.98,1176.2,608.709,212.94,1119.8,361.057,300.387,1022.37,339.613,297.338,1098.45,4.84586,-1.06543,-0.965595,3.18289,-3.279,1.00136,3.45707,0.652112,-2.02656,5.09024,-0.709668,2.12193,3.45707,-1.51591,3.25441,3.49879,-1.81198,-0.309944,3.67165,0.442564,-0.655651,-6.64592,-3.82513,-3.79086,2.64049,-0.63926,-1.00136,2.70009,-0.609457,0.107288,0.542402,1.26362,1.04904,-0.321865,0.372529,1.26362,-1.80304,-2.38419,0.965595,-0.235438,-1.43945,2.13385,-56.0284,28.6847,-48.8758,-4.17233,-22.9478,-27.4181,-20.2656,27.3623,-9.53674,5.36442,-127.777,35.7628,24.4379,142.902,133.514,-2.38419,21.1596,67.9493,10.1328,-120.997,8.34465,-514.388,-120.625,-156.164,-123.382,-108.927,-71.5256,-25.034,-3.12924,29.8023,16.0933,101.328,30.9944,-21.4577,59.4556,61.9888,-37.8489,-53.0481,-15.4972,-45.5976,-68.2473,-53.6442,1685.84,1369.16,1529.74,1525.87,1535.16,1603.62,1638.37,1551.64,1602.47,1597.99,1352.51,1292.21,1125.09,1187.58,1.13249,2.08616,-0.0238419,3.76701,4.25577,0.89407,1.07288,-6.73532,0.154972,1.10865,1.43051,1.00136,-0.333786,1.54972,-65.5651,-26.226,-16.6893,38.147,132.322,64.373,7.15256,-394.583,-128.746,16.6893,56.0284,52.4521,-40.5312,-78.6781
142,0,691.408,-16.3296,1537.46,461.535,-27.5056,1288.75,764.449,-17.0535,1324.93,527.595,-33.8944,1431.4,532.182,-8.9762,1439.98,606.029,133.243,1478.72,733.532,62.4546,1463.66,769.996,63.731,1345.46,680.906,178.676,1439.56,642.263,192.479,1450.53,599.527,293.985,1176.2,608.703,212.947,1119.81,361.038,300.357,1022.38,339.608,297.322,1098.47,4.85182,-0.749715,-1.51396,3.17097,-3.48706,0.64373,2.99215,0.738353,-1.94311,5.69224,-2.37226,1.81198,4.1306,0.453275,3.34978,4.10676,-1.34557,0.0596046,3.78489,-1.43163,-1.15633,-12.2905,-5.2169,-5.67436,1.63317,-1.48714,-1.56164,2.50936,-0.810623,0.0238419,0.584126,0.452995,0.691414,-0.596046,0.680983,1.80006,-1.87755,-2.94149,1.18017,-0.5126,-1.5974,1.80006,0.596046,31.5718,-54.8363,-1.19209,-20.8057,-35.7628,-46.4916,8.62405,8.34465,60.2007,-166.26,-30.9944,67.3532,196.919,9.53674,60.7967,46.6406,36.9549,11.3249,-187.419,-50.0679,-564.456,-139.177,-188.351,-100.732,-84.7876,-56.0284,-19.0735,-20.1166,-8.34465,4.17233,-81.0623,-35.7628,-27.4181,30.8454,53.6442,-7.45058,-55.7303,21.4577,-27.7162,-15.7952,-33.3786,1685.85,1369.18,1529.74,1525.91,1535.2,1603.64,1638.37,1551.52,1602.46,1598,1352.52,1292.23,1125.09,1187.59,0.607967,1.74046,-0.202656,3.71933,4.56572,1.49012,0.607967,-11.2414,-0.882149,0.929832,0.953674,1.38283,-0.309944,1.10865,-52.4521,-34.5707,-17.8814,-4.76837,30.9944,59.6046,-46.4916,-450.611,-103.712,-17.8814,-47.6837,38.147,2.38419,-44.1074
143,0,691.462,-16.3354,1537.44,461.566,-27.5418,1288.75,764.473,-17.0498,1324.91,527.655,-33.928,1431.41,532.23,-8.96636,1440,606.078,133.231,1478.72,733.569,62.4376,1463.64,769.863,63.6774,1345.4,680.923,178.663,1439.54,642.287,192.466,1450.53,599.533,293.971,1176.2,608.696,212.952,1119.83,361.019,300.326,1022.4,339.603,297.309,1098.49,5.43594,-0.576489,-1.78814,3.11732,-3.62694,0.321865,2.40207,0.37346,-1.69277,6.04391,-3.36096,1.07288,4.75645,0.983104,1.95503,4.8697,-1.20103,0.0953674,3.72529,-1.69091,-2.3365,-13.3276,-5.35399,-6.19888,1.65701,-1.23531,-1.46627,2.3365,-1.25766,-0.441074,0.542402,-1.37687,-0.119209,-0.751019,0.490248,1.96695,-1.94609,-3.08454,1.93119,-0.5126,-1.37985,1.89543,58.4126,17.3226,-27.4181,-5.36442,-13.9885,-32.1865,-59.0086,-36.4892,25.034,35.1667,-98.8692,-73.9098,62.5849,52.9829,-139.475,76.2939,14.4541,3.57628,-5.96046,-25.928,-118.017,-103.712,-13.7091,-52.4521,2.38419,25.183,9.53674,-17.2853,-44.7035,-46.4916,-4.17233,-182.986,-81.0623,-15.4972,-19.0735,16.6893,-6.85453,-14.3051,75.1019,0,21.7557,9.53674,1685.86,1369.19,1529.74,1525.94,1535.24,1603.65,1638.37,1551.4,1602.45,1598,1352.52,1292.24,1125.09,1187.6,0.607967,1.43051,-0.26226,3.17097,3.48091,1.8239,-0.488758,-12.207,-0.751019,0.393391,-0.166893,1.44243,0.298023,1.26362,0,-30.9944,-5.96046,-54.8363,-108.48,33.3786,-109.673,-96.5595,13.113,-53.6442,-112.057,5.96046,60.7967,15.4972
144,0,691.521,-16.3408,1537.42,461.596,-27.5787,1288.75,764.492,-17.0514,1324.9,527.71,-33.9581,1431.41,532.279,-8.97052,1440,606.131,133.217,1478.72,733.608,62.4321,1463.61,769.78,63.6411,1345.35,680.949,178.662,1439.53,642.311,192.45,1450.52,599.539,293.95,1176.2,608.689,212.947,1119.85,360.997,300.297,1022.42,339.599,297.299,1098.51,5.8651,-0.537559,-1.81198,2.97725,-3.68226,0.0953674,1.95503,-0.165775,-1.33514,5.45979,-3.00817,0.524521,4.92334,-0.41509,-0.298023,5.27501,-1.432,-0.274181,3.95775,-0.555813,-2.93255,-8.29697,-3.63514,-4.82798,2.61664,-0.174344,-0.727177,2.41399,-1.66446,-1.09673,0.631809,-2.07722,-0.739098,-0.721216,-0.421703,1.45435,-2.19345,-2.98321,2.40803,-0.336766,-1.00732,2.22921,42.9153,3.89293,-2.38419,-14.0071,-5.53206,-22.6498,-44.7035,-53.9236,35.7628,-58.4126,35.2785,-54.8363,16.6893,-139.819,-225.306,40.5312,-23.0968,-36.9549,23.2458,113.51,-59.6046,503.063,171.885,137.091,95.9635,106.096,73.9098,7.7486,-40.6802,-65.5651,8.9407,-70.0355,-61.9888,2.98023,-91.1951,-51.26,-24.7359,10.1328,47.6837,17.5834,37.2529,33.3786,1685.86,1369.2,1529.74,1525.97,1535.25,1603.67,1638.36,1551.32,1602.46,1598,1352.51,1292.25,1125.1,1187.62,0.751019,1.15633,-0.190735,2.44379,1.43051,1.62125,-0.858307,-8.46386,0.441074,-0.238419,-0.810623,0.846386,0.691414,1.71661,14.3051,-27.4181,7.15256,-72.7177,-205.04,-20.2656,-36.9549,374.317,119.209,-63.1809,-64.373,-59.6046,39.3391,45.2995
145,0,691.577,-16.3472,1537.41,461.623,-27.6153,1288.75,764.51,-17.0566,1324.89,527.751,-33.9752,1431.42,532.32,-8.9905,1439.99,606.18,133.199,1478.71,733.649,62.4259,1463.58,769.756,63.6246,1345.32,680.983,178.664,1439.53,642.338,192.432,1450.5,599.546,293.937,1176.19,608.682,212.926,1119.85,360.971,300.269,1022.44,339.597,297.29,1098.53,5.59092,-0.638887,-1.50204,2.73585,-3.65935,0.0119209,1.80006,-0.522099,-1.18017,4.11272,-1.70656,0.5126,4.11272,-1.99806,-1.40667,4.94123,-1.79559,-0.941753,4.071,-0.614673,-2.28882,-2.39611,-1.6436,-2.93255,3.38554,0.235438,-0.298023,2.74777,-1.81496,-1.69277,0.685453,-1.2815,-0.905991,-0.649691,-2.18749,0.202656,-2.59578,-2.76864,2.13385,-0.205636,-0.807643,2.55108,-27.4181,-10.1328,30.9944,-24.1399,2.29105,-8.34465,-15.4972,-35.6324,15.4972,-134.706,130.162,-1.19209,-81.0623,-158.297,-110.865,-33.3786,-36.3588,-66.7572,11.3249,-5.88596,64.373,590.086,199.154,189.543,76.89,40.9782,42.9153,33.3786,-15.0502,-59.6046,5.36442,79.5722,-16.6893,7.15256,-176.579,-125.17,-40.2331,21.4577,-27.4181,13.113,19.9676,32.1865,1685.87,1369.21,1529.74,1525.99,1535.25,1603.68,1638.36,1551.28,1602.47,1597.99,1352.51,1292.25,1125.1,1187.64,0.929832,1.01328,-0.107288,1.94311,0.119209,0.858307,-0.25034,-3.79086,1.19209,-0.64373,-0.762939,-0.488758,0.369549,2.09808,17.8814,-14.3051,8.34465,-50.0679,-131.13,-76.2939,60.7967,467.3,75.1019,-40.5312,4.76837,-133.514,-32.1865,38.147
