Trajectories
100
,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )''
79,0,665.266,-15.5687,1540.29,445.325,-35.5889,1289.01,745.996,-6.77802,1325.91,508.798,-37.1379,1431.59,512.488,-11.8666,1440.11,579.706,131.639,1485.81,709.394,70.819,1464.28,742.321,75.9372,1346.36,649.448,183.913,1444.1,609.684,194.454,1458.06,539.879,284.36,1184.62,508.029,201.69,1146.03,450.372,372.645,935.595,395.036,406.839,982.01,0.12517,-0.485219,-1.66893,-2.57194,-2.3257,2.81334,-0.0357628,-1.08643,-0.810623,-0.399351,0.125542,1.16825,1.31726,-1.94488,1.12057,1.68681,-1.26511,0.226498,0.959635,-1.68085,-0.727177,-0.0655651,-1.59442,-1.83582,2.09808,-2.52873,-0.441074,2.25902,-0.466406,1.00136,-0.786781,-2.0355,0.739098,-1.66893,-3.41684,3.43323,-17.0439,-9.80496,1.39475,-5.23627,-10.2043,-2.21729,-4.17233,1.75089,23.8419,18.7755,-19.3715,-32.1865,35.1667,-57.6582,44.1074,-7.7486,14.5286,20.2656,3.57628,42.7756,-11.9209,10.1328,18.4774,10.7288,-23.2458,-14.7521,-40.5312,19.0735,-27.1201,0,35.7628,-23.2458,-38.147,40.5312,25.332,16.6893,57.2205,-3.57628,-50.0679,-51.856,4.47035,60.7967,-197.589,-96.2615,17.2853,74.8038,111.163,36.9549,1677.89,1364.23,1521.38,1519.77,1528.63,1600.31,1628.61,1539.31,1594.06,1592.31,1332.53,1269.7,1103.19,1133.98,-1.49012,1.87159,-0.703335,0.965595,1.50204,0.727177,-0.309944,-1.71661,0.166893,1.72853,-0.107288,1.88351,-9.08375,-7.41482,19.0735,-25.034,57.2205,16.6893,-11.9209,15.4972,-47.6837,7.15256,-21.4577,34.5707,-23.8419,33.3786,-97.7516,96.5595
80,0,665.269,-15.5733,1540.28,445.303,-35.6141,1289.03,745.999,-6.79294,1325.9,508.793,-37.1346,1431.61,512.501,-11.8819,1440.12,579.723,131.627,1485.81,709.397,70.804,1464.26,742.32,75.9197,1346.34,649.466,183.89,1444.09,609.707,194.45,1458.07,539.875,284.344,1184.62,508.006,201.656,1146.07,450.199,372.549,935.611,395.007,406.823,982.033,0.268221,-0.466034,-1.43051,-2.19643,-2.51867,2.41995,0.321865,-1.49193,-1.07288,-0.506639,0.324473,1.34706,1.26958,-1.5365,0.953674,1.65701,-1.12206,0.238419,0.26226,-1.49384,-1.83582,-0.0715256,-1.75312,-1.78814,1.82986,-2.32458,-1.0252,2.26498,-0.412762,0.846386,-0.411272,-1.5974,0.226498,-2.23517,-3.32594,3.95775,-17.3241,-9.57251,1.64509,-2.89381,-1.60336,2.34842,14.3051,1.91852,23.8419,37.5509,-19.297,-39.3391,35.7628,-40.5498,-26.226,-10.7288,19.8931,17.8814,-4.76837,40.8385,-16.6893,-2.98023,14.3051,1.19209,-69.7374,18.701,-110.865,-0.596046,-15.8697,4.76837,-26.8221,20.4146,-58.4126,0.596046,5.36442,-15.4972,37.5509,43.8094,-51.26,-56.6244,9.08971,52.4521,-28.0142,23.2458,25.034,234.246,860.095,456.572,1677.88,1364.25,1521.37,1519.78,1528.64,1600.32,1628.59,1539.3,1594.06,1592.33,1332.53,1269.72,1103.11,1133.99,-1.19209,1.63317,-0.786781,1.09673,1.34706,0.715256,-1.60933,-1.69277,-0.452995,1.58548,-0.298023,2.14577,-8.91685,0.452995,29.8023,-23.8419,-8.34465,13.113,-15.4972,-1.19209,-129.938,2.38419,-61.9888,-14.3051,-19.0735,26.226,16.6893,786.781
81,0,665.275,-15.5773,1540.27,445.285,-35.6405,1289.05,746.001,-6.80698,1325.88,508.787,-37.1297,1431.62,512.512,-11.894,1440.13,579.738,131.617,1485.81,709.398,70.7941,1464.23,742.318,75.9019,1346.32,649.479,183.871,1444.07,609.724,194.443,1458.07,539.87,284.335,1184.62,507.977,201.625,1146.11,450.043,372.47,935.631,394.996,406.892,982.105,0.613928,-0.401121,-1.18017,-1.77026,-2.63825,2.14577,0.160933,-1.40397,-1.90735,-0.619888,0.495836,1.41859,1.16229,-1.20783,0.786781,1.52588,-1.02669,0.238419,0.101328,-0.989437,-2.65837,-0.208616,-1.77994,-1.71661,1.23382,-1.87159,-1.43051,1.77026,-0.663102,0.417233,-0.530481,-0.90301,-0.107288,-2.89679,-3.15905,4.39882,-15.6373,-7.9155,2.00272,-1.06692,6.85751,7.14064,34.5707,6.49132,25.034,42.6173,-11.9582,-27.4181,-16.0933,8.79634,-83.4465,-11.3249,17.1363,7.15256,-10.7288,32.8664,-16.6893,-13.113,9.53674,0,-16.0933,50.4404,-82.2544,-13.7091,-2.68221,7.15256,-59.6046,45.2995,-40.5312,-49.4719,-25.034,-42.9153,-11.9209,69.4394,-33.3786,-66.1612,16.6893,44.1074,168.681,165.701,35.7628,182.688,846.088,479.221,1677.87,1364.26,1521.36,1519.8,1528.65,1600.33,1628.57,1539.28,1594.05,1592.34,1332.53,1269.75,1103.03,1134.07,-0.846386,1.52588,-1.57356,1.10865,1.14441,0.691414,-2.38419,-1.68085,-1.01328,0.989437,-0.500679,2.31266,-7.35521,8.27312,34.5707,-10.7288,-78.6781,1.19209,-20.2656,-2.38419,-77.486,1.19209,-56.0284,-59.6046,-20.2656,16.6893,156.164,782.013
82,0,665.286,-15.5805,1540.26,445.271,-35.6669,1289.08,745.998,-6.81626,1325.86,508.78,-37.1241,1431.63,512.522,-11.9041,1440.13,579.751,131.607,1485.81,709.403,70.7908,1464.21,742.314,75.885,1346.31,649.486,183.858,1444.06,609.734,194.432,1458.07,539.859,284.332,1184.62,507.94,201.596,1146.16,449.92,372.42,935.656,394.982,406.976,982.185,1.09673,-0.318047,-0.929832,-1.46329,-2.64049,2.11,-0.298023,-0.928529,-2.16961,-0.733137,0.555068,1.44243,1.00732,-1.01337,0.679493,1.33514,-1.00881,0.178814,0.530481,-0.333041,-2.45571,-0.405312,-1.68905,-1.58548,0.733137,-1.3575,-1.19209,0.959635,-1.12355,0,-1.0848,-0.333786,0.0715256,-3.72529,-2.9102,4.78029,-12.3292,-5.06341,2.41995,-1.43051,8.47876,8.02279,48.2798,8.3074,25.034,30.6964,-0.223517,-3.57628,-45.8956,47.544,-26.226,-11.3249,5.92321,2.38419,-15.4972,19.446,-10.7288,-19.0735,1.78814,-5.96046,42.9153,65.6396,20.2656,-19.6695,9.08971,13.113,-50.0679,51.409,23.8419,-81.0623,-46.0446,-41.7233,-55.4323,56.9224,17.8814,-82.8505,24.8849,38.147,330.806,285.208,41.7233,-36.3588,162.125,88.2149,1677.87,1364.28,1521.34,1519.81,1528.66,1600.33,1628.55,1539.26,1594.04,1592.34,1332.52,1269.77,1102.98,1134.16,-0.405312,1.57356,-2.03848,1.09673,0.977516,0.572205,-1.9908,-1.66893,-0.929832,0.226498,-0.452995,2.37226,-4.68493,9.48906,44.1074,4.76837,-46.4916,-1.19209,-16.6893,-11.9209,39.3391,1.19209,8.34465,-76.2939,4.76837,5.96046,267.029,121.593
83,0,665.302,-15.5834,1540.25,445.257,-35.6925,1289.1,745.993,-6.82185,1325.84,508.772,-37.1198,1431.65,512.531,-11.9139,1440.14,579.763,131.596,1485.81,709.411,70.7915,1464.19,742.309,75.8698,1346.29,649.491,183.847,1444.06,609.737,194.417,1458.07,539.842,284.331,1184.63,507.892,201.57,1146.21,449.836,372.403,935.684,394.941,406.986,982.222,1.62721,-0.288803,-0.607967,-1.37687,-2.55443,2.24113,-0.500679,-0.558421,-1.5378,-0.786781,0.435114,1.39475,0.822544,-0.973325,0.667572,1.15633,-1.08778,0.166893,0.798702,0.0655651,-1.26362,-0.542402,-1.51843,-1.39475,0.494719,-1.11759,-0.464916,0.280142,-1.47223,-0.154972,-1.7345,-0.157952,0.751019,-4.78029,-2.59727,5.126,-8.35359,-1.65701,2.86102,-4.04119,0.998378,3.70741,53.0481,2.92435,32.1865,8.64267,8.60542,13.113,-20.2656,37.0108,63.1809,-5.36442,-11.9954,-4.76837,-18.4774,4.00469,-1.19209,-17.8814,-7.89762,-1.19209,26.8221,39.8606,119.209,-13.7091,17.0618,19.0735,-23.8419,23.9909,72.7177,-67.9493,-34.8687,-15.4972,-64.9691,17.5834,67.9493,-105.5,31.2924,34.5707,397.563,340.641,44.1074,-261.068,-748.038,-431.538,1677.87,1364.3,1521.32,1519.82,1528.67,1600.34,1628.54,1539.25,1594.03,1592.34,1332.52,1269.79,1102.97,1134.19,0.0834465,1.74046,-1.57356,1.04904,0.905991,0.476837,-0.786781,-1.54972,-0.357628,-0.214577,-0.0596046,2.28882,-1.5378,2.16961,48.8758,16.6893,46.4916,-4.76837,-7.15256,-9.53674,120.401,11.9209,57.2205,-44.1074,39.3391,-8.34465,314.713,-731.945
84,0,665.324,-15.5871,1540.25,445.242,-35.717,1289.12,745.994,-6.82847,1325.84,508.764,-37.1186,1431.66,512.537,-11.9244,1440.15,579.773,131.584,1485.82,709.418,70.7909,1464.19,742.303,75.8568,1346.28,649.495,183.834,1444.06,609.737,194.402,1458.07,539.82,284.327,1184.64,507.832,201.547,1146.26,449.79,372.42,935.717,394.874,406.91,982.212,2.13385,-0.363681,-0.286102,-1.51098,-2.45459,2.46763,0.13113,-0.662543,-0.715256,-0.751019,0.114366,1.3113,0.631809,-1.05435,0.667572,1.03116,-1.24574,0.190735,0.703335,-0.0610948,0.119209,-0.554323,-1.30311,-1.16825,0.423193,-1.24574,0.357628,0.0119209,-1.53035,0.0715256,-2.20537,-0.38445,1.66893,-6.08563,-2.2471,5.47171,-4.55678,1.74642,3.24249,-6.7234,-7.60257,-0.977516,50.6639,-7.48783,32.1865,-13.411,9.98378,22.6498,63.1809,-10.4122,82.2544,3.57628,-32.0747,-8.34465,-19.0735,-8.10251,0,-12.517,-15.7952,2.38419,-9.53674,-12.666,138.283,-1.19209,21.5322,22.6498,-7.15256,-12.815,82.2544,-26.8221,-5.81145,22.6498,-47.0877,-22.6498,91.7912,-130.534,35.0177,34.5707,379.682,340.343,38.147,-268.221,-860.095,-468.492,1677.88,1364.31,1521.31,1519.83,1528.68,1600.34,1628.54,1539.23,1594.04,1592.34,1332.53,1269.82,1102.98,1134.13,0.584126,1.90735,-0.560284,0.965595,0.846386,0.452995,0.417233,-1.35899,0.357628,-0.107288,0.500679,2.15769,1.4782,-5.9247,50.0679,16.6893,101.328,-8.34465,-5.96046,-2.38419,120.401,19.0735,71.5256,10.7288,56.0284,-13.113,301.599,-809.431
85,0,665.349,-15.5924,1540.25,445.224,-35.7409,1289.15,746.008,-6.83963,1325.83,508.758,-37.1223,1431.67,512.542,-11.9362,1440.15,579.783,131.569,1485.82,709.423,70.7867,1464.2,742.299,75.8461,1346.27,649.499,183.82,1444.07,609.738,194.389,1458.08,539.795,284.32,1184.67,507.755,201.528,1146.32,449.776,372.469,935.752,394.797,406.819,982.198,2.51532,-0.536907,0.0119209,-1.75238,-2.39089,2.59876,1.35303,-1.11582,-0.333786,-0.596046,-0.371039,1.26362,0.470877,-1.18092,0.751019,1.00732,-1.44392,0.238419,0.500679,-0.418723,0.810623,-0.411272,-1.06841,-0.941753,0.345707,-1.45286,0.858307,0.154972,-1.33812,0.536442,-2.43187,-0.664592,2.34842,-7.63535,-1.87606,5.82933,-1.42455,4.83692,3.57628,-7.74264,-9.09567,-1.40667,38.147,-17.3226,29.8023,-24.1399,6.37025,13.113,122.19,-45.3275,38.147,15.4972,-48.5405,-4.76837,-16.0933,-12.6567,8.34465,-2.38419,-19.8185,4.76837,-20.2656,-35.7628,69.1414,14.3051,23.4693,22.6498,-7.7486,-20.7126,50.0679,14.3051,19.2225,46.4916,-22.6498,-28.0142,67.9493,-154.972,37.1039,35.7628,313.222,309.05,33.3786,-101.924,-149.31,-42.9153,1677.89,1364.33,1521.32,1519.84,1528.69,1600.35,1628.55,1539.22,1594.04,1592.34,1332.54,1269.84,1103.02,1134.05,1.0252,1.94311,0.38147,1.00136,0.882149,0.476837,0.917912,-1.07288,0.762939,0.38147,0.965595,1.90735,4.08888,-7.1764,44.1074,3.57628,94.1753,3.57628,3.57628,2.38419,50.0679,28.6102,40.5312,48.8758,46.4916,-25.034,261.068,-125.17
86,0,665.376,-15.6002,1540.25,445.205,-35.7642,1289.17,746.027,-6.85367,1325.83,508.756,-37.1317,1431.69,512.545,-11.9489,1440.16,579.794,131.553,1485.82,709.427,70.7764,1464.21,742.298,75.8378,1346.26,649.501,183.806,1444.08,609.743,194.378,1458.09,539.77,284.313,1184.69,507.661,201.514,1146.38,449.784,372.543,935.79,394.724,406.768,982.208,2.68221,-0.775978,0.13113,-1.96695,-2.32607,2.57492,1.93715,-1.40416,-0.607967,-0.286102,-0.93393,1.2517,0.363588,-1.26883,0.810623,1.10865,-1.61082,0.345707,0.423193,-1.03042,0.345707,-0.143051,-0.822544,-0.727177,0.238419,-1.39177,1.0252,0.506639,-1.09822,1.03712,-2.50936,-0.673532,2.58684,-9.38773,-1.45733,6.22272,0.804663,7.39694,3.8147,-7.24196,-5.17368,1.01924,16.6893,-23.9071,11.9209,-21.4577,6.48201,-2.38419,58.4126,-28.8337,-27.4181,30.9944,-56.2891,-1.19209,-10.7288,-8.79169,5.96046,10.1328,-16.6893,10.7288,-7.7486,-61.1693,-46.4916,26.8221,24.5869,21.4577,-10.7288,6.10948,16.6893,35.1667,23.9909,50.0679,-7.7486,-0.89407,23.8419,-175.238,41.8723,39.3391,222.921,256.002,23.8419,50.0679,392.199,242.591,1677.9,1364.35,1521.32,1519.85,1528.7,1600.35,1628.56,1539.22,1594.05,1592.35,1332.55,1269.85,1103.09,1134.02,1.19209,1.84774,0.429153,1.10865,0.905991,0.584126,0.452995,-0.751019,0.858307,1.00136,1.13249,1.63317,6.06775,-3.49283,16.6893,-9.53674,4.76837,10.7288,2.38419,10.7288,-46.4916,32.1865,9.53674,61.9888,16.6893,-27.4181,197.887,368.357
87,0,665.402,-15.6106,1540.25,445.184,-35.7863,1289.2,746.043,-6.86772,1325.82,508.757,-37.146,1431.7,512.549,-11.9615,1440.17,579.807,131.536,1485.83,709.435,70.759,1464.2,742.299,75.8322,1346.26,649.504,183.794,1444.09,609.751,194.368,1458.1,539.745,284.31,1184.72,507.549,201.504,1146.45,449.804,372.635,935.83,394.664,406.759,982.242,2.59876,-1.04131,0.0357628,-2.07126,-2.20947,2.40803,1.62125,-1.40504,-0.977516,0.137091,-1.43796,1.33514,0.345707,-1.26418,0.929832,1.29342,-1.70618,0.548363,0.715256,-1.73822,-0.727177,0.172853,-0.565499,-0.572205,0.298023,-1.21146,0.965595,0.786781,-1.00285,1.37091,-2.49147,-0.295043,2.53916,-11.2116,-0.976026,6.59227,2.02358,9.22382,3.98159,-6.04391,-0.837445,3.35574,-8.34465,-26.5334,-9.53674,-10.4308,11.6602,-16.6893,-31.5905,-0.0884756,-36.9549,42.3193,-50.4032,8.34465,-1.78814,0.465661,11.9209,18.4774,-9.53674,20.2656,29.2063,-70.7805,-107.288,31.5905,25.7045,15.4972,5.96046,18.0304,-5.96046,28.0142,9.53674,33.3786,1.78814,37.8489,-4.76837,-182.39,48.1308,36.9549,121.891,182.688,16.6893,119.805,433.624,233.65,1677.91,1364.37,1521.32,1519.86,1528.71,1600.36,1628.55,1539.21,1594.06,1592.37,1332.56,1269.86,1103.16,1134.02,1.06096,1.66893,-0.0476837,1.34706,0.989437,0.834465,-0.417233,-0.441074,0.858307,1.44243,1.19209,1.3113,7.30753,0.5126,-13.113,-17.8814,-47.6837,23.8419,8.34465,25.034,-87.0228,30.9944,0,44.1074,5.96046,-32.1865,123.978,400.543
88,0,665.424,-15.6234,1540.25,445.164,-35.8067,1289.22,746.053,-6.87712,1325.81,508.763,-37.1634,1431.71,512.553,-11.9732,1440.18,579.822,131.519,1485.84,709.447,70.7399,1464.18,742.304,75.8291,1346.25,649.509,183.781,1444.1,609.76,194.356,1458.12,539.722,284.313,1184.74,507.419,201.5,1146.52,449.826,372.736,935.871,394.615,406.775,982.288,2.29478,-1.27591,-0.321865,-2.00272,-2.04369,2.15769,0.929832,-0.939844,-0.810623,0.607967,-1.73748,1.41859,0.399351,-1.16136,1.04904,1.50204,-1.71661,0.834465,1.2219,-1.91331,-1.5378,0.476837,-0.306219,-0.464916,0.554323,-1.21146,0.679493,0.852346,-1.12206,1.4782,-2.39015,0.232458,2.53916,-12.9879,-0.400841,6.90222,2.16961,10.0583,4.1008,-4.84288,1.56164,4.64916,-30.3984,-23.46,-35.7628,6.85453,16.5775,-25.034,-69.1414,46.5196,16.6893,47.0877,-29.9513,8.34465,5.36442,10.2818,11.9209,20.8616,-1.04308,28.6102,50.6639,-17.5089,-81.0623,30.3984,25.928,10.7288,25.63,0,-28.6102,6.55651,-11.9209,10.7288,10.1328,52.7501,0,-177.622,57.5185,30.9944,14.6031,83.4465,11.9209,120.103,239.909,129.342,1677.91,1364.38,1521.32,1519.88,1528.72,1600.37,1628.54,1539.21,1594.07,1592.38,1332.57,1269.87,1103.24,1134.05,0.631809,1.43051,-0.25034,1.58548,1.13249,1.18017,-0.929832,-0.190735,0.691414,1.5378,1.33514,0.989437,7.77245,2.89679,-42.9153,-23.8419,-20.2656,23.8419,14.3051,34.5707,-51.26,25.034,-16.6893,9.53674,14.3051,-32.1865,46.4916,238.419
89,0,665.444,-15.6378,1540.24,445.147,-35.8251,1289.24,746.055,-6.87792,1325.81,508.773,-37.1808,1431.73,512.558,-11.9831,1440.19,579.839,131.502,1485.85,709.464,70.7253,1464.17,742.311,75.8285,1346.25,649.518,183.767,1444.1,609.767,194.343,1458.13,539.699,284.317,1184.77,507.274,201.503,1146.59,449.839,372.832,935.913,394.576,406.796,982.34,1.94907,-1.44579,-0.798702,-1.72555,-1.84439,1.96695,0.26226,-0.0800006,-0.429153,1.04904,-1.74046,1.45435,0.572205,-0.99102,1.22786,1.65701,-1.65999,1.18017,1.72853,-1.45361,-1.50204,0.715256,-0.0618398,-0.405312,0.846386,-1.40667,0.38147,0.745058,-1.32173,1.51396,-2.22325,0.399351,2.69413,-14.5495,0.25779,7.1764,1.24872,9.63509,4.19021,-3.93987,2.12193,5.17368,-34.5707,-16.9873,-47.6837,27.7162,19.9303,-19.0735,-66.7572,85.9844,38.147,44.1074,-0.298023,3.57628,17.2853,17.0339,17.8814,15.4972,5.66244,34.5707,50.6639,45.9701,3.57628,23.8419,24.4379,5.96046,29.2063,-19.5205,-29.8023,-10.7288,-19.9676,3.57628,16.6893,16.6893,15.4972,-156.164,65.8631,27.4181,-92.0892,-42.3193,8.9407,90.301,56.0284,52.4521,1677.92,1364.4,1521.32,1519.89,1528.73,1600.39,1628.54,1539.21,1594.07,1592.4,1332.59,1269.88,1103.31,1134.09,0.0476837,1.34706,-0.25034,1.7643,1.35899,1.56164,-0.667572,-0.0119209,0.536442,1.51396,1.58548,0.703335,7.31945,3.86238,-58.4126,-8.34465,0,17.8814,22.6498,38.147,26.226,17.8814,-15.4972,-2.38419,25.034,-28.6102,-45.2995,96.5595
90,0,665.462,-15.6535,1540.23,445.134,-35.841,1289.26,746.058,-6.87502,1325.8,508.787,-37.1954,1431.74,512.567,-11.991,1440.21,579.856,131.487,1485.86,709.485,70.7163,1464.16,742.32,75.83,1346.25,649.529,183.751,1444.1,609.774,194.33,1458.15,539.678,284.318,1184.8,507.116,201.513,1146.66,449.833,372.91,935.956,394.541,406.813,982.392,1.78814,-1.56797,-1.06096,-1.26958,-1.58846,1.78814,0.303984,0.290619,-0.333786,1.38879,-1.4551,1.41859,0.810623,-0.797585,1.40667,1.70469,-1.56164,1.52588,2.09212,-0.900775,-0.810623,0.870228,0.149012,-0.38147,1.0848,-1.61678,0.333786,0.709295,-1.32769,1.65701,-2.10404,0.0953674,2.82526,-15.825,0.984967,7.37906,-0.607967,7.84099,4.26173,-3.51071,1.69277,5.1856,-16.0933,-12.219,-26.226,45.5976,25.5927,-17.8814,4.17233,37.062,9.53674,33.9746,28.5357,-3.57628,23.8419,19.3436,17.8814,4.76837,9.83477,34.5707,36.3588,55.2833,69.1414,15.4972,21.0851,2.38419,23.8419,-21.0106,-4.76837,-3.57628,-0.596046,14.3051,11.9209,-30.3984,13.113,-127.554,72.7177,20.2656,-185.668,-179.41,7.15256,42.9153,-42.9153,1.19209,1677.91,1364.41,1521.32,1519.91,1528.75,1600.41,1628.54,1539.21,1594.08,1592.41,1332.6,1269.89,1103.37,1134.13,-0.238419,1.3113,-0.143051,1.83582,1.60933,1.89543,0.143051,0.0834465,0.560284,1.62125,1.68085,0.488758,6.02007,3.88622,-28.6102,-3.57628,10.7288,7.15256,25.034,33.3786,81.0623,9.53674,2.38419,10.7288,9.53674,-21.4577,-129.938,2.38419
91,0,665.481,-15.6699,1540.22,445.126,-35.8541,1289.27,746.066,-6.87458,1325.8,508.804,-37.2051,1431.76,512.578,-11.9973,1440.22,579.872,131.472,1485.88,709.508,70.7065,1464.16,742.33,75.8331,1346.24,649.541,183.737,1444.11,609.783,194.319,1458.17,539.658,284.314,1184.83,506.948,201.53,1146.74,449.802,372.96,935.999,394.503,406.82,982.44,1.94907,-1.6408,-1.03712,-0.783801,-1.30422,1.74046,0.792742,0.0434462,-0.619888,1.63317,-0.970811,1.28746,1.11461,-0.622217,1.5378,1.65105,-1.4469,1.77622,2.25902,-0.976026,0.0238419,0.953674,0.314415,-0.345707,1.18017,-1.45286,0.691414,0.905991,-1.04904,1.96695,-2.03252,-0.339746,2.93255,-16.7787,1.73301,7.49826,-3.05474,4.92632,4.3273,-3.76999,0.676513,4.78625,16.0933,-7.28294,2.38419,48.5778,28.424,-4.76837,48.8758,-24.7173,-28.6102,24.4379,48.4288,-13.113,30.3984,17.5368,13.113,-5.36442,11.4739,25.034,16.6893,-7.52509,83.4465,8.34465,16.5403,3.57628,9.53674,16.3913,35.7628,19.6695,27.8652,30.9944,7.15256,-43.5114,10.7288,-95.3674,74.8038,11.9209,-244.677,-291.467,6.55651,-25.928,-101.626,-39.9351,1677.91,1364.42,1521.31,1519.93,1528.77,1600.43,1628.55,1539.21,1594.09,1592.43,1332.62,1269.89,1103.41,1134.16,-0.166893,1.43051,-0.154972,1.77622,1.8239,2.13385,0.965595,0.178814,0.941753,2.01464,1.70469,0.357628,4.07696,3.0756,7.15256,11.9209,-1.19209,-5.96046,21.4577,23.8419,82.2544,9.53674,38.147,39.3391,2.38419,-13.113,-194.311,-81.0623
92,0,665.505,-15.6865,1540.21,445.121,-35.8652,1289.29,746.076,-6.87434,1325.79,508.821,-37.2094,1431.77,512.592,-12.0022,1440.24,579.888,131.459,1485.9,709.529,70.6935,1464.17,742.34,75.8373,1346.24,649.552,183.729,1444.12,609.795,194.313,1458.19,539.639,284.308,1184.85,506.774,201.554,1146.81,449.747,372.976,936.043,394.456,406.811,982.48,2.39015,-1.65682,-0.798702,-0.503659,-1.112,1.93119,0.959635,0.0243075,-0.691414,1.77026,-0.426546,1.10865,1.44839,-0.495184,1.63317,1.51992,-1.34856,1.84774,2.12789,-1.30087,0.703335,1.04308,0.412017,-0.345707,1.13249,-0.795722,1.41859,1.19209,-0.630319,2.37226,-1.92523,-0.64075,2.80142,-17.3867,2.43038,7.60555,-5.47767,1.58846,4.38094,-4.75645,-0.867248,3.98755,44.1074,-1.60187,23.8419,28.0142,19.2225,19.0735,16.6893,-1.91387,-7.15256,13.7091,54.4265,-17.8814,33.3786,12.7032,9.53674,-13.113,9.83477,7.15256,-13.113,-32.4845,67.9493,8.9407,9.76026,0,-4.76837,65.7141,72.7177,28.6102,41.8723,40.5312,10.7288,-30.1003,-13.113,-60.7967,69.7374,10.7288,-242.293,-333.786,5.36442,-98.6457,-154.376,-79.8702,1677.91,1364.44,1521.31,1519.95,1528.79,1600.45,1628.56,1539.21,1594.1,1592.46,1332.64,1269.89,1103.43,1134.18,0.226498,1.69277,-0.13113,1.64509,2.02656,2.15769,1.51396,0.226498,1.64509,2.563,1.57356,0.309944,2.02656,1.49012,39.3391,26.226,2.38419,-13.113,20.2656,2.38419,54.8363,4.76837,70.3335,54.8363,-13.113,-4.76837,-205.04,-158.548
